query	qlen	totqcov	uniq_doms	tot_doms	missing_doms	repeated_doms	max_repeated_doms	arch_size	arch	arch_types
45.1017	218	0.904	1	1	1	0	0	2	PF00834@CL0036:4-200,m:201-218	2
45.1018	93	0.914	1	1	1	0	0	2	PF02302@CL0031:2-86,m:87-93	2
45.1019	574	0.702	1	1	2	0	0	3	m:1-17,PF03611:18-420,m:421-574	1
45.102	454	0.747	1	1	2	0	0	3	m:1-110,PF00152@CL0040:111-449,m:450-454	2
45.1020	145	0.903	1	1	1	0	0	2	PF00359@CL0340:4-134,m:135-145	2
45.1037	87	0.874	1	1	1	0	0	2	m:1-7,PF06857:8-83	1
45.1038	302	0.732	1	1	2	0	0	3	m:1-10,PF03328@CL0151:11-231,m:232-302	1
45.1039	516	0.901	1	1	1	0	0	2	m:1-47,PF04223@CL0246:48-512	1
45.1042	266	0.947	1	1	2	0	0	3	m:1-9,PF01874:10-261,m:262-266	1
45.1047	209	0.766	1	2	3	1	2	5	m:1-32,PF05215:33-111,m:112-118,PF05215:119-199,m:200-209	22
45.105	396	0.927	1	1	2	0	0	3	m:1-7,PF00144@CL0013:8-374,m:375-396	2
45.1050	330	0.973	1	1	1	0	0	2	m:1-6,PF00389@CL0325:7-327	2
45.106	722	0.830	2	2	3	0	1	5	m:1-7,PF00580@CL0023:8-272,m:273-278,PF13361@CL0023:279-612,m:613-722	22
45.1067	630	0.795	3	3	3	0	1	6	PF00364@CL0105:4-75,m:76-165,PF07992@CL0063:166-484,m:485-509,PF02852@CL0608:510-619,m:620-630	222
45.1068	453	0.742	3	3	2	0	1	5	PF00364@CL0105:4-75,m:76-144,PF02817:145-180,m:181-224,PF00198@CL0149:225-452	212
45.1069	331	0.891	2	2	3	0	1	5	m:1-9,PF02779@CL0254:10-180,m:181-195,PF02780@CL0591:196-319,m:320-331	22
45.107	87	0.931	1	1	0	0	0	1	PF00381:3-83	2
45.1070	371	0.706	1	1	2	0	0	3	m:1-43,PF00676@CL0254:44-305,m:306-371	1
45.1072	290	0.931	1	1	2	0	0	3	m:1-11,PF08282@CL0137:12-281,m:282-290	2
45.1073	153	0.732	1	1	2	0	0	3	m:1-12,PF00578@CL0172:13-124,m:125-153	2
45.1075	611	0.727	2	2	3	0	1	5	m:1-127,PF08439:128-193,m:194-215,PF01432@CL0126:216-593,m:594-611	11
45.1082	395	0.909	3	3	2	0	1	5	m:1-10,PF00009@CL0023:11-202,m:203-224,PF03144@CL0575:225-295,PF03143:299-394	222
45.1083	689	0.896	5	5	4	0	1	9	m:1-10,PF00009@CL0023:11-280,m:281-320,PF03144@CL0575:321-387,m:388-400,PF14492@CL0437:401-474,PF03764@CL0329:476-594,PF00679@CL0437:597-683,m:684-689	22222
45.1084	155	0.948	1	1	1	0	0	2	PF00177:2-148,m:149-155	2
45.1085	139	0.899	1	1	1	0	0	2	m:1-11,PF00164@CL0021:12-136	1
45.1092	723	0.939	3	3	2	0	1	5	m:1-18,PF08343:19-99,PF00317:102-175,PF02867@CL0339:179-702,m:703-723	121
45.1093	151	0.795	1	1	2	0	0	3	m:1-22,PF07972@CL0042:23-142,m:143-151	2
45.1094	340	0.791	1	1	2	0	0	3	m:1-28,PF00268@CL0044:29-297,m:298-340	2
45.1098	170	0.865	1	1	2	0	0	3	m:1-17,PF01300:18-164,m:165-170	1
45.1101	363	0.840	2	2	3	0	1	5	m:1-11,PF03462:12-206,m:207-213,PF00472@CL0337:214-323,m:324-363	21
45.1102	197	0.924	1	1	1	0	0	2	m:1-11,PF00265@CL0023:12-193	1
45.1114	297	0.963	1	1	1	0	0	2	m:1-9,PF01116@CL0036:10-295	2
45.1115	532	0.917	2	2	2	0	1	4	PF06418@CL0023:3-267,m:268-303,PF00117@CL0014:304-526,m:527-532	22
45.1118	478	0.921	2	2	2	0	1	4	PF00749@CL0039:3-320,m:321-349,PF19269:350-471,m:472-478	22
45.1119	161	0.839	1	1	1	0	0	2	PF02542:2-136,m:137-161	1
45.112	572	0.853	3	3	4	0	1	7	m:1-5,PF05524:6-127,m:128-152,PF00391@CL0364:153-226,m:227-248,PF02896@CL0151:249-540,m:541-572	122
45.1129	623	0.978	2	2	1	0	1	3	PF01134@CL0063:4-397,PF13932:399-613,m:614-623	12
45.1130	506	0.709	1	1	1	0	0	2	PF09334@CL0039:5-363,m:364-506	1
45.1132	431	0.814	2	2	2	0	1	4	m:1-11,PF00206:12-282,m:283-349,PF10397:350-429	22
45.1133	432	0.961	1	1	2	0	0	3	m:1-9,PF00709@CL0023:10-424,m:425-432	2
45.1134	187	0.984	1	1	0	0	0	1	PF01195:4-187	2
45.1136	510	0.741	2	3	4	1	2	7	m:1-23,PF00005@CL0023:24-188,m:189-228,PF12848@CL0023:229-312,m:313-336,PF00005@CL0023:337-465,m:466-510	222
45.114	158	0.766	1	1	2	0	0	3	m:1-9,PF00358@CL0105:10-130,m:131-158	2
45.1140	268	0.847	1	1	1	0	0	2	PF00398@CL0063:1-227,m:228-268	2
45.1141	177	0.836	2	2	2	0	1	4	m:1-5,PF01751@CL0413:6-71,m:72-93,PF13331:94-175	11
45.1142	347	0.934	1	1	2	0	0	3	m:1-7,PF06723@CL0108:8-331,m:332-347	1
45.1143	348	0.897	1	1	2	0	0	3	m:1-9,PF06723@CL0108:10-321,m:322-348	1
45.1148	342	0.942	1	1	2	0	0	3	m:1-5,PF06723@CL0108:6-327,m:328-342	1
45.1150	496	0.796	1	1	2	0	0	3	m:1-33,PF00860@CL0062:34-428,m:429-496	1
45.1152	352	0.898	1	1	2	0	0	3	m:1-5,PF06723@CL0108:6-321,m:322-352	1
45.1153	264	0.977	1	1	0	0	0	1	PF01026@CL0034:5-262	2
45.1154	450	0.973	2	2	1	0	1	3	m:1-7,PF10396@CL0289:8-121,PF12631:124-447	11
45.1157	109	1.000	1	1	0	0	0	1	PF00825@CL0329:1-109	1
45.1158	44	1.000	1	1	0	0	0	1	PF00468:1-44	1
45.119	664	0.702	4	4	4	0	1	8	m:1-7,PF01653@CL0078:8-312,PF03120@CL0021:316-386,m:387-400,PF03119:401-426,m:427-504,PF12826@CL0198:505-568,m:569-664	2225
45.120	96	0.729	1	1	2	0	0	3	m:1-18,PF02686:19-88,m:89-96	1
45.121	487	0.817	1	1	2	0	0	3	m:1-67,PF01425:68-465,m:466-487	1
45.122	480	0.898	2	2	3	0	1	5	m:1-5,PF02934@CL0286:6-288,m:289-327,PF02637@CL0279:328-475,m:476-480	22
45.123	230	0.761	2	2	3	0	1	5	m:1-6,PF02254@CL0063:7-126,m:127-164,PF02080@CL0582:165-219,m:220-230	22
45.135	279	0.946	1	1	2	0	0	3	m:1-10,PF08282@CL0137:11-274,m:275-279	2
45.136	100	0.970	1	1	0	0	0	1	PF00085@CL0172:4-100	2
45.137	278	0.935	1	1	2	0	0	3	m:1-7,PF08282@CL0137:8-267,m:268-278	2
45.14	286	0.962	1	1	1	0	0	2	PF01430:2-276,m:277-286	1
45.152	215	0.847	1	1	2	0	0	3	m:1-7,PF00881@CL0529:8-189,m:190-215	2
45.153	279	0.975	2	2	0	0	1	2	PF00763@CL0603:5-118,PF02882@CL0063:121-278	22
45.154	521	0.983	1	1	1	0	0	2	m:1-8,PF01268@CL0023:9-520	1
45.158	246	0.809	1	1	2	0	0	3	m:1-31,PF01182@CL0246:32-230,m:231-246	2
45.16	104	0.971	1	1	0	0	0	1	PF08921@CL0082:1-101	2
45.160	246	0.984	1	1	0	0	0	1	PF00121@CL0036:5-246	2
45.161	274	0.945	1	1	2	0	0	3	m:1-7,PF08282@CL0137:8-266,m:267-274	2
45.162	528	0.970	1	1	1	0	0	2	PF01676@CL0088:5-516,m:517-528	1
45.164	136	0.757	1	1	1	0	0	2	PF02367@CL0023:3-105,m:106-136	2
45.17	324	0.846	1	1	2	0	0	3	m:1-15,PF01207@CL0036:16-289,m:290-324	1
45.172	148	0.709	1	1	1	0	0	2	m:1-43,PF13673@CL0257:44-148	2
45.177	222	0.878	1	1	1	0	0	2	m:1-24,PF01863@CL0126:25-219	1
45.185	450	0.976	2	2	1	0	1	3	PF03952@CL0227:4-134,m:135-141,PF00113@CL0256:142-449	22
45.187	140	0.971	1	1	0	0	0	1	PF03652@CL0580:3-138	1
45.189	322	0.848	1	1	1	0	0	2	PF00365@CL0240:4-276,m:277-322	2
45.191	479	0.708	1	1	2	0	0	3	m:1-10,PF00224@CL0151:11-349,m:350-479	2
45.192	104	0.856	1	1	1	0	0	2	PF02302@CL0031:3-91,m:92-104	2
45.194	495	0.945	1	1	1	0	0	2	PF00232@CL0058:2-469,m:470-495	2
45.199	108	0.870	1	1	2	0	0	3	m:1-8,PF02255:9-102,m:103-108	2
45.2	374	0.960	3	3	1	0	1	4	PF00712@CL0060:1-123,m:124-132,PF02767@CL0060:133-247,PF02768@CL0060:251-371	222
45.202	366	0.967	2	2	1	0	1	3	PF19200:5-241,m:242-247,PF05913@CL0475:248-364	22
45.204	177	0.887	2	2	2	0	1	4	m:1-11,PF05198:12-82,m:83-88,PF00707:89-174	22
45.205	64	0.953	1	1	0	0	0	1	PF01632:2-62	1
45.206	121	0.884	1	1	1	0	0	2	PF00453:3-109,m:110-121	1
45.209	337	0.742	1	1	1	0	0	2	PF00579@CL0039:5-254,m:255-337	1
45.212	101	0.871	1	1	1	0	0	2	PF00581@CL0031:5-92,m:93-101	2
45.218	159	0.881	2	2	1	0	1	3	PF03449:5-75,m:76-86,PF01272@CL0487:87-155	22
45.220	202	0.718	1	1	1	0	0	2	m:1-57,PF04011:58-202	1
45.222	203	0.714	1	1	1	0	0	2	m:1-58,PF04011:59-203	1
45.226	103	0.951	1	1	1	0	0	2	PF04327:1-98,m:99-103	1
45.227	97	0.773	1	1	2	0	0	3	m:1-10,PF01016:11-85,m:86-97	1
45.228	450	0.791	1	1	2	0	0	3	m:1-85,PF01546@CL0035:86-441,m:442-450	1
45.23	73	0.712	1	1	2	0	0	3	m:1-16,PF01084@CL0123:17-68,m:69-73	1
45.230	262	0.733	2	2	2	0	1	4	m:1-7,PF03807@CL0063:8-98,m:99-160,PF14748@CL0106:161-261	12
45.231	300	0.703	1	1	2	0	0	3	m:1-9,PF00318@CL0067:10-220,m:221-300	1
45.235	238	0.891	1	1	2	0	0	3	m:1-5,PF00696:6-217,m:218-238	1
45.236	181	0.862	1	1	1	0	0	2	m:1-23,PF01765:24-179	2
45.239	357	0.952	1	1	2	0	0	3	m:1-6,PF04551:7-346,m:347-357	1
45.24	148	0.865	2	2	1	0	1	3	PF01281:1-47,m:48-65,PF03948:66-146	22
45.241	250	0.876	1	1	2	0	0	3	m:1-22,PF02616@CL0157:23-241,m:242-250	1
45.242	185	0.870	1	1	2	0	0	3	m:1-10,PF04079@CL0123:11-171,m:172-185	1
45.244	205	0.790	1	1	2	0	0	3	m:1-6,PF01712@CL0023:7-168,m:169-205	2
45.245	237	0.975	1	1	1	0	0	2	m:1-5,PF01709:6-236	1
45.247	339	0.920	1	1	2	0	0	3	m:1-6,PF03320@CL0171:7-318,m:319-339	1
45.25	451	0.794	2	2	3	0	1	5	m:1-13,PF00772:14-109,m:110-184,PF03796@CL0023:185-446,m:447-451	22
