# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	122	772	-	GCF_003124105_00001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FES1
contig_1	cds	816	1403	-	GCF_003124105_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEU7
contig_1	cds	1583	1762	+	GCF_003124105_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FET2
contig_1	cds	2101	2247	-	GCF_003124105_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0SDU2
contig_1	cds	2484	2936	-	GCF_003124105_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C2I030
contig_1	cds	3093	3782	+	GCF_003124105_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FET3
contig_1	cds	3809	4261	+	GCF_003124105_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C2I030
contig_1	cds	4498	4644	+	GCF_003124105_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0SDU2
contig_1	cds	5638	6090	+	GCF_003124105_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEU8
contig_1	cds	6475	6621	-	GCF_003124105_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0SDU2
contig_1	cds	6858	7310	-	GCF_003124105_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C2I030
contig_1	cds	7474	7881	+	GCF_003124105_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEV8
contig_1	cds	8266	9015	+	GCF_003124105_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEU1
contig_1	cds	9047	10225	+	GCF_003124105_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FF21
contig_1	cds	10244	11755	+	GCF_003124105_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FET6
contig_1	cds	11798	12184	-	GCF_003124105_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEU2
contig_1	cds	12185	12907	-	GCF_003124105_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEU4
contig_1	cds	13121	14497	-	GCF_003124105_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FET8
contig_1	cds	14681	15703	+	GCF_003124105_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEV7
contig_1	cds	15720	16595	-	GCF_003124105_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FET7
contig_1	cds	16668	16919	-	GCF_003124105_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006931DCA
contig_1	cds	16965	17372	-	GCF_003124105_00022	136.0	1.2e-38	0.978	0.846	0.500	UniRef:UniRef90_UPI00200BBDA3
contig_1	cds	17888	18034	-	GCF_003124105_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0SDU2
contig_1	cds	18271	18723	-	GCF_003124105_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C2EMZ6
contig_1	cds	18750	19325	-	GCF_003124105_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEU0
contig_1	cds	19580	20077	+	GCF_003124105_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEW9
contig_1	cds	20089	20730	-	GCF_003124105_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEU9
contig_1	cds	20972	22033	-	GCF_003124105_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FF37
contig_1	cds	22057	23226	-	GCF_003124105_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEU6
contig_1	cds	23331	24473	-	GCF_003124105_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEV5
contig_1	cds	25532	26677	+	GCF_003124105_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEV2
contig_1	cds	26732	27919	-	GCF_003124105_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEW5
contig_1	cds	27951	28919	-	GCF_003124105_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEV0
contig_1	cds	29049	29702	-	GCF_003124105_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEV1
contig_1	cds	29703	32747	-	GCF_003124105_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEX7
contig_1	cds	32815	33162	-	GCF_003124105_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEV9
contig_1	cds	33149	34345	-	GCF_003124105_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FF48
contig_1	cds	34361	36091	-	GCF_003124105_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FEV6
contig_1	cds	36381	36647	+	GCF_003124105_00039	-	-	-	-	-	-
contig_1	cds	36617	36994	+	GCF_003124105_00040	137.0	3.7e-39	0.984	0.872	0.553	UniRef:UniRef90_W7CA00
contig_1	cds	37355	38332	-	GCF_003124105_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A977TPF8
