#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	25893	26276	+	GCF_029607425_00027	14.7	7.9		SO:0001217, UniRef:UniRef50_Q14QF7, UniRef:UniRef90_Q14QF7
contig_1	27313	27429	+	GCF_029607425_00029	4.5	6.1		
contig_1	32909	33316	+	GCF_029607425_00036	16.1	5.0		RefSeq:WP_277945362.1, SO:0001217, UniParc:UPI002412780E, UniRef:UniRef100_UPI002412780E, UniRef:UniRef50_A0A2S8NRL4, UniRef:UniRef90_A0A1J0YYG0
contig_1	35055	35846	+	GCF_029607425_00042	29.8	4.9		RefSeq:WP_277945363.1, SO:0001217, UniParc:UPI002412A245, UniRef:UniRef100_UPI002412A245, UniRef:UniRef50_A0A432ZV20, UniRef:UniRef90_UPI002412A245
contig_1	35901	36206	+	GCF_029607425_00043	10.7	6.5		
contig_1	36533	36874	+	GCF_029607425_00044	12.7	8.8		RefSeq:WP_277938785.1, SO:0001217, UniParc:UPI002412C2C1, UniRef:UniRef100_A0AAX3SYW1, UniRef:UniRef50_A0AAJ4EIE7, UniRef:UniRef90_A0AAJ4EIE7
contig_1	36877	38487	+	GCF_029607425_00045	60.7	10.2		RefSeq:WP_147076674.1, SO:0001217, UniParc:UPI0000DA66CC, UniRef:UniRef100_A0AAX3SZE2, UniRef:UniRef50_A0A2P6FFI8, UniRef:UniRef90_A0AAJ4EHZ4
contig_1	42424	43137	+	GCF_029607425_00050	28.7	6.8		RefSeq:WP_277945369.1, SO:0001217, UniParc:UPI0024122050, UniRef:UniRef100_UPI0024122050, UniRef:UniRef50_UPI0024122050, UniRef:UniRef90_UPI0024122050
contig_1	43285	43497	+	GCF_029607425_00051	8.3	4.9		RefSeq:WP_277945370.1, SO:0001217, UniParc:UPI002412359C, UniRef:UniRef100_UPI002412359C, UniRef:UniRef50_A0A3S0SFB6, UniRef:UniRef90_UPI0024121C53
contig_1	45158	46372	-	GCF_029607425_00054	47.7	6.4		RefSeq:WP_277945372.1, SO:0001217, UniParc:UPI002412C215, UniRef:UniRef100_UPI002412C215, UniRef:UniRef50_A0AAX3T0K3, UniRef:UniRef90_A0AAJ4JXX9, UniRef:UniRef90_A0AAX3T0K3
contig_1	47253	47843	+	GCF_029607425_00056	23.4	9.9		RefSeq:WP_277945374.1, SO:0001217, UniParc:UPI0024122F83, UniRef:UniRef100_UPI0024122F83, UniRef:UniRef50_A0A345DN91, UniRef:UniRef90_UPI0024122F83
contig_1	48028	48378	+	GCF_029607425_00057	13.0	7.9	PF02852.28|Pyr_redox_dim	PFAM:PF02852.28, RefSeq:WP_071890370.1, SO:0001217, UniParc:UPI0009010114, UniRef:UniRef100_UPI0009010114, UniRef:UniRef50_UPI0009010114, UniRef:UniRef90_UPI0009010114
contig_1	69695	69814	+	GCF_029607425_00078	4.7	9.8		SO:0001217, UniRef:UniRef50_UPI00286EC54D, UniRef:UniRef90_UPI00286EC54D
