# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	80	310	-	GCA_964019725_00001		hypothetical protein	
contig_1	cds	372	1352	+	GCA_964019725_00002	dnaA	chromosomal replication initiator protein DnaA	SO:0001217, UniRef:UniRef50_UPI00313D5A90
contig_1	cds	1468	2640	+	GCA_964019725_00003	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005737, GO:0006260, GO:0006271, GO:0008408, GO:0009360, KEGG:K02338, SO:0001217, UniRef:UniRef50_P34029, UniRef:UniRef90_P34029
contig_1	cds	2969	4888	+	GCA_964019725_00004	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0005737, GO:0006261, GO:0006265, GO:0034335, GO:0046872, KEGG:K02470, SO:0001217, UniRef:UniRef50_P22447, UniRef:UniRef90_P34031
contig_1	cds	4901	7375	+	GCA_964019725_00005	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, SO:0001217, UniRef:UniRef50_P05653, UniRef:UniRef90_P34030
contig_1	cds	7369	8640	+	GCA_964019725_00006	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, SO:0001217, UniRef:UniRef50_B8GQ80, UniRef:UniRef90_A0A0K2JFA7
contig_1	cds	8693	9316	+	GCA_964019725_00007		hypothetical protein	PFAM:PF00383.29
contig_1	ncRNA	8727	8817	+	GCA_964019725_00008	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	9344	11416	+	GCA_964019725_00009		DNA polymerase III subunit gamma/tau	SO:0001217, UniRef:UniRef50_A0A1J0TZ61
contig_1	cds	11434	11568	+	GCA_964019725_00010		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0032B25275, UniRef:UniRef90_UPI0003215A9C
contig_1	cds	12190	12834	+	GCA_964019725_00011	tmk	dTMP kinase	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, KEGG:K00943, SO:0001217, UniRef:UniRef50_Q6MUI5, UniRef:UniRef90_A0A0K2JEC4
contig_1	cds	12827	13663	+	GCA_964019725_00012		DNA polymerase III subunit delta	SO:0001217, UniRef:UniRef50_Q14QH2
