#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	13249	14214	+	GCF_964030925_00013	37.9	9.0	PF13177.12|DNA_pol3_delta2	PFAM:PF13177.12, RefSeq:WP_342266556.1, SO:0001217, UniParc:UPI00313CE4CF, UniRef:UniRef100_UPI00313CE4CF, UniRef:UniRef50_UPI0013CB51CD, UniRef:UniRef90_UPI0013CB51CD
contig_1	26193	28427	+	GCF_964030925_00023	90.3	5.8		RefSeq:WP_342266561.1, SO:0001217, UniParc:UPI00313BEB1B, UniRef:UniRef100_UPI00313BEB1B, UniRef:UniRef50_UPI0013C7699F, UniRef:UniRef90_UPI0013C7699F
contig_1	28869	29099	+	GCF_964030925_00025	9.4	9.5		SO:0001217, UniRef:UniRef50_UPI00313EB25B, UniRef:UniRef90_UPI00313EB25B
contig_1	30317	31129	+	GCF_964030925_00028	30.9	5.6		RefSeq:WP_342266565.1, SO:0001217, UniParc:UPI00313ACAC8, UniRef:UniRef100_UPI00313ACAC8, UniRef:UniRef50_UPI00157A984A, UniRef:UniRef90_UPI00157A984A
contig_1	35417	36295	+	GCF_964030925_00034	31.9	8.7		RefSeq:WP_342266569.1, SO:0001217, UniParc:UPI00313DCCF2, UniRef:UniRef100_UPI00313DCCF2, UniRef:UniRef50_UPI00207A0C0A, UniRef:UniRef90_UPI00207A0C0A
contig_1	38886	39200	-	GCF_964030925_00037	12.6	9.4		SO:0001217, UniRef:UniRef50_UPI00313B41CC, UniRef:UniRef90_UPI00313B41CC
contig_1	42822	42950	+	GCF_964030925_00042	4.7	8.1		
contig_1	45403	45633	+	GCF_964030925_00044	9.3	9.9		RefSeq:WP_342266577.1, SO:0001217, UniParc:UPI00313F22B3, UniRef:UniRef100_UPI00313F22B3, UniRef:UniRef50_UPI00313F22B3, UniRef:UniRef90_UPI00313F22B3
contig_1	46580	48265	-	GCF_964030925_00046	66.2	8.5		
contig_1	50803	51474	+	GCF_964030925_00048	24.7	4.9		RefSeq:WP_342266580.1, SO:0001217, UniParc:UPI00313BF7CC, UniRef:UniRef100_UPI00313BF7CC, UniRef:UniRef50_UPI0012132F44, UniRef:UniRef90_UPI0012132F44
contig_1	51519	52787	-	GCF_964030925_00049	48.3	5.3		RefSeq:WP_342266581.1, SO:0001217, UniParc:UPI00313B734F, UniRef:UniRef100_UPI00313B734F, UniRef:UniRef50_UPI00157AFD7C, UniRef:UniRef90_UPI00313B734F
contig_1	52992	53204	-	GCF_964030925_00050	8.1	8.8		RefSeq:WP_342266582.1, SO:0001217, UniParc:UPI00313CE602, UniRef:UniRef100_UPI00313CE602, UniRef:UniRef50_UPI00157AAFAD, UniRef:UniRef90_UPI00313CE602
contig_1	58349	58699	+	GCF_964030925_00055	14.3	9.4		RefSeq:WP_342266584.1, SO:0001217, UniParc:UPI00313CF79F, UniRef:UniRef100_UPI00313CF79F, UniRef:UniRef50_UPI0025786044, UniRef:UniRef90_UPI00313CF79F
contig_1	58702	59166	+	GCF_964030925_00056	18.2	9.4		RefSeq:WP_342266585.1, SO:0001217, UniParc:UPI00313ABC04, UniRef:UniRef100_UPI00313ABC04, UniRef:UniRef50_UPI0013CB2010, UniRef:UniRef90_UPI0013CB2010
contig_1	59169	59462	+	GCF_964030925_00057	11.6	9.8		RefSeq:WP_342266586.1, SO:0001217, UniParc:UPI00313A9EF7, UniRef:UniRef100_UPI00313A9EF7, UniRef:UniRef50_UPI00313CEB2F, UniRef:UniRef90_UPI00313CEB2F
contig_1	59466	59627	+	GCF_964030925_00058	6.3	9.5		RefSeq:WP_342266587.1, SO:0001217, UniParc:UPI00313C7C13, UniRef:UniRef100_UPI00313C7C13, UniRef:UniRef50_UPI0030CB8F0F, UniRef:UniRef90_UPI00157AA96B
contig_1	59627	59848	+	GCF_964030925_00059	8.6	4.6		RefSeq:WP_342266588.1, SO:0001217, UniParc:UPI00313F2FFC, UniRef:UniRef100_UPI00313F2FFC, UniRef:UniRef50_UPI002491B4D8, UniRef:UniRef90_UPI00313F2FFC
contig_1	59848	59973	+	GCF_964030925_00060	5.0	10.3		
contig_1	59966	60106	+	GCF_964030925_00061	5.6	6.2		
contig_1	60106	60342	+	GCF_964030925_00062	8.9	6.0		RefSeq:WP_281748585.1, SO:0001217, UniParc:UPI00248FE0F8, UniRef:UniRef100_UPI00248FE0F8, UniRef:UniRef50_UPI00157B71D9, UniRef:UniRef90_UPI00157B71D9
contig_1	60354	60536	+	GCF_964030925_00063	7.2	5.7		RefSeq:WP_342266589.1, SO:0001217, UniParc:UPI00313B0AA5, UniRef:UniRef100_UPI00313B0AA5, UniRef:UniRef50_UPI00313CDC8E, UniRef:UniRef90_UPI00313CDC8E
contig_1	60539	60736	+	GCF_964030925_00064	8.1	5.2		RefSeq:WP_338979823.1, SO:0001217, UniParc:UPI0030CE9424, UniRef:UniRef100_UPI0030CE9424, UniRef:UniRef50_UPI0030D4132E, UniRef:UniRef90_UPI0030CE9424
