#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	41695	42054	+	GCF_005222125_00038	14.2	9.6		RefSeq:WP_004028057.1, SO:0001217, UniParc:UPI00023A024A, UniRef:UniRef100_A0AAI9X1B0, UniRef:UniRef50_A0A1J0TZB4, UniRef:UniRef90_A0A2S8NRM1
contig_1	54301	54456	+	GCF_005222125_00046	5.5	5.6		RefSeq:WP_004028065.1, SO:0001217, UniParc:UPI00023A0252, UniRef:UniRef100_UPI00023A0252, UniRef:UniRef50_W6AIS1, UniRef:UniRef90_UPI0018AD5917
contig_1	84918	85136	-	GCF_005222125_00067	8.9	9.2		SO:0001217, UniRef:UniRef50_A0A0C2EJF9, UniRef:UniRef90_UPI00131509D4
contig_1	87303	87680	-	GCF_005222125_00071	14.9	6.7		SO:0001217, UniRef:UniRef50_A0AAI9T4V7, UniRef:UniRef90_A0AAI9T4V7
contig_1	87665	87808	-	GCF_005222125_00072	6.1	10.1		
contig_1	87825	87995	-	GCF_005222125_00073	6.7	4.7		RefSeq:WP_004028101.1, SO:0001217, UniParc:UPI00023A0596, UniRef:UniRef100_UPI00023A0596, UniRef:UniRef50_UPI00023A0596, UniRef:UniRef90_UPI00023A0596
contig_1	88001	88186	-	GCF_005222125_00074	7.1	6.2		RefSeq:WP_004028102.1, SO:0001217, UniParc:UPI00023A0597, UniRef:UniRef100_A0AAI9T489, UniRef:UniRef50_A0AAI9T489, UniRef:UniRef90_A0AAI9T489
contig_1	91434	92048	+	GCF_005222125_00079	24.4	9.4		RefSeq:WP_101519250.1, SO:0001217, UniParc:UPI000C77515F, UniRef:UniRef100_UPI000C77515F, UniRef:UniRef50_R4UHT8, UniRef:UniRef90_UPI000C77515F
contig_1	98782	99192	+	GCF_005222125_00089	16.0	9.2		RefSeq:WP_004027882.1, SO:0001217, UniParc:UPI000239FAA4, UniRef:UniRef100_A0AAI9X1E2, UniRef:UniRef50_A0AAI9X1E2, UniRef:UniRef90_A0AAI9X1E2
contig_1	105999	106208	-	GCF_005222125_00099	8.2	10.2		
contig_1	106409	106840	-	GCF_005222125_00101	16.8	5.0		RefSeq:WP_004027868.1, SO:0001217, UniParc:UPI000239F602, UniRef:UniRef100_A0AAI9X1R7, UniRef:UniRef50_A0AAI9X1R7, UniRef:UniRef90_A0AAI9X1R7
