# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1	1320	+	GCF_002795265_00001	843.0	0.0	1.0	1.0	1.0	UniRef:UniRef90_A0A1Y0KYU4
contig_1	cds	1452	2576	+	GCF_002795265_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYS5
contig_1	cds	2601	4502	+	GCF_002795265_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KF73
contig_1	cds	4523	6958	+	GCF_002795265_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJM4
contig_1	cds	6962	8224	+	GCF_002795265_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KGG9
contig_1	ncRNA	8342	8439	+	GCF_002795265_00006	55.6	2.9e-09	-	-	-	RFAM:RF00169
contig_1	cds	8450	8878	+	GCF_002795265_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KF67
contig_1	cds	8906	10813	+	GCF_002795265_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KLK1
contig_1	cds	10816	11394	+	GCF_002795265_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KF84
contig_1	cds	11399	12040	+	GCF_002795265_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KN58
contig_1	cds	12009	12785	+	GCF_002795265_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KF77
contig_1	cds	12776	13501	+	GCF_002795265_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KF82
contig_1	cds	13494	14648	+	GCF_002795265_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJ82
contig_1	cds	14689	16590	+	GCF_002795265_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZJ7
contig_1	cds	16709	17578	+	GCF_002795265_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJN4
contig_1	cds	17629	18642	+	GCF_002795265_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KGI1
contig_1	cds	18739	19053	+	GCF_002795265_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYU6
contig_1	cds	19053	20039	+	GCF_002795265_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KLK6
contig_1	cds	20052	21560	+	GCF_002795265_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZH7
contig_1	cds	21564	22568	+	GCF_002795265_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYU3
contig_1	cds	22624	23241	+	GCF_002795265_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KF86
contig_1	cds	23313	24683	-	GCF_002795265_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KF91
contig_1	cds	24929	25420	+	GCF_002795265_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZK9
contig_1	cds	25435	25890	+	GCF_002795265_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZM2
contig_1	cds	25911	26132	+	GCF_002795265_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZE7
contig_1	cds	26208	26654	+	GCF_002795265_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYW2
contig_1	cds	26654	28012	+	GCF_002795265_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYU1
contig_1	cds	28066	29103	+	GCF_002795265_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KLL5
contig_1	cds	29203	35832	+	GCF_002795265_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFA3
contig_1	cds	35834	36502	+	GCF_002795265_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KN69
contig_1	cds	36513	37424	+	GCF_002795265_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KF96
contig_1	cds	37436	38749	+	GCF_002795265_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KF99
contig_1	cds	38749	39465	+	GCF_002795265_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJ91
contig_1	cds	39465	40082	+	GCF_002795265_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFA7
contig_1	cds	40268	40684	+	GCF_002795265_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJP9
contig_1	cds	40698	41318	+	GCF_002795265_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KGK0
contig_1	cds	41371	41748	+	GCF_002795265_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFA0
contig_1	cds	41794	42066	-	GCF_002795265_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KLM0
contig_1	cds	42294	42728	+	GCF_002795265_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFB2
contig_1	cds	42731	43417	+	GCF_002795265_00040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KN73
contig_1	cds	43566	44354	+	GCF_002795265_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFA4
contig_1	cds	44367	44867	+	GCF_002795265_00042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000C210135
contig_1	cds	44937	45167	+	GCF_002795265_00043	156.0	2.8e-48	1.0	0.826	1.0	UniRef:UniRef90_UPI00214F9280
contig_1	ncRNA-region	45198	45354	+	-	62.8	3.6e-07	-	-	-	RFAM:RF00557
contig_1	cds	45383	45883	+	GCF_002795265_00044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFB1
contig_1	cds	45939	46304	+	GCF_002795265_00045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYY7
contig_1	cds	46631	47521	+	GCF_002795265_00046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFB4
contig_1	cds	47695	51552	+	GCF_002795265_00047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJQ7
contig_1	cds	51574	55332	+	GCF_002795265_00048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KGL0
contig_1	cds	55415	55846	+	GCF_002795265_00049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYV9
contig_1	cds	55865	56488	+	GCF_002795265_00050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZL2
contig_1	cds	56567	57625	+	GCF_002795265_00051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFC4
contig_1	cds	57845	59440	+	GCF_002795265_00052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KN82
contig_1	cds	59491	60000	+	GCF_002795265_00053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFB6
contig_1	cds	60013	62427	+	GCF_002795265_00054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFB9
contig_1	cds	62442	64955	+	GCF_002795265_00055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJA2
contig_1	cds	64962	66038	+	GCF_002795265_00056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFC3
contig_1	cds	66038	68326	+	GCF_002795265_00057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJR4
contig_1	cds	68316	70613	+	GCF_002795265_00058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KGM2
contig_1	cds	70619	72232	+	GCF_002795265_00059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFC0
contig_1	cds	72261	74144	+	GCF_002795265_00060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KLN5
contig_1	cds	74157	75932	+	GCF_002795265_00061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFD4
contig_1	cds	76165	76527	+	GCF_002795265_00062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KN86
contig_1	cds	76576	77406	+	GCF_002795265_00063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFC6
contig_1	cds	77446	77754	+	GCF_002795265_00064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFD1
contig_1	cds	77757	78296	+	GCF_002795265_00065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJA7
contig_1	cds	78300	78845	+	GCF_002795265_00066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZS0
contig_1	cds	78855	80429	+	GCF_002795265_00067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJS3
contig_1	cds	80430	81278	+	GCF_002795265_00068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZJ6
contig_1	cds	81296	82687	+	GCF_002795265_00069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ12
contig_1	cds	82687	82977	+	GCF_002795265_00070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KLP3
contig_1	cds	83098	83856	+	GCF_002795265_00071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFE6
contig_1	cds	83869	84975	+	GCF_002795265_00072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KN96
contig_1	cds	84968	85216	+	GCF_002795265_00073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFD7
contig_1	cds	85300	87222	+	GCF_002795265_00074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ14
contig_1	cds	87407	88345	+	GCF_002795265_00075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZS1
contig_1	cds	88717	90132	+	GCF_002795265_00076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZS6
contig_1	cds	90445	91440	+	GCF_002795265_00077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJS9
contig_1	cds	91673	93850	+	GCF_002795265_00078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZK6
contig_1	cds	93899	94852	-	GCF_002795265_00079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ23
contig_1	cds	94868	95458	-	GCF_002795265_00080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KYZ9
contig_1	cds	95674	95838	+	GCF_002795265_00081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ31
contig_1	cds	95928	97925	+	GCF_002795265_00082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ09
contig_1	cds	97941	99458	+	GCF_002795265_00083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFE5
contig_1	cds	99569	100159	+	GCF_002795265_00084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ10
contig_1	cds	100430	103438	+	GCF_002795265_00085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ21
contig_1	cds	103466	104311	-	GCF_002795265_00086	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZT3
contig_1	cds	104423	105163	+	GCF_002795265_00087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZT8
contig_1	cds	105186	105764	-	GCF_002795265_00088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZL6
contig_1	cds	106938	107333	-	GCF_002795265_00089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFF2
contig_1	cds	107527	109212	+	GCF_002795265_00090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KLQ8
contig_1	cds	109313	110389	+	GCF_002795265_00091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFG5
contig_1	cds	110478	111251	+	GCF_002795265_00092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KNA8
contig_1	cds	111304	111738	+	GCF_002795265_00093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ33
contig_1	cds	111740	112243	+	GCF_002795265_00094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFG3
contig_1	cds	112245	113183	+	GCF_002795265_00095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJC1
contig_1	cds	113214	115091	+	GCF_002795265_00096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFF9
contig_1	cds	115078	116523	+	GCF_002795265_00097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJU5
contig_1	cds	116533	116853	+	GCF_002795265_00098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZM5
contig_1	cds	116853	117080	+	GCF_002795265_00099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ41
contig_1	cds	117336	119204	+	GCF_002795265_00100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KLR4
contig_1	cds	119191	120636	+	GCF_002795265_00101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFH6
contig_1	cds	120647	120967	+	GCF_002795265_00102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ17
contig_1	cds	120967	121194	+	GCF_002795265_00103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ52
contig_1	cds	121452	123335	+	GCF_002795265_00104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFH5
contig_1	cds	123322	124767	+	GCF_002795265_00105	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJC6
contig_1	cds	124778	125098	+	GCF_002795265_00106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ26
contig_1	cds	125492	126997	+	GCF_002795265_00107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJV5
contig_1	cds	127008	128762	+	GCF_002795265_00108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KGS6
contig_1	cds	128775	129839	+	GCF_002795265_00109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZV2
contig_1	cds	130003	131172	+	GCF_002795265_00110	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KLS3
contig_1	cds	131268	132578	+	GCF_002795265_00111	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFI3
contig_1	cds	132600	132851	+	GCF_002795265_00112	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000C20FEFD
contig_1	cds	132839	133888	+	GCF_002795265_00113	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000C210059
contig_1	cds	133977	135347	+	GCF_002795265_00114	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KNC1
contig_1	cds	135689	137197	+	GCF_002795265_00115	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFH0
contig_1	cds	137209	138963	+	GCF_002795265_00116	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFI8
contig_1	cds	138975	140063	+	GCF_002795265_00117	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJD2
contig_1	cds	140295	141086	+	GCF_002795265_00118	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFH9
contig_1	cds	141175	142545	+	GCF_002795265_00119	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B562745
contig_1	cds	142585	142812	+	GCF_002795265_00120	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B55CCBF
contig_1	cds	142815	143333	+	GCF_002795265_00121	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZW2
contig_1	cds	143321	144043	+	GCF_002795265_00122	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZW5
contig_1	cds	144610	144807	-	GCF_002795265_00123	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZQ1
contig_1	cds	145567	147546	+	GCF_002795265_00124	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ60
contig_1	cds	147557	148099	+	GCF_002795265_00125	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFJ4
contig_1	cds	148112	150430	+	GCF_002795265_00126	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KNC6
contig_1	cds	150430	152097	+	GCF_002795265_00127	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFI0
contig_1	cds	152099	153172	+	GCF_002795265_00128	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFJ8
contig_1	cds	153195	153779	-	GCF_002795265_00129	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ49
contig_1	cds	153974	155548	+	GCF_002795265_00130	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ63
contig_1	cds	155554	156312	+	GCF_002795265_00131	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZX2
contig_1	cds	156312	156728	+	GCF_002795265_00132	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KGU4
contig_1	cds	156728	157840	+	GCF_002795265_00133	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ74
contig_1	cds	158028	158729	+	GCF_002795265_00134	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KLT8
contig_1	cds	158846	159778	+	GCF_002795265_00135	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFK3
contig_1	cds	159765	161219	+	GCF_002795265_00136	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KND5
contig_1	cds	161219	162190	+	GCF_002795265_00137	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFJ3
contig_1	cds	162194	162763	+	GCF_002795265_00138	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ59
contig_1	cds	162763	162876	+	GCF_002795265_00139	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJE8
contig_1	cds	162876	163991	+	GCF_002795265_00140	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFJ9
contig_1	cds	164003	165985	+	GCF_002795265_00141	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KJX8
contig_1	cds	165978	168656	+	GCF_002795265_00142	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KGV4
contig_1	cds	169183	170112	+	GCF_002795265_00143	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZV5
contig_1	cds	170155	170406	+	GCF_002795265_00144	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ66
contig_1	cds	170451	171890	+	GCF_002795265_00145	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ84
contig_1	cds	172107	174386	+	GCF_002795265_00146	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KNE3
contig_1	cds	174405	176129	+	GCF_002795265_00147	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFK4
contig_1	cds	176275	176571	+	GCF_002795265_00148	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0L1T3
contig_1	cds	176697	177293	+	GCF_002795265_00149	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0L0S3
contig_1	cds	177541	178416	+	GCF_002795265_00150	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFK8
contig_1	cds	178567	181356	+	GCF_002795265_00151	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZW4
contig_1	cds	181337	182869	+	GCF_002795265_00152	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZ76
contig_1	cds	182823	185432	+	GCF_002795265_00153	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KFL2
contig_1	cds	185434	187374	+	GCF_002795265_00154	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0L006
contig_1	cds	187374	188243	+	GCF_002795265_00155	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y0KZU3
contig_1	cds	188413	188925	+	GCF_002795265_00156	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2K8KNE8
