#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	29203	35832	+	GCF_002795265_00029	253.8	5.0		RefSeq:WP_100253928.1, SO:0001217, UniParc:UPI000C21012B, UniRef:UniRef100_A0A2K8KFA3, UniRef:UniRef50_A0A2K8KFA3, UniRef:UniRef90_A0A2K8KFA3
contig_1	39465	40082	+	GCF_002795265_00034	25.0	8.2		RefSeq:WP_100253933.1, SO:0001217, UniParc:UPI000C20FDAC, UniRef:UniRef100_A0A2K8KFA7, UniRef:UniRef50_A0A2K8KFA7, UniRef:UniRef90_A0A2K8KFA7
contig_1	41794	42066	-	GCF_002795265_00038	10.4	6.7		RefSeq:WP_100253938.1, SO:0001217, UniParc:UPI000C20FF7A, UniRef:UniRef100_A0A2K8KLM0, UniRef:UniRef50_A0A2K8KLM0, UniRef:UniRef90_A0A2K8KLM0
contig_1	46631	47521	+	GCF_002795265_00046	32.8	9.5		RefSeq:WP_100253946.1, SO:0001217, UniParc:UPI000C21021E, UniRef:UniRef100_A0A2K8KFB4, UniRef:UniRef50_A0A2K8KFB4, UniRef:UniRef90_A0A2K8KFB4
contig_1	59491	60000	+	GCF_002795265_00053	19.4	9.3		RefSeq:WP_100253953.1, SO:0001217, UniParc:UPI000C20FDCF, UniRef:UniRef100_A0A2K8KFB6, UniRef:UniRef50_A0A2K8KFB6, UniRef:UniRef90_A0A2K8KFB6
contig_1	116853	117080	+	GCF_002795265_00099	8.8	9.8		RefSeq:WP_100253995.1, SO:0001217, UniParc:UPI000B5624A9, UniRef:UniRef100_A0A1Y0KZ41, UniRef:UniRef50_A0A1Y0KZ52, UniRef:UniRef90_A0A1Y0KZ41
contig_1	120967	121194	+	GCF_002795265_00103	8.7	9.9		SO:0001217, UniParc:UPI000B55AD39, UniRef:UniRef100_A0A1Y0KZ52, UniRef:UniRef50_A0A1Y0KZ52, UniRef:UniRef90_A0A1Y0KZ52
contig_1	143321	144043	+	GCF_002795265_00122	28.4	5.5		RefSeq:WP_100254019.1, SO:0001217, UniParc:UPI000B55708A, UniRef:UniRef100_A0A1Y0KZW5, UniRef:UniRef50_A0A1Y0KZW5, UniRef:UniRef90_A0A1Y0KZW5
contig_1	144610	144807	-	GCF_002795265_00123	7.3	4.6		RefSeq:WP_100254020.1, SO:0001217, UniParc:UPI000B57ABC5, UniRef:UniRef100_A0A1Y0KZQ1, UniRef:UniRef50_A0A1Y0KZQ1, UniRef:UniRef90_A0A1Y0KZQ1
contig_1	147557	148099	+	GCF_002795265_00125	21.4	9.5		SO:0001217, UniParc:UPI000C210060, UniRef:UniRef100_A0A2K8KFJ4, UniRef:UniRef50_A0A2K8KFJ4, UniRef:UniRef90_A0A2K8KFJ4
