# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	2	802	-	GCF_964030985_00001		IS3 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_A0A9W5PXP5, UniRef:UniRef90_UPI00313B251E
contig_1	cds	885	1379	-	GCF_964030985_00002		transposase family protein	RefSeq:WP_342260487.1, SO:0001217, UniParc:UPI00313B446A, UniRef:UniRef100_UPI00313B446A, UniRef:UniRef50_UPI00313C1AA7, UniRef:UniRef90_UPI00313C1AA7
contig_1	cds	1384	1731	-	GCF_964030985_00003		transposase family protein	RefSeq:WP_342260488.1, SO:0001217, UniParc:UPI00313E37B9, UniRef:UniRef100_UPI00313E37B9, UniRef:UniRef50_UPI00313E37B9, UniRef:UniRef90_UPI00313E37B9
contig_1	cds	1792	2055	-	GCF_964030985_00004		transposase	RefSeq:WP_342260489.1, SO:0001217, UniParc:UPI00313CB3F2, UniRef:UniRef100_UPI00313CB3F2, UniRef:UniRef50_UPI0024901D2D, UniRef:UniRef90_UPI00313CB3F2
contig_1	cds	2166	2759	+	GCF_964030985_00005		transposase	RefSeq:WP_342260490.1, SO:0001217, UniParc:UPI00313C1CA2, UniRef:UniRef100_UPI00313C1CA2, UniRef:UniRef50_UPI00313DC513, UniRef:UniRef90_UPI00313DC513
contig_1	cds	2824	3171	+	GCF_964030985_00006		transposase family protein	RefSeq:WP_342260488.1, SO:0001217, UniParc:UPI00313E37B9, UniRef:UniRef100_UPI00313E37B9, UniRef:UniRef50_UPI00313E37B9, UniRef:UniRef90_UPI00313E37B9
contig_1	cds	3176	3592	+	GCF_964030985_00007		transposase family protein	RefSeq:WP_342260491.1, SO:0001217, UniParc:UPI00313EE0DC, UniRef:UniRef100_UPI00313EE0DC, UniRef:UniRef50_UPI00313C1AA7, UniRef:UniRef90_UPI00313C1AA7
contig_1	cds	3579	4379	-	GCF_964030985_00008		IS3 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_A0A9W5PXP5, UniRef:UniRef90_UPI00313B251E
contig_1	cds	4421	4699	-	GCF_964030985_00009		transposase	RefSeq:WP_342260957.1, SO:0001217, UniParc:UPI00313D2078, UniRef:UniRef100_UPI00313D2078, UniRef:UniRef50_UPI0024901D2D, UniRef:UniRef90_UPI002576BF06
contig_1	cds	4739	5506	-	GCF_964030985_00010		zonular occludens toxin domain-containing protein	RefSeq:WP_342260492.1, SO:0001217, UniParc:UPI00313F26B7, UniRef:UniRef100_UPI00313F26B7, UniRef:UniRef50_UPI00313E0AAC, UniRef:UniRef90_UPI0013CDA931
contig_1	cds	5518	6576	-	GCF_964030985_00011		hypothetical protein	RefSeq:WP_342260493.1, SO:0001217, UniParc:UPI00313E40A2, UniRef:UniRef100_UPI00313E40A2, UniRef:UniRef50_UPI0013CAA24E, UniRef:UniRef90_UPI00157A961B
contig_1	cds	6579	6770	-	GCF_964030985_00012		hypothetical protein	RefSeq:WP_174479934.1, SO:0001217, UniParc:UPI00157B97A8, UniRef:UniRef100_UPI00157B97A8, UniRef:UniRef50_UPI00157AE0BA, UniRef:UniRef90_UPI0013CB96C3
contig_1	cds	6780	6977	-	GCF_964030985_00013		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0030CD34E5, UniRef:UniRef90_UPI0030CD34E5
contig_1	cds	6980	7288	-	GCF_964030985_00014		hypothetical protein	RefSeq:WP_342260494.1, SO:0001217, UniParc:UPI00313D1293, UniRef:UniRef100_UPI00313D1293, UniRef:UniRef50_UPI00157AA34B, UniRef:UniRef90_UPI0025779FDF
contig_1	cds	7300	7554	-	GCF_964030985_00015		hypothetical protein	RefSeq:WP_174480864.1, SO:0001217, UniParc:UPI00157BAE95, UniRef:UniRef100_UPI00157BAE95, UniRef:UniRef50_UPI00157A389E, UniRef:UniRef90_UPI00257724D0
contig_1	cds	7576	7782	-	GCF_964030985_00016		hypothetical protein	RefSeq:WP_174480363.1, SO:0001217, UniParc:UPI0013CC35A7, UniRef:UniRef100_UPI0030CC7853, UniRef:UniRef50_UPI00157B6392, UniRef:UniRef90_UPI0030CC7853
contig_1	cds	7784	8017	-	GCF_964030985_00017		hypothetical protein	RefSeq:WP_342260495.1, SO:0001217, UniParc:UPI00313E19EE, UniRef:UniRef100_UPI00313E19EE, UniRef:UniRef50_UPI00157B7EDF, UniRef:UniRef90_UPI00157B7EDF
contig_1	cds	8017	8265	-	GCF_964030985_00018		hypothetical protein	RefSeq:WP_342260496.1, SO:0001217, UniParc:UPI00313BE2B4, UniRef:UniRef100_UPI00313BE2B4, UniRef:UniRef50_UPI0030CAFB73, UniRef:UniRef90_UPI0030CAFB73
contig_1	cds	8536	8883	+	GCF_964030985_00019		transposase family protein	RefSeq:WP_342260488.1, SO:0001217, UniParc:UPI00313E37B9, UniRef:UniRef100_UPI00313E37B9, UniRef:UniRef50_UPI00313E37B9, UniRef:UniRef90_UPI00313E37B9
contig_1	cds	8888	9382	+	GCF_964030985_00020		transposase family protein	RefSeq:WP_342260487.1, SO:0001217, UniParc:UPI00313B446A, UniRef:UniRef100_UPI00313B446A, UniRef:UniRef50_UPI00313C1AA7, UniRef:UniRef90_UPI00313C1AA7
contig_1	cds	9591	10091	+	GCF_964030985_00021		IS3 family transposase	RefSeq:WP_342260497.1, SO:0001217, UniParc:UPI00313D576B, UniRef:UniRef100_UPI00313D576B, UniRef:UniRef50_UPI002576C8DB, UniRef:UniRef90_UPI00313AA3F1
