#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	5518	6576	-	GCF_964030985_00011	40.9	5.2		RefSeq:WP_342260493.1, SO:0001217, UniParc:UPI00313E40A2, UniRef:UniRef100_UPI00313E40A2, UniRef:UniRef50_UPI0013CAA24E, UniRef:UniRef90_UPI00157A961B
contig_1	6579	6770	-	GCF_964030985_00012	7.5	5.4		RefSeq:WP_174479934.1, SO:0001217, UniParc:UPI00157B97A8, UniRef:UniRef100_UPI00157B97A8, UniRef:UniRef50_UPI00157AE0BA, UniRef:UniRef90_UPI0013CB96C3
contig_1	6780	6977	-	GCF_964030985_00013	7.8	9.5		SO:0001217, UniRef:UniRef50_UPI0030CD34E5, UniRef:UniRef90_UPI0030CD34E5
contig_1	6980	7288	-	GCF_964030985_00014	11.4	10.2		RefSeq:WP_342260494.1, SO:0001217, UniParc:UPI00313D1293, UniRef:UniRef100_UPI00313D1293, UniRef:UniRef50_UPI00157AA34B, UniRef:UniRef90_UPI0025779FDF
contig_1	7300	7554	-	GCF_964030985_00015	9.8	9.9		RefSeq:WP_174480864.1, SO:0001217, UniParc:UPI00157BAE95, UniRef:UniRef100_UPI00157BAE95, UniRef:UniRef50_UPI00157A389E, UniRef:UniRef90_UPI00257724D0
contig_1	7576	7782	-	GCF_964030985_00016	7.4	6.8		RefSeq:WP_174480363.1, SO:0001217, UniParc:UPI0013CC35A7, UniRef:UniRef100_UPI0030CC7853, UniRef:UniRef50_UPI00157B6392, UniRef:UniRef90_UPI0030CC7853
contig_1	7784	8017	-	GCF_964030985_00017	9.4	9.1		RefSeq:WP_342260495.1, SO:0001217, UniParc:UPI00313E19EE, UniRef:UniRef100_UPI00313E19EE, UniRef:UniRef50_UPI00157B7EDF, UniRef:UniRef90_UPI00157B7EDF
contig_1	8017	8265	-	GCF_964030985_00018	9.7	9.4		RefSeq:WP_342260496.1, SO:0001217, UniParc:UPI00313BE2B4, UniRef:UniRef100_UPI00313BE2B4, UniRef:UniRef50_UPI0030CAFB73, UniRef:UniRef90_UPI0030CAFB73
contig_1	21008	22615	+	GCF_964030985_00030	60.8	6.6		RefSeq:WP_342260502.1, SO:0001217, UniParc:UPI00313C5910, UniRef:UniRef100_UPI00313C5910, UniRef:UniRef50_UPI00157B7310, UniRef:UniRef90_UPI00157B7310
contig_1	22979	23791	-	GCF_964030985_00031	31.5	9.7		RefSeq:WP_342260503.1, SO:0001217, UniParc:UPI00313E254E, UniRef:UniRef100_UPI00313E254E, UniRef:UniRef50_UPI00157A6FC8, UniRef:UniRef90_UPI00157A6FC8
contig_1	30519	31007	-	GCF_964030985_00039	19.0	9.7		RefSeq:WP_342260510.1, SO:0001217, UniParc:UPI00313AC992, UniRef:UniRef100_UPI00313AC992, UniRef:UniRef50_UPI0030D4D594, UniRef:UniRef90_UPI00313AC992
contig_1	33041	33622	+	GCF_964030985_00042	21.9	9.0		RefSeq:WP_342260513.1, SO:0001217, UniParc:UPI00313C4B2A, UniRef:UniRef100_UPI00313C4B2A, UniRef:UniRef50_UPI00157B3792, UniRef:UniRef90_UPI00157B3792
contig_1	36905	37045	+	GCF_964030985_00046	5.4	8.9		SO:0001217, UniRef:UniRef50_UPI00157A5B57, UniRef:UniRef90_UPI00157A5B57
contig_1	40953	41432	+	GCF_964030985_00050	18.6	4.6		RefSeq:WP_342260521.1, SO:0001217, UniParc:UPI00313A9F3F, UniRef:UniRef100_UPI00313A9F3F, UniRef:UniRef50_UPI00313A9F3F, UniRef:UniRef90_UPI00313A9F3F
contig_1	41419	41637	+	GCF_964030985_00051	8.7	8.9		RefSeq:WP_342260522.1, SO:0001217, UniParc:UPI00313E0799, UniRef:UniRef100_UPI00313E0799, UniRef:UniRef50_UPI0032B18CA0, UniRef:UniRef90_UPI00324E113D
contig_1	41916	42308	+	GCF_964030985_00052	15.3	9.4		RefSeq:WP_342260523.1, SO:0001217, UniParc:UPI00313AD36C, UniRef:UniRef100_UPI00313AD36C, UniRef:UniRef50_UPI00313AD36C, UniRef:UniRef90_UPI00313AD36C
