# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3	1349	+	GCF_964030835_00001	dnaA	(5' truncated) chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0006270, GO:0006275, KEGG:K02313, SO:0001217, UniRef:UniRef50_A0A846U523, UniRef:UniRef90_UPI0030CD3377
contig_1	oriC	1350	1521	?			origin of replication	
contig_1	cds	1522	2643	+	GCF_964030835_00002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, KEGG:K02338, RefSeq:WP_342277735.1, SO:0001217, UniParc:UPI00313DF5C6, UniRef:UniRef100_UPI00313DF5C6, UniRef:UniRef50_UPI00313CBB49, UniRef:UniRef90_UPI00313CBB49
contig_1	cds	2862	4769	+	GCF_964030835_00003	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0006265, KEGG:K02470, RefSeq:WP_342277736.1, SO:0001217, UniParc:UPI00313D5A9D, UniRef:UniRef100_UPI00313D5A9D, UniRef:UniRef50_A0A3P8KWL2, UniRef:UniRef90_UPI0035C8D316
contig_1	cds	4783	7221	+	GCF_964030835_00004	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, RefSeq:WP_342277737.1, SO:0001217, UniParc:UPI00313D1F9F, UniRef:UniRef100_UPI00313D1F9F, UniRef:UniRef50_A0A847AZB8, UniRef:UniRef90_UPI00313AB768
contig_1	cds	7255	8535	+	GCF_964030835_00005	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_342277738.1, SO:0001217, UniParc:UPI00313DC8E0, UniRef:UniRef100_UPI00313DC8E0, UniRef:UniRef50_Q8DR22, UniRef:UniRef90_UPI0035C8CC63
contig_1	ncRNA	8779	8873	+	GCF_964030835_00006	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	8905	9360	+	GCF_964030835_00007		nucleoside deaminase	EC:3.5.4.33, KEGG:K11991, RefSeq:WP_338967813.1, SO:0001217, UniParc:UPI0030CE4B0E, UniRef:UniRef100_UPI0030CE4B0E, UniRef:UniRef50_A0A846UDJ0, UniRef:UniRef90_UPI0030CE4B0E
contig_1	cds	9393	10337	-	GCF_964030835_00008		IS30 family transposase	GO:0004803, RefSeq:WP_342277739.1, SO:0001217, UniParc:UPI00313B1A96, UniRef:UniRef100_UPI00313B1A96, UniRef:UniRef50_UPI0030D2B8B1, UniRef:UniRef90_UPI0030D2B8B1
contig_1	cds	10535	12352	+	GCF_964030835_00009	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_342277740.1, SO:0001217, UniParc:UPI00313C5DC6, UniRef:UniRef100_UPI00313C5DC6, UniRef:UniRef50_UPI00313DBDAF, UniRef:UniRef90_UPI00313DBDAF
contig_1	cds	12373	12981	+	GCF_964030835_00010	recR	recombination mediator RecR	GO:0003677, GO:0006281, GO:0006310, GO:0046872, KEGG:K06187, RefSeq:WP_342277741.1, SO:0001217, UniParc:UPI00313DE23D, UniRef:UniRef100_UPI00313DE23D, UniRef:UniRef50_UPI00313D5361, UniRef:UniRef90_UPI00313D5361
