#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	13737	14693	+	GCF_964030835_00012	37.4	8.0	PF13177.12|DNA_pol3_delta2	PFAM:PF13177.12, SO:0001217, UniRef:UniRef50_UPI00313B981B, UniRef:UniRef90_UPI00313B981B
contig_1	19012	20040	+	GCF_964030835_00016	39.7	9.7		RefSeq:WP_342277745.1, SO:0001217, UniParc:UPI00313C137C, UniRef:UniRef100_UPI00313C137C, UniRef:UniRef50_UPI00313C137C, UniRef:UniRef90_UPI00313C137C
contig_1	21074	21379	-	GCF_964030835_00018	11.9	6.5		SO:0001217, UniRef:UniRef50_UPI00313D48BD, UniRef:UniRef90_UPI00313D48BD
contig_1	21410	21814	-	GCF_964030835_00019	15.8	7.8		RefSeq:WP_342277748.1, SO:0001217, UniParc:UPI00313D0197, UniRef:UniRef100_UPI00313D0197, UniRef:UniRef50_UPI00313D0197, UniRef:UniRef90_UPI00313D0197
contig_1	26349	26675	-	GCF_964030835_00026	12.1	9.1		RefSeq:WP_342277755.1, SO:0001217, UniParc:UPI00313D3EB2, UniRef:UniRef100_UPI00313D3EB2, UniRef:UniRef50_UPI00313D3EB2, UniRef:UniRef90_UPI00313D3EB2
contig_1	26668	30444	-	GCF_964030835_00027	140.4	5.3		RefSeq:WP_342277756.1, SO:0001217, UniParc:UPI00313D2127, UniRef:UniRef100_UPI00313D2127, UniRef:UniRef50_UPI00313D2127, UniRef:UniRef90_UPI00313D2127
contig_1	35088	35348	+	GCF_964030835_00034	9.6	10.6		RefSeq:WP_342277761.1, SO:0001217, UniParc:UPI00313DA6C7, UniRef:UniRef100_UPI00313DA6C7, UniRef:UniRef50_UPI00313DA6C7, UniRef:UniRef90_UPI00313DA6C7
contig_1	35855	36364	+	GCF_964030835_00035	18.9	9.5		RefSeq:WP_342277762.1, SO:0001217, UniParc:UPI00313C0ADA, UniRef:UniRef100_UPI00313C0ADA, UniRef:UniRef50_UPI00313C0ADA, UniRef:UniRef90_UPI00313C0ADA
contig_1	36434	36976	+	GCF_964030835_00036	19.8	8.6		RefSeq:WP_342277763.1, SO:0001217, UniParc:UPI00313EDEBD, UniRef:UniRef100_UPI00313EDEBD, UniRef:UniRef50_UPI00313EDEBD, UniRef:UniRef90_UPI00313EDEBD
contig_1	38266	38706	-	GCF_964030835_00038	16.7	9.5		RefSeq:WP_342277765.1, SO:0001217, UniParc:UPI00313C1025, UniRef:UniRef100_UPI00313C1025, UniRef:UniRef50_UPI00313BB0D2, UniRef:UniRef90_UPI00313C1025
contig_1	38910	40736	-	GCF_964030835_00039	71.4	5.7		RefSeq:WP_342277766.1, SO:0001217, UniParc:UPI00313D665B, UniRef:UniRef100_UPI00313D665B, UniRef:UniRef50_UPI00313DE4B7, UniRef:UniRef90_UPI00313D665B
contig_1	40729	41112	-	GCF_964030835_00040	15.6	10.0		SO:0001217, UniRef:UniRef50_UPI00313CA5BF, UniRef:UniRef90_UPI0035C8AA1C
contig_1	41116	41361	-	GCF_964030835_00041	9.5	9.4		RefSeq:WP_338967003.1, SO:0001217, UniParc:UPI0030CDB88F, UniRef:UniRef100_UPI0030CDB88F, UniRef:UniRef50_UPI001C05C6C0, UniRef:UniRef90_UPI001C05C6C0
contig_1	41371	41697	-	GCF_964030835_00042	12.3	10.7		RefSeq:WP_338967752.1, SO:0001217, UniParc:UPI0030CDB402, UniRef:UniRef100_UPI0030CDB402, UniRef:UniRef50_UPI00313BF3B6, UniRef:UniRef90_UPI00313D67C3
contig_1	41711	42700	-	GCF_964030835_00043	39.0	9.7		RefSeq:WP_342277767.1, SO:0001217, UniParc:UPI00313B468B, UniRef:UniRef100_UPI00313B468B, UniRef:UniRef50_UPI00313B0455, UniRef:UniRef90_UPI001C041BAE
contig_1	42732	42968	-	GCF_964030835_00044	8.6	8.1		RefSeq:WP_338967750.1, SO:0001217, UniParc:UPI0030D56AC3, UniRef:UniRef100_UPI0030D56AC3, UniRef:UniRef50_UPI00313F1CA1, UniRef:UniRef90_UPI00313F365E
contig_1	42984	43214	-	GCF_964030835_00045	9.3	6.1		RefSeq:WP_338967749.1, SO:0001217, UniParc:UPI0030CF50EB, UniRef:UniRef100_UPI0030CF50EB, UniRef:UniRef50_UPI001C03D506, UniRef:UniRef90_UPI001C050290
contig_1	43220	43369	-	GCF_964030835_00046	5.8	8.2		SO:0001217, UniRef:UniRef50_UPI00313E5CC1
contig_1	43379	43591	-	GCF_964030835_00047	8.5	9.8		RefSeq:WP_215825617.1, SO:0001217, UniParc:UPI001C053ED9, UniRef:UniRef100_UPI001C053ED9, UniRef:UniRef50_UPI00313D2DE7, UniRef:UniRef90_UPI0030CC245C
contig_1	43622	43816	-	GCF_964030835_00048	7.5	6.5		RefSeq:WP_342277768.1, SO:0001217, UniParc:UPI00313BD7CE, UniRef:UniRef100_UPI00313BD7CE, UniRef:UniRef50_UPI00313D6A66, UniRef:UniRef90_UPI00313BD7CE
contig_1	44018	44350	-	GCF_964030835_00049	12.8	8.9		RefSeq:WP_342223612.1, SO:0001217, UniParc:UPI00313F32A9, UniRef:UniRef100_UPI00313F32A9, UniRef:UniRef50_UPI0030D36ECA, UniRef:UniRef90_UPI001C04BF3F
contig_1	44653	44988	+	GCF_964030835_00050	12.7	5.1		RefSeq:WP_342277769.1, SO:0001217, UniParc:UPI00313D0921, UniRef:UniRef100_UPI00313D0921, UniRef:UniRef50_UPI00313D0921, UniRef:UniRef90_UPI00313D0921
contig_1	45058	45600	+	GCF_964030835_00051	19.8	8.6		RefSeq:WP_342277763.1, SO:0001217, UniParc:UPI00313EDEBD, UniRef:UniRef100_UPI00313EDEBD, UniRef:UniRef50_UPI00313EDEBD, UniRef:UniRef90_UPI00313EDEBD
