# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	2	202	+	GCF_022569815_00001	-	-	-	-	-	-
contig_1	cds	3074	4603	-	GCF_022569815_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4CDE76
contig_1	cds	5426	5581	+	GCF_022569815_00003	100.0	5.0e-27	1.0	0.879	1.0	UniRef:UniRef90_UPI001F4C7760
contig_1	cds	6410	6799	+	GCF_022569815_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4CA157
contig_1	cds	7568	7978	+	GCF_022569815_00005	-	-	-	-	-	-
contig_1	cds	8257	8670	+	GCF_022569815_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D66C1CC
contig_1	cds	8730	9137	+	GCF_022569815_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001E2D43AA
contig_1	cds	10202	10552	+	GCF_022569815_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0018DE1E8D
contig_1	cds	10592	11074	+	GCF_022569815_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FDT0
contig_1	cds	11102	11530	+	GCF_022569815_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0018DE8DB1
contig_1	cds	11545	11940	+	GCF_022569815_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0018DC3228
contig_1	cds	11945	13027	+	GCF_022569815_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0018DBEA74
contig_1	cds	13046	13906	-	GCF_022569815_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FDS6
contig_1	cds	14584	14922	+	GCF_022569815_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FDS9
contig_1	cds	14999	15859	-	GCF_022569815_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0SKS7
contig_1	cds	15931	16380	+	GCF_022569815_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FDS0
contig_1	cds	16396	18003	+	GCF_022569815_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FDR3
contig_1	cds	18046	19389	+	GCF_022569815_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FDS2
contig_1	cds	19698	20045	+	GCF_022569815_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001E5B4FA5
contig_1	cds	20139	20591	+	GCF_022569815_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001E56543D
contig_1	cds	20560	21306	+	GCF_022569815_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B03DDCE
contig_1	cds	21309	22073	+	GCF_022569815_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0018DD0182
contig_1	cds	23787	23972	+	GCF_022569815_00023	-	-	-	-	-	-
contig_1	cds	23986	24249	+	GCF_022569815_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4D1523
contig_1	cds	24295	24579	+	GCF_022569815_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4C6D2D
contig_1	cds	24652	25206	+	GCF_022569815_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4D1BD2
contig_1	cds	26089	26865	+	GCF_022569815_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4C5B2B
contig_1	cds	27236	27922	-	GCF_022569815_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4C6A15
contig_1	cds	28622	28993	+	GCF_022569815_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4CDD96
contig_1	cds	28895	32434	-	GCF_022569815_00030	1871.0	0.0	0.863	0.868	0.920	UniRef:UniRef90_A0AAJ4EKL6
contig_1	cds	32474	32677	-	GCF_022569815_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0018DDDF20
contig_1	cds	32806	33027	-	GCF_022569815_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0018DCC02A
contig_1	cds	33245	33499	-	GCF_022569815_00033	135.0	4.2e-40	0.881	0.974	0.932	UniRef:UniRef90_A0A0K2JJB8
contig_1	cds	34036	34473	-	GCF_022569815_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4D1185
contig_1	cds	34561	34914	-	GCF_022569815_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0018DC95D7
