#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	12651	13610	+	GCF_964264785_00011	37.4	7.5	PF13177.12|DNA_pol3_delta2	PFAM:PF13177.12, RefSeq:WP_375315399.1, SO:0001217, UniParc:UPI0035C90F1C, UniRef:UniRef100_UPI0035C90F1C, UniRef:UniRef50_UPI00313B981B, UniRef:UniRef90_UPI00313B981B
contig_1	26621	27022	+	GCF_964264785_00018	16.4	9.8		RefSeq:WP_375315404.1, SO:0001217, UniParc:UPI0035C89503, UniRef:UniRef100_UPI0035C89503, UniRef:UniRef50_UPI00313A8C16, UniRef:UniRef90_UPI00313A8C16
contig_1	47223	47762	-	GCF_964264785_00038	21.3	6.9		SO:0001217, UniRef:UniRef50_UPI001C05972C, UniRef:UniRef90_UPI0035C897C4
contig_1	49780	49935	+	GCF_964264785_00041	6.1	9.6		RefSeq:WP_375315420.1, SO:0001217, UniParc:UPI0035C8AB3F, UniRef:UniRef100_UPI0035C8AB3F, UniRef:UniRef50_UPI0035C8864E, UniRef:UniRef90_UPI0035C8AB3F
contig_1	66608	67327	+	GCF_964264785_00073	27.4	9.8		SO:0001217, UniRef:UniRef50_UPI00313D9C5C, UniRef:UniRef90_UPI00313D9C5C
contig_1	67600	68286	+	GCF_964264785_00074	27.9	10.5		RefSeq:WP_375315427.1, SO:0001217, UniParc:UPI0035C910FB, UniRef:UniRef100_UPI0035C910FB, UniRef:UniRef50_UPI00313D81DC, UniRef:UniRef90_UPI00313D81DC
contig_1	71715	71906	+	GCF_964264785_00079	7.2	9.7	PF01416.25|PseudoU_synth_1	PFAM:PF01416.25, RefSeq:WP_375315429.1, SO:0001217, UniParc:UPI0035C937B8, UniRef:UniRef100_UPI0035C937B8, UniRef:UniRef50_UPI0035C937B8, UniRef:UniRef90_UPI0035C937B8
contig_1	75367	76083	+	GCF_964264785_00083	28.7	9.2		RefSeq:WP_375315433.1, SO:0001217, UniParc:UPI0035C8BAE8, UniRef:UniRef100_UPI0035C8BAE8, UniRef:UniRef50_UPI001C05DE8F, UniRef:UniRef90_UPI001C05DE8F
contig_1	78535	78768	-	GCF_964264785_00087	8.9	9.4		SO:0001217, UniRef:UniRef50_UPI0035C8C124, UniRef:UniRef90_UPI0035C8C124
contig_1	79404	80516	+	GCF_964264785_00089	44.1	6.0		RefSeq:WP_375315436.1, SO:0001217, UniParc:UPI0035C89321, UniRef:UniRef100_UPI0035C89321, UniRef:UniRef50_UPI00313CA4E5, UniRef:UniRef90_UPI0035C89321
