#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	2654	2818	-	GCA_005795965_0006	6.4	8.4		RefSeq:WP_174481051.1, SO:0001217, UniParc:UPI00157AC9A1, UniRef:UniRef100_UPI00157AC9A1, UniRef:UniRef50_UPI00313E235E, UniRef:UniRef90_UPI00313E235E
contig_1	2880	3020	-	GCA_005795965_0007	5.1	9.2		SO:0001217, UniRef:UniRef50_UPI001E6361A9, UniRef:UniRef90_UPI001E6361A9
contig_1	3914	4240	-	GCA_005795965_0009	12.6	5.2		
contig_2	1	174	+	GCA_005795965_0010	6.4	4.6		
contig_2	516	629	+	GCA_005795965_0012	4.4	10.3	PF00444.23|Ribosomal_L36	PFAM:PF00444.23
contig_3	120	656	+	GCA_005795965_0016	20.1	4.3		
contig_3	3534	3788	-	GCA_005795965_0019	9.3	9.6		
contig_4	5579	6094	-	GCA_005795965_0026	19.9	9.8		SO:0001217, UniRef:UniRef50_UPI0030CFC8B5
contig_5	16	636	+	GCA_005795965_0027	24.6	6.4		
contig_5	611	2677	-	GCA_005795965_0028	78.0	6.4		SO:0001217, UniRef:UniRef50_UPI00313DF66A, UniRef:UniRef90_UPI00313DF66A
contig_5	2804	3697	+	GCA_005795965_0029	32.9	5.4		SO:0001217, UniRef:UniRef50_UPI00157B86DD, UniRef:UniRef90_UPI00157B86DD
contig_7	84	551	-	GCA_005795965_0037	17.8	6.1		
contig_8	175	1146	+	GCA_005795965_0046	37.9	9.3	PF10410.14|DnaB_bind, PF13662.12|Toprim_4	PFAM:PF10410.14, PFAM:PF13662.12
contig_8	3426	3668	+	GCA_005795965_0050	8.9	7.8		SO:0001217, UniRef:UniRef50_UPI00324DDC99, UniRef:UniRef90_UPI00324DDC99
contig_9	150	503	+	GCA_005795965_0053	14.3	5.6		
contig_10	2761	2934	+	GCA_005795965_0061	7.0	7.9		
contig_11	1803	2735	+	GCA_005795965_0067	35.5	5.4		SO:0001217, UniRef:UniRef50_UPI0030D4156D, UniRef:UniRef90_UPI0030D4156D
contig_14	67	1089	+	GCA_005795965_0076	39.5	9.6		
contig_16	143	472	-	GCA_005795965_0083	12.3	8.7		SO:0001217, UniRef:UniRef50_UPI0030CE9F90, UniRef:UniRef90_UPI0030CE9F90
contig_16	605	715	-	GCA_005795965_0084	4.1	9.2		
contig_16	1037	1945	+	GCA_005795965_0085	36.0	9.1		SO:0001217, UniRef:UniRef50_UPI00157A8E31, UniRef:UniRef90_UPI0030D12577
contig_16	3975	4253	-	GCA_005795965_0087	10.8	7.8		
contig_18	69	236	-	GCA_005795965_0090	6.3	8.1		
contig_19	62	1093	+	GCA_005795965_0094	40.9	9.0		
contig_19	2603	2887	+	GCA_005795965_0096	10.1	9.4		
contig_21	8203	9168	-	GCA_005795965_0107	37.9	9.0	PF13177.12|DNA_pol3_delta2	PFAM:PF13177.12, RefSeq:WP_252319072.1, SO:0001217, UniParc:UPI001214EBEC, UniRef:UniRef100_UPI001214EBEC, UniRef:UniRef50_UPI0013CB51CD, UniRef:UniRef90_UPI0013CB51CD
contig_21	10156	10350	-	GCA_005795965_0110	7.7	8.0		
contig_22	58	480	+	GCA_005795965_0111	15.9	10.0		
contig_23	2066	2863	-	GCA_005795965_0126	31.5	4.9		SO:0001217, UniRef:UniRef50_UPI00157B4E0A
contig_24	3213	3347	-	GCA_005795965_0128	5.1	9.7		
contig_25	394	732	-	GCA_005795965_0130	13.0	9.9		
contig_25	928	1401	-	GCA_005795965_0131	16.6	10.6		SO:0001217, UniRef:UniRef50_UPI00157B8B12, UniRef:UniRef90_UPI00157B8B12
contig_26	3761	4540	+	GCA_005795965_0140	30.4	5.6		SO:0001217, UniRef:UniRef50_UPI00157B3318, UniRef:UniRef90_UPI00157B3318
contig_26	4584	4721	+	GCA_005795965_0141	5.6	9.0		
contig_26	4759	4911	-	GCA_005795965_0142	6.0	6.0	PF02255.21|PTS_IIA	PFAM:PF02255.21
contig_27	102	362	+	GCA_005795965_0143	10.1	8.4		SO:0001217, UniRef:UniRef50_UPI00313E21CF, UniRef:UniRef90_UPI00313E21CF
contig_28	2870	3304	-	GCA_005795965_0150	15.6	7.8		
contig_30	6545	6775	-	GCA_005795965_0161	8.8	8.9		SO:0001217, UniRef:UniRef50_UPI00157B2ABF, UniRef:UniRef90_UPI002079F9D3
contig_31	2096	2233	-	GCA_005795965_0164	5.3	9.0		SO:0001217, UniRef:UniRef50_UPI00157A5B57, UniRef:UniRef90_UPI00157A5B57
contig_31	5522	6103	-	GCA_005795965_0168	21.9	8.7		RefSeq:WP_252319747.1, SO:0001217, UniParc:UPI00120AB2A5, UniRef:UniRef100_UPI00120AB2A5, UniRef:UniRef50_UPI00157B3792, UniRef:UniRef90_UPI00157B3792
contig_32	6	197	+	GCA_005795965_0171	7.6	9.9		
contig_32	2154	2729	-	GCA_005795965_0175	22.6	9.6		SO:0001217, UniRef:UniRef50_UPI0013C64F14, UniRef:UniRef90_UPI0013C64F14
contig_32	3050	3190	+	GCA_005795965_0176	5.5	11.2		
contig_33	838	1140	+	GCA_005795965_0178	12.2	8.9		SO:0001217, UniRef:UniRef50_UPI00157A6F51
contig_33	1298	1489	+	GCA_005795965_0179	7.4	9.5		
contig_34	1520	1759	+	GCA_005795965_0181	9.1	7.9		RefSeq:WP_338987578.1, SO:0001217, UniParc:UPI0012077B77, UniRef:UniRef100_UPI0012077B77, UniRef:UniRef50_UPI0030CBFDA1, UniRef:UniRef90_UPI0030CBFDA1
