# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1	1353	+	GCF_049949155_00001	dnaA	chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0005737, GO:0005886, GO:0006270, GO:0006275, GO:0016887, KEGG:K02313, SO:0001217, UniRef:UniRef50_P34028, UniRef:UniRef90_P34028
contig_1	cds	1515	2636	+	GCF_049949155_00002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, SO:0001217, UniRef:UniRef50_P34029, UniRef:UniRef90_A0A1J0TZ63
contig_1	cds	2874	4796	+	GCF_049949155_00003	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0005737, GO:0006261, GO:0006265, GO:0034335, GO:0046872, KEGG:K02470, SO:0001217, UniRef:UniRef50_P22447, UniRef:UniRef90_P34031
contig_1	cds	4812	7265	+	GCF_049949155_00004		DNA gyrase subunit A	SO:0001217, UniRef:UniRef50_P05653
contig_1	cds	7279	8550	+	GCF_049949155_00005	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, SO:0001217, UniRef:UniRef50_A5VHP5, UniRef:UniRef90_A0A1J0TZ69
contig_1	ncRNA	8621	8711	+	GCF_049949155_00006	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	8728	9171	+	GCF_049949155_00007		tRNA(adenine(34)) deaminase	SO:0001217, UniRef:UniRef50_R4U2K4, UniRef:UniRef90_A0A1J0TZ71
contig_1	cds	9231	11306	+	GCF_049949155_00008	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, SO:0001217, UniRef:UniRef50_A0A1J0TZ61, UniRef:UniRef90_A0A1J0TZ61
contig_1	cds	11325	11906	+	GCF_049949155_00009	recR	recombination mediator RecR	GO:0003677, GO:0006281, GO:0006310, GO:0046872, KEGG:K06187, SO:0001217, UniRef:UniRef50_R4UCI4, UniRef:UniRef90_A0A1J0TZ67
contig_1	cds	11916	12569	+	GCF_049949155_00010	tmk	dTMP kinase	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, KEGG:K00943, SO:0001217, UniRef:UniRef50_Q6MUI5, UniRef:UniRef90_A0A2P6FA12
contig_1	cds	12562	13398	+	GCF_049949155_00011		DNA polymerase III subunit tau	SO:0001217, UniRef:UniRef50_Q14QH2, UniRef:UniRef90_A0A2P6F9W8
contig_1	cds	13400	14122	+	GCF_049949155_00012		tRNA1(Val) (Adenine(37)-N6)-methyltransferase	SO:0001217, UniRef:UniRef50_W0GPF1, UniRef:UniRef90_A0A2P6FA04
contig_1	cds	14132	15439	+	GCF_049949155_00013		tRNA(Ile)-lysidine synthase	EC:6.3.4.19, KEGG:K04075, SO:0001217, UniRef:UniRef50_A0A0K2JEU1, UniRef:UniRef90_A0A1J0TZ79
contig_1	cds	15506	17533	+	GCF_049949155_00014	ftsH	ATP-dependent zinc metalloprotease FtsH	GO:0004222, GO:0006508, GO:0016020, GO:0016887, GO:0051301, SO:0001217, UniRef:UniRef50_Q6F0E5, UniRef:UniRef90_A0A1J0TZ75
contig_1	cds	17623	18492	+	GCF_049949155_00015		Heat shock protein 33	KEGG:K04083, SO:0001217, UniRef:UniRef50_W0GPF6, UniRef:UniRef90_A0A1J0TZ78
