#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	370	567	+	GCF_003987485_00002	7.9	9.6		RefSeq:WP_126820563.1, SO:0001217, UniParc:UPI000F87E764, UniRef:UniRef100_A0A3S0T9B2, UniRef:UniRef50_A0A3S0T9B2, UniRef:UniRef90_A0A3S0T9B2
contig_1	1567	1761	+	GCF_003987485_00005	7.4	4.2		SO:0001217, UniParc:UPI000F866202, UniRef:UniRef100_A0A3S0YQW0, UniRef:UniRef50_A0A3S0YQW0, UniRef:UniRef90_A0A3S0YQW0
contig_1	2408	2866	+	GCF_003987485_00008	18.1	5.0		RefSeq:WP_126820568.1, SO:0001217, UniParc:UPI000F86AB28, UniRef:UniRef100_A0A3S0RUI4, UniRef:UniRef50_A0A3S0RUI4, UniRef:UniRef90_A0A3S0RUI4
contig_1	3952	4377	+	GCF_003987485_00010	16.4	9.7		RefSeq:WP_126820570.1, SO:0001217, UniParc:UPI000F87BD62, UniRef:UniRef100_A0A3S0TU96, UniRef:UniRef50_A0A3S0TU96, UniRef:UniRef90_A0A3S0TU96
contig_1	21186	21416	+	GCF_003987485_00041	9.1	10.2		RefSeq:WP_241568600.1, SO:0001217, UniParc:UPI001F4D5181, UniRef:UniRef100_UPI001F4D5181, UniRef:UniRef50_UPI001F4D5181, UniRef:UniRef90_UPI001F4D5181
contig_2	296	988	+	GCF_003987485_00060	27.4	7.7		RefSeq:WP_241568632.1, SO:0001217, UniParc:UPI001F4DD3DF, UniRef:UniRef100_UPI001F4DD3DF, UniRef:UniRef50_UPI001F4DD3DF, UniRef:UniRef90_UPI001F4DD3DF
contig_2	1008	1211	+	GCF_003987485_00061	7.4	10.5		RefSeq:WP_196234368.1, SO:0001217, UniParc:UPI0018AD45C6, UniRef:UniRef100_UPI0018AD45C6, UniRef:UniRef50_UPI0018AD45C6, UniRef:UniRef90_UPI0018AD45C6
contig_2	1277	1882	+	GCF_003987485_00062	23.2	9.6		SO:0001217, UniRef:UniRef50_UPI001F4DCD89, UniRef:UniRef90_UPI001F4DCD89
contig_2	1947	2114	+	GCF_003987485_00063	6.0	5.7		RefSeq:WP_196234369.1, SO:0001217, UniParc:UPI0018AD5917, UniRef:UniRef100_UPI0018AD5917, UniRef:UniRef50_W6AIS1, UniRef:UniRef90_UPI0018AD5917
contig_2	15147	15827	+	GCF_003987485_00071	26.7	9.5		RefSeq:WP_241568634.1, SO:0001217, UniParc:UPI001F4ED185, UniRef:UniRef100_UPI001F4ED185, UniRef:UniRef50_UPI001F4ED185, UniRef:UniRef90_UPI001F4ED185
