# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	48	242	+	GCF_003987485_00001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313ABA5D
contig_1	cds	370	567	+	GCF_003987485_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0T9B2
contig_1	cds	802	1086	+	GCF_003987485_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZXQ4
contig_1	cds	1076	1456	+	GCF_003987485_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0T879
contig_1	cds	1567	1761	+	GCF_003987485_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0YQW0
contig_1	cds	1834	2172	+	GCF_003987485_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZY51
contig_1	cds	2240	2380	+	GCF_003987485_00007	92.0	7.9e-24	1.0	0.885	0.891	UniRef:UniRef90_UPI0037DD36A5
contig_1	cds	2408	2866	+	GCF_003987485_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0RUI4
contig_1	cds	3078	3992	+	GCF_003987485_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0RFC9
contig_1	cds	3952	4377	+	GCF_003987485_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0TU96
contig_1	cds	4582	5031	+	GCF_003987485_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4D6436
contig_1	cds	5064	5267	-	GCF_003987485_00012	130.0	2.2e-38	1.0	1.0	0.940	UniRef:UniRef90_A0A345DNL2
contig_1	cds	5389	6132	-	GCF_003987485_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZXY8
contig_1	cds	6205	6564	-	GCF_003987485_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0SV82
contig_1	cds	6580	7533	-	GCF_003987485_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0RET8
contig_1	cds	7549	7938	-	GCF_003987485_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZXL1
contig_1	cds	7957	8322	-	GCF_003987485_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0TNA6
contig_1	cds	8491	8709	-	GCF_003987485_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0R964
contig_1	cds	8734	9372	-	GCF_003987485_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0T9C3
contig_1	cds	9391	10818	-	GCF_003987485_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0T890
contig_1	cds	10818	11255	-	GCF_003987485_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6XYX0
contig_1	cds	11268	11882	-	GCF_003987485_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0RUJ8
contig_1	cds	11901	12266	-	GCF_003987485_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0RFE3
contig_1	cds	12288	12827	-	GCF_003987485_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0TUA9
contig_1	cds	12852	13241	-	GCF_003987485_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZXL8
contig_1	cds	13261	13446	-	GCF_003987485_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZXM0
contig_1	cds	13460	14002	-	GCF_003987485_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0SV97
contig_1	cds	14022	14342	-	GCF_003987485_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0REV3
contig_1	cds	14353	14721	-	GCF_003987485_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0TNB9
contig_1	cds	14743	15000	-	GCF_003987485_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZXW5
contig_1	cds	15000	16010	-	GCF_003987485_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0R981
contig_1	cds	16014	16427	-	GCF_003987485_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O31162
contig_1	cds	16427	17185	-	GCF_003987485_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0T8A3
contig_1	cds	17205	17543	-	GCF_003987485_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0YQZ0
contig_1	cds	17572	17847	-	GCF_003987485_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZXM8
contig_1	cds	17931	18767	-	GCF_003987485_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0RUL4
contig_1	cds	18823	19110	-	GCF_003987485_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZY76
contig_1	cds	19110	19736	-	GCF_003987485_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZXS1
contig_1	cds	19759	20523	-	GCF_003987485_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZY57
contig_1	cds	20588	20896	-	GCF_003987485_00040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0RFF9
contig_1	cds	21186	21416	+	GCF_003987485_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4D5181
contig_1	cds	21668	22090	-	GCF_003987485_00042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4E27C9
contig_1	cds	22142	23365	-	GCF_003987485_00043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0TUC6
contig_1	cds	23420	24796	-	GCF_003987485_00044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0SVB0
contig_1	cds	24800	25249	-	GCF_003987485_00045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0REW6
contig_1	cds	25332	26261	-	GCF_003987485_00046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0TND3
contig_1	tRNA	26445	26520	-	GCF_003987485_00047	83.8	-	-	-	-	-
contig_1	tRNA	26539	26615	-	GCF_003987485_00048	81.9	-	-	-	-	-
contig_1	cds	26709	27824	-	GCF_003987485_00049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0R996
contig_1	cds	27951	28691	-	GCF_003987485_00050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0T9F1
contig_1	cds	28691	29662	-	GCF_003987485_00051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZY86
contig_1	cds	29668	30585	-	GCF_003987485_00052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0T8B7
contig_1	cds	30573	31439	-	GCF_003987485_00053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0YR07
contig_1	cds	31599	34586	-	GCF_003987485_00054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZXY5
contig_1	cds	34688	36355	-	GCF_003987485_00055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZXR3
contig_1	cds	36601	37023	+	GCF_003987485_00056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0RUN0
contig_1	cds	37059	38333	-	GCF_003987485_00057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZY27
contig_1	cds	38390	38713	-	GCF_003987485_00058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZXW1
contig_2	cds	48	230	+	GCF_003987485_00059	102.0	9.3e-28	1.0	1.0	0.783	UniRef:UniRef90_UPI0030CAC077
contig_2	cds	296	988	+	GCF_003987485_00060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4DD3DF
contig_2	cds	1008	1211	+	GCF_003987485_00061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0018AD45C6
contig_2	cds	1277	1882	+	GCF_003987485_00062	402.0	4.5e-142	0.995	1.0	1.0	UniRef:UniRef90_UPI001F4DCD89
contig_2	cds	1947	2114	+	GCF_003987485_00063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0018AD5917
contig_2	cds	2226	6134	+	GCF_003987485_00064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0T8Y4
contig_2	cds	6148	9900	+	GCF_003987485_00065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZXC2
contig_2	cds	10035	10457	+	GCF_003987485_00066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0T7T0
contig_2	cds	10483	10950	+	GCF_003987485_00067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0YQH9
contig_2	cds	10972	13050	+	GCF_003987485_00068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZXG3
contig_2	cds	13169	14359	+	GCF_003987485_00069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0RU17
contig_2	cds	14472	14834	+	GCF_003987485_00070	207.0	2.8e-67	0.992	0.856	0.916	UniRef:UniRef90_Q14QA3
contig_2	cds	15147	15827	+	GCF_003987485_00071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4ED185
contig_2	cds	15954	16157	+	GCF_003987485_00072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4DC7F2
contig_2	cds	16150	16644	-	GCF_003987485_00073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0REY5
contig_2	cds	16758	17666	+	GCF_003987485_00074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0TTW7
contig_2	cds	17848	18192	+	GCF_003987485_00075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4EEE1A
contig_2	cds	18222	18320	+	GCF_003987485_00076	-	-	-	-	-	-
contig_2	cds	18344	18652	+	GCF_003987485_00077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F4D532E
contig_3	cds	921	2156	-	GCF_003987485_00078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZW22
contig_3	cds	2318	3616	-	GCF_003987485_00079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0RDG4
contig_3	cds	3641	3889	-	GCF_003987485_00080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0TSL8
contig_3	cds	3901	4095	-	GCF_003987485_00081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313ABA5D
contig_4	cds	297	1241	-	GCF_003987485_00082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0T7L3
contig_4	cds	1274	2668	-	GCF_003987485_00083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0T6F8
contig_4	cds	3008	3409	-	GCF_003987485_00084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0YP52
contig_4	cds	3883	4062	-	GCF_003987485_00085	119.0	2.4e-34	1.0	1.0	0.915	UniRef:UniRef90_A0AAJ4EKR8
contig_5	cds	215	991	+	GCF_003987485_00086	488.0	1.4e-173	0.973	0.851	0.928	UniRef:UniRef90_A0A345DLU2
contig_5	cds	1030	1152	-	GCF_003987485_00087	-	-	-	-	-	-
contig_5	cds	1177	1956	-	GCF_003987485_00088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0RCZ2
contig_5	cds	1943	2176	-	GCF_003987485_00089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0TLM8
contig_5	cds	2689	3699	+	GCF_003987485_00090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZVF8
contig_6	cds	98	436	+	GCF_003987485_00091	-	-	-	-	-	-
contig_6	cds	375	647	-	GCF_003987485_00092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0RDE8
contig_6	cds	682	1416	-	GCF_003987485_00093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0TSK3
contig_6	cds	1409	1909	-	GCF_003987485_00094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0STM1
contig_6	cds	1927	2385	-	GCF_003987485_00095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZVL6
contig_6	cds	2397	3266	-	GCF_003987485_00096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZVI2
contig_7	cds	34	237	-	GCF_003987485_00097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0RC82
contig_7	cds	411	1286	+	GCF_003987485_00098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZVI1
contig_7	cds	1339	2367	-	GCF_003987485_00099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZVE6
contig_7	cds	2550	3926	+	GCF_003987485_00100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZVE9
contig_8	cds	343	1785	+	GCF_003987485_00101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0YP37
contig_8	cds	1872	3905	+	GCF_003987485_00102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0RSF9
contig_9	cds	445	906	-	GCF_003987485_00103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZVD9
contig_9	cds	1219	2400	+	GCF_003987485_00104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZVZ6
contig_9	cds	2410	2868	+	GCF_003987485_00105	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZVH3
contig_9	cds	2896	3678	-	GCF_003987485_00106	-	-	-	-	-	-
contig_10	cds	215	1150	+	GCF_003987485_00107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0R776
contig_10	cds	1213	2631	+	GCF_003987485_00108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0T7K3
contig_10	cds	2621	2977	-	GCF_003987485_00109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3S0T6E2
contig_10	cds	3088	3825	+	GCF_003987485_00110	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZVH1
contig_11	cds	7	468	-	GCF_003987485_00111	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A432ZVB9
