#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	11328	11501	+	GCF_001274875_00009	6.6	9.2		RefSeq:WP_235511151.1, SO:0001217, UniParc:UPI0003215A9C, UniRef:UniRef100_UPI0003215A9C, UniRef:UniRef50_UPI0032B25275, UniRef:UniRef90_UPI0003215A9C
contig_1	39006	39143	-	GCF_001274875_00041	5.4	4.1		SO:0001217, UniRef:UniRef50_A0A2P6FG49
contig_1	46715	47023	+	GCF_001274875_00055	11.5	5.8		RefSeq:WP_053390356.1, SO:0001217, UniParc:UPI0003220772, UniRef:UniRef100_A0A0K2JEF9, UniRef:UniRef50_A0A0K2JEF9, UniRef:UniRef90_A0A0K2JEF9
contig_1	70856	71206	+	GCF_001274875_00087	12.7	9.3		RefSeq:WP_235511173.1, SO:0001217, UniParc:UPI0003223C05, UniRef:UniRef100_A0A0K2JEY1, UniRef:UniRef50_A0A0K2JEY1, UniRef:UniRef90_A0A0K2JEY1
contig_1	71868	72098	+	GCF_001274875_00090	8.7	4.8		RefSeq:WP_235511189.1, SO:0001217, UniParc:UPI000326B8B6, UniRef:UniRef100_A0A0K2JFI2, UniRef:UniRef50_A0A0K2JFI2, UniRef:UniRef90_A0A0K2JFI2
contig_1	77110	77340	-	GCF_001274875_00097	8.8	5.6		RefSeq:WP_053390381.1, SO:0001217, UniParc:UPI000321D6BC, UniRef:UniRef100_A0A0K2JEK7, UniRef:UniRef50_A0A0K2JEK7, UniRef:UniRef90_A0A0K2JEK7
contig_1	78535	78660	+	GCF_001274875_00099	4.7	9.7		
contig_1	93030	95405	+	GCF_001274875_00113	93.5	6.8		RefSeq:WP_053390392.1, SO:0001217, UniParc:UPI0006A9C112, UniRef:UniRef100_A0A0K2JEM1, UniRef:UniRef50_A0A0K2JEM1, UniRef:UniRef90_A0A0K2JEM1
contig_1	115783	115935	+	GCF_001274875_00133	5.5	9.5		SO:0001217, UniParc:UPI0006BD49E5, UniRef:UniRef100_A0A0K2JEN7, UniRef:UniRef50_A0A0K2JEN7, UniRef:UniRef90_A0A0K2JEN7
contig_1	116401	116529	+	GCF_001274875_00135	4.9	4.7		SO:0001217, UniRef:UniRef50_A0A345DNY4, UniRef:UniRef90_A0A345DNY4
contig_1	129521	129658	+	GCF_001274875_00146	4.9	9.8	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_1	136922	137371	+	GCF_001274875_00157	17.7	5.2		
contig_1	137965	138288	+	GCF_001274875_00160	12.8	4.3		RefSeq:WP_053390425.1, SO:0001217, UniParc:UPI0003220B3D, UniRef:UniRef100_A0A0K2JER6, UniRef:UniRef50_R4U599, UniRef:UniRef90_A0A0K2JER6
