#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	81	323	+	GCF_023566095_0001	8.9	7.8		
contig_1	9096	9461	-	GCF_023566095_0011	14.4	5.7		RefSeq:WP_250135723.1, SO:0001217, UniParc:UPI002022A2AD, UniRef:UniRef100_UPI002022A2AD, UniRef:UniRef50_UPI0020C12527, UniRef:UniRef90_UPI0020C12527
contig_1	9682	10263	+	GCF_023566095_0012	21.9	4.9		RefSeq:WP_250135724.1, SO:0001217, UniParc:UPI002022AFB9, UniRef:UniRef100_UPI002022AFB9, UniRef:UniRef50_UPI002022A526, UniRef:UniRef90_UPI002022A526
contig_1	10329	10562	-	GCF_023566095_0013	8.8	5.0		RefSeq:WP_250135725.1, SO:0001217, UniParc:UPI002022AC86, UniRef:UniRef100_UPI002022AC86, UniRef:UniRef50_UPI002022AC86, UniRef:UniRef90_UPI002022AC86
contig_1	12000	12773	+	GCF_023566095_0015	29.2	9.5		RefSeq:WP_249728788.1, SO:0001217, UniParc:UPI002022F218, UniRef:UniRef100_UPI002022F218, UniRef:UniRef50_UPI002022F218, UniRef:UniRef90_UPI002022F218
contig_1	15196	15651	+	GCF_023566095_0018	17.7	9.8		RefSeq:WP_250135728.1, SO:0001217, UniParc:UPI002022B1DA, UniRef:UniRef100_UPI002022B1DA, UniRef:UniRef50_UPI002022B1DA, UniRef:UniRef90_UPI002022B1DA
contig_1	21136	21921	-	GCF_023566095_0028	28.9	6.3		RefSeq:WP_250135731.1, SO:0001217, UniParc:UPI002022A576, UniRef:UniRef100_UPI002022A576, UniRef:UniRef50_UPI002022BA29, UniRef:UniRef90_UPI002022BA29
contig_1	22268	24319	-	GCF_023566095_0029	75.7	4.6	PF01011.27|PQQ, PF07494.17|Reg_prop, PF13360.12|PQQ_2, PF13570.12|PQQ_3, PF20067.5|SSL_N	PFAM:PF01011.27, PFAM:PF07494.17, PFAM:PF13360.12, PFAM:PF13570.12, PFAM:PF20067.5, RefSeq:WP_250135732.1, SO:0001217, UniParc:UPI002022AD34, UniRef:UniRef100_UPI002022AD34, UniRef:UniRef50_UPI002022AD34, UniRef:UniRef90_UPI002022AD34
contig_1	37035	37454	+	GCF_023566095_0039	16.3	5.3		RefSeq:WP_250135742.1, SO:0001217, UniParc:UPI002022A89F, UniRef:UniRef100_UPI002022A89F, UniRef:UniRef50_UPI002022A89F, UniRef:UniRef90_UPI002022A89F
contig_1	45215	46519	-	GCF_023566095_0049	50.4	9.7		RefSeq:WP_249728759.1, SO:0001217, UniParc:UPI00202312CE, UniRef:UniRef100_UPI00202312CE, UniRef:UniRef50_UPI00202312CE, UniRef:UniRef90_UPI00202312CE
contig_1	46743	48032	+	GCF_023566095_0050	47.4	8.3		RefSeq:WP_250135749.1, SO:0001217, UniParc:UPI002022A9AA, UniRef:UniRef100_UPI002022A9AA, UniRef:UniRef50_UPI002022A9AA, UniRef:UniRef90_UPI002022A9AA
contig_1	55916	57910	+	GCF_023566095_0057	73.8	4.9		RefSeq:WP_250135755.1, SO:0001217, UniParc:UPI002022A058, UniRef:UniRef100_UPI002022A058, UniRef:UniRef50_UPI0020BF240B, UniRef:UniRef90_UPI0020BF240B
contig_1	60809	62272	+	GCF_023566095_0059	54.2	5.1		RefSeq:WP_250135757.1, SO:0001217, UniParc:UPI002022A209, UniRef:UniRef100_UPI002022A209, UniRef:UniRef50_UPI002022A209, UniRef:UniRef90_UPI002022A209
contig_1	62473	67926	+	GCF_023566095_0060	204.8	9.1		RefSeq:WP_250135758.1, SO:0001217, UniParc:UPI002022AFB3, UniRef:UniRef100_UPI002022AFB3, UniRef:UniRef50_UPI002022AFB3, UniRef:UniRef90_UPI002022AFB3
contig_1	68132	68983	+	GCF_023566095_0061	32.0	4.7		RefSeq:WP_250135759.1, SO:0001217, UniParc:UPI002022B273, UniRef:UniRef100_UPI002022B273, UniRef:UniRef50_UPI002022B273, UniRef:UniRef90_UPI002022B273
contig_1	69252	70793	+	GCF_023566095_0062	57.6	5.2		RefSeq:WP_250135760.1, SO:0001217, UniParc:UPI002022AF0B, UniRef:UniRef100_UPI002022AF0B, UniRef:UniRef50_UPI0020C10158, UniRef:UniRef90_UPI0020C10158
contig_1	79702	80964	-	GCF_023566095_0069	47.3	6.8		RefSeq:WP_250135765.1, SO:0001217, UniParc:UPI002022B745, UniRef:UniRef100_UPI002022B745, UniRef:UniRef50_UPI002022B745, UniRef:UniRef90_UPI002022B745
contig_1	83317	83934	-	GCF_023566095_0072	24.6	5.7		RefSeq:WP_250135768.1, SO:0001217, UniParc:UPI002022B230, UniRef:UniRef100_UPI002022B230, UniRef:UniRef50_UPI002022B230, UniRef:UniRef90_UPI002022B230
contig_1	83962	84321	-	GCF_023566095_0073	14.2	9.3		RefSeq:WP_250135769.1, SO:0001217, UniParc:UPI0020229D21, UniRef:UniRef100_UPI0020C0AC8B, UniRef:UniRef50_UPI0020C0AC8B, UniRef:UniRef90_UPI0020C0AC8B
contig_1	92504	92827	-	GCF_023566095_0084	12.5	6.3		RefSeq:WP_250135775.1, SO:0001217, UniParc:UPI002022A962, UniRef:UniRef100_UPI002022A962, UniRef:UniRef50_UPI0020BEC93B, UniRef:UniRef90_UPI0020BEC93B
contig_1	94717	95136	-	GCF_023566095_0086	14.6	9.6		RefSeq:WP_250135776.1, SO:0001217, UniParc:UPI002022B552, UniRef:UniRef100_UPI002022B552, UniRef:UniRef50_UPI0020BF539B, UniRef:UniRef90_UPI0020BF539B
