# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3	1340	+	GCF_964020035_0001	dnaA	(5' truncated) chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0006270, GO:0006275, KEGG:K02313, SO:0001217, UniRef:UniRef50_UPI0030CECED1, UniRef:UniRef90_UPI0030CECED1
contig_1	cds	1415	2536	+	GCF_964020035_0002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, KEGG:K02338, RefSeq:WP_339022766.1, SO:0001217, UniParc:UPI0030D3A4FD, UniRef:UniRef100_UPI0030D3A4FD, UniRef:UniRef50_S5LYT7, UniRef:UniRef90_UPI0030D3A4FD
contig_1	cds	2598	4526	+	GCF_964020035_0003	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0006265, SO:0001217, UniRef:UniRef50_P43053, UniRef:UniRef90_UPI0030CBB18B
contig_1	cds	4536	7100	+	GCF_964020035_0004	gyrA	DNA topoisomerase (ATP-hydrolyzing) subunit A	EC:5.6.2.2, GO:0003916, GO:0003918, GO:0006265, GO:0009330, KEGG:K02469, RefSeq:WP_339022769.1, SO:0001217, UniParc:UPI0030CECBA3, UniRef:UniRef100_UPI0030CECBA3, UniRef:UniRef50_S5MDC2, UniRef:UniRef90_UPI0030CECBA3
contig_1	cds	7110	8372	+	GCF_964020035_0005	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_339022770.1, SO:0001217, UniParc:UPI0030CD8F54, UniRef:UniRef100_UPI0030CD8F54, UniRef:UniRef50_Q6F2A0, UniRef:UniRef90_UPI0030CD8F54
contig_1	ncRNA	8407	8495	+	GCF_964020035_0006	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	8509	8922	+	GCF_964020035_0007		nucleoside deaminase	RefSeq:WP_339022771.1, SO:0001217, UniParc:UPI0030D059AD, UniRef:UniRef100_UPI0030D059AD, UniRef:UniRef50_UPI0030D059AD, UniRef:UniRef90_UPI0030D059AD
contig_1	cds	8944	11043	+	GCF_964020035_0008	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_339022773.1, SO:0001217, UniParc:UPI0030D1C1DC, UniRef:UniRef100_UPI0030D1C1DC, UniRef:UniRef50_UPI0030D1C1DC, UniRef:UniRef90_UPI0030D1C1DC
contig_1	cds	11045	11605	+	GCF_964020035_0009		toprim domain-containing protein	KEGG:K06187, RefSeq:WP_339022774.1, SO:0001217, UniParc:UPI0030D30243, UniRef:UniRef100_UPI0030D30243, UniRef:UniRef50_A0A2K8SC67, UniRef:UniRef90_UPI0030D30243
contig_1	cds	11615	12232	+	GCF_964020035_0010	tmk	dTMP kinase	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, KEGG:K00943, RefSeq:WP_339022776.1, SO:0001217, UniParc:UPI0030D202EF, UniRef:UniRef100_UPI0030D202EF, UniRef:UniRef50_Q6MUI5, UniRef:UniRef90_UPI0030D202EF
contig_1	cds	12234	12929	+	GCF_964020035_0011		hypothetical protein	PFAM:PF13177.12, PFAM:PF19995.5, RefSeq:WP_339022778.1, SO:0001217, UniParc:UPI0030D2619A, UniRef:UniRef100_UPI0030D2619A, UniRef:UniRef50_UPI0030D2619A, UniRef:UniRef90_UPI0030D2619A
contig_1	cds	12929	13651	+	GCF_964020035_0012		methyltransferase	RefSeq:WP_339022780.1, SO:0001217, UniParc:UPI0030CDF791, UniRef:UniRef100_UPI0030CDF791, UniRef:UniRef50_A0AA38LZU5, UniRef:UniRef90_UPI0030CDF791
contig_1	cds	13652	14521	+	GCF_964020035_0013	tilS	tRNA lysidine(34) synthetase TilS	EC:6.3.4.19, KEGG:K04075, RefSeq:WP_339022782.1, SO:0001217, UniParc:UPI0030CEE1AD, UniRef:UniRef100_UPI0030CEE1AD, UniRef:UniRef50_UPI0030CEE1AD, UniRef:UniRef90_UPI0030CEE1AD
contig_1	cds	14558	16492	+	GCF_964020035_0014	ftsH	ATP-dependent zinc metalloprotease FtsH	GO:0004222, GO:0006508, GO:0016020, GO:0016887, GO:0051301, RefSeq:WP_339022783.1, SO:0001217, UniParc:UPI0030CEBC4D, UniRef:UniRef100_UPI0030CEBC4D, UniRef:UniRef50_Q6F0E5, UniRef:UniRef90_UPI0030CEBC4D
contig_1	cds	16533	17378	+	GCF_964020035_0015	hslO	Hsp33 family molecular chaperone HslO	KEGG:K04083, RefSeq:WP_339022785.1, SO:0001217, UniParc:UPI0030D5FB75, UniRef:UniRef100_UPI0030D5FB75, UniRef:UniRef50_UPI0030D5FB75, UniRef:UniRef90_UPI0030D5FB75
contig_1	cds	17425	18408	+	GCF_964020035_0016		ABC transporter ATP-binding protein	RefSeq:WP_339022786.1, SO:0001217, UniParc:UPI0030CE076E, UniRef:UniRef100_UPI0030CE076E, UniRef:UniRef50_UPI0030CE076E, UniRef:UniRef90_UPI0030CE076E
contig_1	cds	18488	19984	+	GCF_964020035_0017	lysS	lysine--tRNA ligase	EC:6.1.1.6, GO:0004824, GO:0005524, GO:0005737, GO:0006430, KEGG:K04567, RefSeq:WP_339022788.1, SO:0001217, UniParc:UPI0030CE4EC7, UniRef:UniRef100_UPI0030CE4EC7, UniRef:UniRef50_A0A1G8EXS1, UniRef:UniRef90_UPI0030CE4EC7
contig_1	cds	19987	20988	+	GCF_964020035_0018	asnA	Asparagine synthetase AsnA	EC:6.3.1.1, KEGG:K01914, RefSeq:WP_339022789.1, SO:0001217, UniParc:UPI0030D1FE53, UniRef:UniRef100_UPI0030D1FE53, UniRef:UniRef50_A0A858AQW6, UniRef:UniRef90_UPI0030D1FE53
contig_1	cds	21071	21598	+	GCF_964020035_0019	rpsF	30S ribosomal protein S6	GO:0000314, GO:0003735, GO:0006412, GO:0022627, KEGG:K02990, RefSeq:WP_339022791.1, SO:0001217, UniParc:UPI0030D60972, UniRef:UniRef100_UPI0030D60972, UniRef:UniRef50_A0A222EMU4, UniRef:UniRef90_UPI0030D60972
contig_1	cds	21611	22030	+	GCF_964020035_0020		single-stranded DNA-binding protein	RefSeq:WP_339022792.1, SO:0001217, UniParc:UPI0030CC96BD, UniRef:UniRef100_UPI0030CC96BD, UniRef:UniRef50_S5LST4, UniRef:UniRef90_UPI0030CC96BD
contig_1	cds	22034	22255	+	GCF_964020035_0021	rpsR	30S ribosomal protein S18	GO:0000314, GO:0003735, GO:0006412, GO:0022627, KEGG:K02963, RefSeq:WP_339022794.1, SO:0001217, UniParc:UPI0030CBDDDD, UniRef:UniRef100_UPI0030CBDDDD, UniRef:UniRef50_P66457, UniRef:UniRef90_UPI0030CBDDDD
