# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1	1332	+	GCF_002865545_0001	dnaA	chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0006270, GO:0006275, KEGG:K02313, SO:0001217, UniRef:UniRef50_P35892, UniRef:UniRef90_A0A2K9LX13
contig_1	cds	1465	2589	+	GCF_002865545_0002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, KEGG:K02338, RefSeq:WP_158637873.1, SO:0001217, UniParc:UPI000CA1AA28, UniRef:UniRef100_A0A2K9LVA3, UniRef:UniRef50_S5LYT7, UniRef:UniRef90_A0A2K8SCM7
contig_1	cds	2656	4560	+	GCF_002865545_0003	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0006265, RefSeq:WP_101780311.1, SO:0001217, UniParc:UPI000C7B0D1B, UniRef:UniRef100_A0A2K9LT39, UniRef:UniRef50_A0A3P8KWL2, UniRef:UniRef90_S5M124
contig_1	cds	4585	7017	+	GCF_002865545_0004	gyrA	DNA topoisomerase (ATP-hydrolyzing) subunit A	EC:5.6.2.2, GO:0003916, GO:0003918, GO:0006265, GO:0009330, KEGG:K02469, RefSeq:WP_101780312.1, SO:0001217, UniParc:UPI000C7D7916, UniRef:UniRef100_A0A2K9LTA6, UniRef:UniRef50_S5MDC2, UniRef:UniRef90_S5MDC2
contig_1	cds	7021	8286	+	GCF_002865545_0005	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_101780313.1, SO:0001217, UniParc:UPI000C79679F, UniRef:UniRef100_A0A2K9LT45, UniRef:UniRef50_Q6MUG5, UniRef:UniRef90_A0A2K9LT45
contig_1	ncRNA	8384	8481	+	GCF_002865545_0006	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	8496	8921	+	GCF_002865545_0007		tRNA(adenine(34)) deaminase	RefSeq:WP_101780314.1, SO:0001217, UniParc:UPI000C7DF282, UniRef:UniRef100_A0A2K9LT44, UniRef:UniRef50_A0A2K8SC81, UniRef:UniRef90_A0A2K9LT44
contig_1	cds	8956	10809	+	GCF_002865545_0008	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_101780315.1, SO:0001217, UniParc:UPI000C7E0DF6, UniRef:UniRef100_A0A2K9LTD6, UniRef:UniRef50_S5LSS2, UniRef:UniRef90_A0A2K9LTD6
contig_1	cds	10809	11375	+	GCF_002865545_0009	recR	Recombination protein RecR	KEGG:K06187, RefSeq:WP_101780316.1, SO:0001217, UniParc:UPI000C7B1426, UniRef:UniRef100_A0A2K9LTQ6, UniRef:UniRef50_A0A2K8SC67, UniRef:UniRef90_A0A2K9LTQ6
contig_1	cds	11394	12023	+	GCF_002865545_0010	tmk	dTMP kinase	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, KEGG:K00943, RefSeq:WP_101780317.1, SO:0001217, UniParc:UPI000C7C8128, UniRef:UniRef100_A0A2K9LT59, UniRef:UniRef50_Q6MUI5, UniRef:UniRef90_S5MDC6
