#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	27847	29031	+	GCF_002865545_0028	46.1	4.4		RefSeq:WP_101780335.1, SO:0001217, UniParc:UPI000C7B4DEA, UniRef:UniRef100_A0A2K9LTE8, UniRef:UniRef50_A0A2K9LTE8, UniRef:UniRef90_A0A2K9LTE8
contig_1	79771	80025	-	GCF_002865545_0079	9.5	5.3		RefSeq:WP_101780384.1, SO:0001217, UniParc:UPI000C79A5E6, UniRef:UniRef100_A0A2K9LTX4, UniRef:UniRef50_A0A2K9BRB1, UniRef:UniRef90_A0A2K9LTX4
contig_1	149502	149627	+	GCF_002865545_0142	5.0	4.7		SO:0001217, UniParc:UPI000CA272FB, UniRef:UniRef100_A0A2K9LVL9, UniRef:UniRef50_S5MIS9, UniRef:UniRef90_S5MIS9
contig_1	156376	156474	+	GCF_002865545_0157	3.5	9.7		SO:0001217, UniParc:UPI000CA15593, UniRef:UniRef100_A0A2K9LTI2, UniRef:UniRef50_S5LVJ5, UniRef:UniRef90_A0A2K9LTI2
contig_1	165679	167952	+	GCF_002865545_0161	89.0	5.4		RefSeq:WP_101780445.1, SO:0001217, UniParc:UPI000C7E5A75, UniRef:UniRef100_A0A2K9LTJ7, UniRef:UniRef50_S5LZ55, UniRef:UniRef90_A0A2K9LTJ7
contig_1	167954	169048	+	GCF_002865545_0162	42.5	5.3		RefSeq:WP_101780446.1, SO:0001217, UniParc:UPI000C7D7263, UniRef:UniRef100_A0A2K9LXF4, UniRef:UniRef50_A0A1Y0L3B9, UniRef:UniRef90_A0A2K9LXF4
contig_1	186259	186492	+	GCF_002865545_0179	8.9	10.0		RefSeq:WP_101780463.1, SO:0001217, UniParc:UPI000C7D87F9, UniRef:UniRef100_A0A2K9LU44, UniRef:UniRef50_Q6F1Q3, UniRef:UniRef90_A0A2K9LU44
contig_1	199428	200249	+	GCF_002865545_0193	32.8	4.5		RefSeq:WP_101780475.1, SO:0001217, UniParc:UPI000C7B19ED, UniRef:UniRef100_A0A2K9LXI1, UniRef:UniRef50_A0A858ASJ1, UniRef:UniRef90_A0A2K9LXI1
contig_1	200266	200715	+	GCF_002865545_0194	17.9	5.6		RefSeq:WP_101780476.1, SO:0001217, UniParc:UPI000C796E3C, UniRef:UniRef100_A0A2K9LVQ2, UniRef:UniRef50_S5MIW7, UniRef:UniRef90_A0A2K9LVQ2
contig_1	279144	280046	-	GCF_002865545_0276	35.3	8.8		RefSeq:WP_101780562.1, SO:0001217, UniParc:UPI000C7A962D, UniRef:UniRef100_A0A2K9LTW0, UniRef:UniRef50_S5LVW2, UniRef:UniRef90_S5LVW2
contig_1	293511	295109	+	GCF_002865545_0289	63.9	5.2		RefSeq:WP_101780578.1, SO:0001217, UniParc:UPI000C7A253E, UniRef:UniRef100_A0A2K9LTX9, UniRef:UniRef50_A0A222EPZ4, UniRef:UniRef90_A0A2K9LTX9
contig_1	298069	298329	+	GCF_002865545_0294	10.2	4.9		RefSeq:WP_101780582.1, SO:0001217, UniParc:UPI000C7A3470, UniRef:UniRef100_A0A2K9LUD4, UniRef:UniRef50_S5MJ54, UniRef:UniRef90_A0A2K9LUD4
contig_1	307381	308133	+	GCF_002865545_0307	29.9	9.4		RefSeq:WP_101780595.1, SO:0001217, UniParc:UPI000C7C163C, UniRef:UniRef100_A0A2K9LXT8, UniRef:UniRef50_S5ME46, UniRef:UniRef90_A0A2K9LXT8
contig_1	315199	316362	+	GCF_002865545_0313	45.4	5.3		RefSeq:WP_101780601.1, SO:0001217, UniParc:UPI000C7D22A3, UniRef:UniRef100_A0A2K9LU43, UniRef:UniRef50_A0A2K8SD96, UniRef:UniRef90_A0A2K9LU43
contig_1	321948	322238	+	GCF_002865545_0319	11.0	9.4		RefSeq:WP_101780607.1, SO:0001217, UniParc:UPI000C7D6D3F, UniRef:UniRef100_A0A2K9LU04, UniRef:UniRef50_A0A2K9LU04, UniRef:UniRef90_A0A2K9LU04
contig_1	322341	324200	+	GCF_002865545_0320	71.8	8.9		RefSeq:WP_101780608.1, SO:0001217, UniParc:UPI000C7D8B45, UniRef:UniRef100_A0A2K9LU02, UniRef:UniRef50_W6A6X8, UniRef:UniRef90_A0A2K9LU02
contig_1	324270	325304	+	GCF_002865545_0321	39.8	9.7		RefSeq:WP_101780609.1, SO:0001217, UniParc:UPI000C7BFDE6, UniRef:UniRef100_A0A2K9LU09, UniRef:UniRef50_S5ME62, UniRef:UniRef90_A0A2K9LU09
contig_1	325322	326527	+	GCF_002865545_0322	48.2	9.7		RefSeq:WP_101780610.1, SO:0001217, UniParc:UPI000C7A39D9, UniRef:UniRef100_A0A2K9LU03, UniRef:UniRef50_A0A2K8SDY3, UniRef:UniRef90_A0A2K9LU03
contig_1	326559	327515	+	GCF_002865545_0323	37.9	9.1		RefSeq:WP_101780611.1, SO:0001217, UniParc:UPI000C7A9D50, UniRef:UniRef100_A0A2K9LU54, UniRef:UniRef50_S5MJ76, UniRef:UniRef90_A0A2K9LU54
contig_1	327615	328937	+	GCF_002865545_0324	51.5	5.3		RefSeq:WP_101780612.1, SO:0001217, UniParc:UPI000C7B885E, UniRef:UniRef100_A0A2K9LUF8, UniRef:UniRef50_S5LZJ6, UniRef:UniRef90_A0A2K9LUF8
contig_1	328979	329611	+	GCF_002865545_0325	24.5	4.9		RefSeq:WP_101780613.1, SO:0001217, UniParc:UPI000C7A8C6C, UniRef:UniRef100_A0A2K9LU18, UniRef:UniRef50_S5M1S2, UniRef:UniRef90_A0A2K9LU18
contig_1	350551	351078	+	GCF_002865545_0337	20.3	5.8		RefSeq:WP_101780625.1, SO:0001217, UniParc:UPI000C7D4BDA, UniRef:UniRef100_A0A2K9LXW1, UniRef:UniRef50_W6A6M5, UniRef:UniRef90_A0A2K9LXW1
contig_1	352332	352754	-	GCF_002865545_0339	16.3	10.0		RefSeq:WP_101780627.1, SO:0001217, UniParc:UPI000C7B06FA, UniRef:UniRef100_A0A2K9LU24, UniRef:UniRef50_S5MGP4, UniRef:UniRef90_A0A2K9LU24
contig_1	360398	361732	+	GCF_002865545_0349	52.9	9.0		RefSeq:WP_101780637.1, SO:0001217, UniParc:UPI000C79E821, UniRef:UniRef100_A0A2K9LU39, UniRef:UniRef50_S5ME85, UniRef:UniRef90_A0A2K9LU39
contig_1	366247	366522	+	GCF_002865545_0354	10.6	4.4		RefSeq:WP_101780642.1, SO:0001217, UniParc:UPI000C7CA879, UniRef:UniRef100_A0A2K9LUI8, UniRef:UniRef50_A0A2K9LUI8, UniRef:UniRef90_A0A2K9LUI8
contig_1	367287	367868	+	GCF_002865545_0356	21.4	10.0		RefSeq:WP_101780644.1, SO:0001217, UniParc:UPI000C7AE4F0, UniRef:UniRef100_A0A2K9LU55, UniRef:UniRef50_S5ME89, UniRef:UniRef90_A0A2K9LU55
