#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	18689	18823	+	GCF_000517365_00016	4.7	6.8	PF01112.23|Asparaginase_2	PFAM:PF01112.23, SO:0001217, UniParc:UPI0003EC6B1B, UniRef:UniRef100_W6AJQ4, UniRef:UniRef50_W6AJQ4, UniRef:UniRef90_W6AJQ4
contig_1	18854	19000	+	GCF_000517365_00017	5.3	6.5		RefSeq:WP_201773793.1, SO:0001217, UniParc:UPI0003EC8EF4, UniRef:UniRef100_W6AJB1, UniRef:UniRef50_W6AJB1, UniRef:UniRef90_W6AJB1
contig_1	20085	20360	+	GCF_000517365_00020	10.5	4.7		RefSeq:WP_025316860.1, SO:0001217, UniParc:UPI0003EC7504, UniRef:UniRef100_W6AK60, UniRef:UniRef50_W6AK60, UniRef:UniRef90_W6AK60
contig_1	22199	22300	+	GCF_000517365_00023	3.7	10.5		
contig_1	22411	22707	+	GCF_000517365_00024	11.2	6.7		RefSeq:WP_025316864.1, SO:0001217, UniParc:UPI0003DFC51F, UniRef:UniRef100_W0GPN2, UniRef:UniRef50_W0GPN2, UniRef:UniRef90_W0GPN2
contig_1	22982	23200	+	GCF_000517365_00025	8.7	4.1		RefSeq:WP_025316865.1, SO:0001217, UniParc:UPI0003DFD7F7, UniRef:UniRef100_W0GK04, UniRef:UniRef50_W0GK04, UniRef:UniRef90_W0GK04
contig_1	24408	25289	+	GCF_000517365_00027	35.0	9.4		RefSeq:WP_025331820.1, SO:0001217, UniParc:UPI0003E0135B, UniRef:UniRef100_UPI0003E0135B, UniRef:UniRef50_W6AJB9, UniRef:UniRef90_W6AJB9
contig_1	34554	34715	+	GCF_000517365_00037	6.1	5.5		
contig_1	36151	36297	+	GCF_000517365_00040	5.3	9.3		
contig_1	36906	37193	+	GCF_000517365_00042	10.9	5.2		RefSeq:WP_025316878.1, SO:0001217, UniParc:UPI0003DFB9FC, UniRef:UniRef100_W0GPG9, UniRef:UniRef50_W0GPG9, UniRef:UniRef90_W0GPG9
contig_1	37242	37427	+	GCF_000517365_00043	7.1	9.3		RefSeq:WP_148552262.1, SO:0001217, UniParc:UPI0004B09612, UniRef:UniRef100_UPI0004B09612, UniRef:UniRef50_W0GJT1, UniRef:UniRef90_W0GJT1
contig_1	37876	38268	+	GCF_000517365_00044	15.5	9.2		SO:0001217, UniRef:UniRef50_W0GPP3, UniRef:UniRef90_W0GPP3
contig_1	43475	43606	+	GCF_000517365_00050	4.9	10.0		RefSeq:WP_269078598.1, SO:0001217, UniParc:UPI0003DFC057, UniRef:UniRef100_W0GN84, UniRef:UniRef50_W0GN84, UniRef:UniRef90_W0GN84
