# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	521	910	-	GCA_019295385_00001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FC07
contig_1	cds	1230	1463	-	GCA_019295385_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FC05
contig_1	cds	1578	2564	-	GCA_019295385_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FC10
contig_1	cds	2635	2739	+	GCA_019295385_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FC40
contig_1	cds	2723	3019	+	GCA_019295385_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FC02
contig_1	cds	3040	3384	-	GCA_019295385_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FC88
contig_1	cds	3333	4235	-	GCA_019295385_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FBZ4
contig_1	cds	4383	5048	-	GCA_019295385_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FC29
contig_1	cds	5181	5600	+	GCA_019295385_00009	263.0	1.1e-88	0.964	0.876	0.978	UniRef:UniRef90_A0A2P6FBJ5
contig_1	cds	5542	6015	+	GCA_019295385_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C2ENE8
contig_1	cds	6177	6644	-	GCA_019295385_00011	284.0	1.5e-96	1.006	0.923	0.981	UniRef:UniRef90_A0A433EN13
contig_1	cds	6586	7005	-	GCA_019295385_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FCH4
contig_1	cds	7025	7465	-	GCA_019295385_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FC13
contig_1	cds	7501	8787	-	GCA_019295385_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FC50
contig_1	cds	8921	9574	-	GCA_019295385_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FC36
contig_1	cds	10126	10578	+	GCA_019295385_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C2I421
contig_1	cds	10814	10960	+	GCA_019295385_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C2I080
contig_1	cds	11195	11998	-	GCA_019295385_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FC15
contig_1	cds	12290	13990	-	GCA_019295385_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FC20
contig_1	cds	14330	14881	-	GCA_019295385_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FC49
contig_1	cds	14956	15375	+	GCA_019295385_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FC12
contig_1	cds	15456	15899	+	GCA_019295385_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2P6FC98
