# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	2	1228	+	GCA_026239495_00001	782.0	1.6e-284	0.998	0.898	0.958	UniRef:UniRef90_A0A432ZVK5
contig_1	cds	1297	1557	+	GCA_026239495_00002	143.0	5.4e-43	0.988	0.988	0.918	UniRef:UniRef90_A0A0K2JH97
contig_1	cds	1641	3323	+	GCA_026239495_00003	967.0	0.0	1.002	0.940	0.888	UniRef:UniRef90_A0A345DN63
contig_1	cds	3726	4070	-	GCA_026239495_00004	179.0	1.5e-56	0.939	0.907	0.897	UniRef:UniRef90_A0A433EM05
contig_1	cds	4098	4550	-	GCA_026239495_00005	259.0	5.8e-87	0.980	0.896	0.864	UniRef:UniRef90_UPI0030CBEB77
contig_1	cds	4917	5294	+	GCA_026239495_00006	225.0	4.7e-74	1.0	0.899	0.936	UniRef:UniRef90_A0AAJ4EJ76
contig_1	cds	5519	5728	-	GCA_026239495_00007	114.0	3.9e-32	1.0	0.908	0.899	UniRef:UniRef90_UPI0030D40474
contig_1	cds	5893	6345	-	GCA_026239495_00008	261.0	2.0e-87	0.980	0.896	0.871	UniRef:UniRef90_UPI0030CBEB77
contig_1	cds	6422	6862	-	GCA_026239495_00009	238.0	6.7e-79	1.007	1.0	0.891	UniRef:UniRef90_A0A0K2JHT5
contig_1	cds	6929	7348	-	GCA_026239495_00010	268.0	7.2e-91	1.007	1.0	0.957	UniRef:UniRef90_A0A0K2JHT9
contig_1	cds	7427	7978	+	GCA_026239495_00011	336.0	2.0e-116	1.0	1.0	0.940	UniRef:UniRef90_Q14ME4
contig_1	cds	8421	10016	+	GCA_026239495_00012	928.0	0.0	1.008	1.0	0.907	UniRef:UniRef90_A0A3S0RD21
contig_1	cds	10339	11298	-	GCA_026239495_00013	601.0	9.3e-217	1.0	0.997	0.947	UniRef:UniRef90_A0A2S8NQJ4
contig_1	cds	11417	11545	-	GCA_026239495_00014	75.9	1.6e-17	1.0	0.875	0.952	UniRef:UniRef90_A0A3S0SL73
contig_1	cds	11781	12065	-	GCA_026239495_00015	159.0	5.5e-49	1.011	1.0	0.842	UniRef:UniRef90_A0A2P6FBT4
contig_1	cds	12656	14032	+	GCA_026239495_00016	660.0	2.4e-235	0.996	1.0	0.739	UniRef:UniRef90_A0AAI9T5H6
contig_1	cds	14135	14290	+	GCA_026239495_00017	-	-	-	-	-	-
contig_1	cds	14501	14710	-	GCA_026239495_00018	117.0	4.7e-33	1.0	0.908	0.913	UniRef:UniRef90_UPI0030D40474
contig_1	cds	14875	15327	-	GCA_026239495_00019	266.0	2.1e-89	0.980	0.896	0.884	UniRef:UniRef90_UPI0030CBEB77
contig_1	cds	15634	16068	-	GCA_026239495_00020	176.0	4.0e-54	0.840	0.829	0.719	UniRef:UniRef90_UPI00313ABA5D
contig_1	cds	16194	16352	-	GCA_026239495_00021	-	-	-	-	-	-
contig_1	cds	16358	16915	-	GCA_026239495_00022	-	-	-	-	-	-
contig_1	cds	17095	17547	+	GCA_026239495_00023	256.0	9.6e-86	0.980	0.896	0.864	UniRef:UniRef90_UPI0030CBEB77
contig_1	cds	17712	17921	+	GCA_026239495_00024	117.0	4.7e-33	1.0	0.908	0.913	UniRef:UniRef90_UPI0030D40474
contig_1	cds	18424	18990	+	GCA_026239495_00025	335.0	5.8e-116	1.0	1.0	0.910	UniRef:UniRef90_UPI0030CDD951
contig_1	cds	19207	19512	+	GCA_026239495_00026	127.0	5.3e-36	0.881	0.802	0.697	UniRef:UniRef90_UPI00313B6F07
contig_1	cds	19579	19905	+	GCA_026239495_00027	-	-	-	-	-	-
contig_1	cds	20160	20930	+	GCA_026239495_00028	489.0	1.8e-174	1.0	0.952	0.926	UniRef:UniRef90_A0AAI9T355
contig_1	cds	21292	21456	+	GCA_026239495_00029	-	-	-	-	-	-
contig_1	cds	21982	22143	+	GCA_026239495_00030	-	-	-	-	-	-
contig_1	cds	22233	22553	+	GCA_026239495_00031	-	-	-	-	-	-
contig_1	cds	22988	23278	+	GCA_026239495_00032	152.0	1.7e-46	1.0	1.0	0.865	UniRef:UniRef90_A0A0K2JHR7
contig_1	cds	23335	26520	+	GCA_026239495_00033	1798.0	0.0	0.997	1.0	0.917	UniRef:UniRef90_A0A0K2JI67
contig_1	cds	26546	27058	+	GCA_026239495_00034	307.0	2.0e-105	1.0	1.0	0.929	UniRef:UniRef90_A0A0K2JI77
contig_1	cds	27110	29359	+	GCA_026239495_00035	1336.0	0.0	1.009	1.0	0.925	UniRef:UniRef90_O34098
contig_1	cds	29453	30682	+	GCA_026239495_00036	675.0	7.6e-243	1.002	1.0	0.878	UniRef:UniRef90_A0A0K2JHQ7
contig_1	cds	30777	33533	+	GCA_026239495_00037	1682.0	0.0	1.002	1.0	0.921	UniRef:UniRef90_A0A0K2JHR1
contig_1	cds	33526	33945	+	GCA_026239495_00038	241.0	4.9e-80	0.993	0.986	0.928	UniRef:UniRef90_A0A0K2JI62
contig_1	cds	34043	34141	-	GCA_026239495_00039	-	-	-	-	-	-
