# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3	1355	+	GCF_964030685_00001	dnaA	(5' truncated) chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0006270, GO:0006275, KEGG:K02313, SO:0001217, UniRef:UniRef50_A0A846U523, UniRef:UniRef90_UPI0030CD3377
contig_1	oriC	1356	1526	?			origin of replication	
contig_1	cds	1527	2648	+	GCF_964030685_00002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, KEGG:K02338, RefSeq:WP_338967809.1, SO:0001217, UniParc:UPI0030CE1780, UniRef:UniRef100_UPI0030CE1780, UniRef:UniRef50_UPI00313CBB49, UniRef:UniRef90_UPI00313CBB49
contig_1	cds	3061	7950	-	GCF_964030685_00003		ankyrin repeat domain-containing protein	RefSeq:WP_342189783.1, SO:0001217, UniParc:UPI00313D4897, UniRef:UniRef100_UPI00313D4897, UniRef:UniRef50_UPI001F4CD217, UniRef:UniRef90_UPI00313B272E
contig_1	cds	8199	9581	+	GCF_964030685_00004		Mbov_0401 family ICE element transposase-like protein	RefSeq:WP_338967661.1, SO:0001217, UniParc:UPI0030D4D652, UniRef:UniRef100_UPI0030D4D652, UniRef:UniRef50_UPI00313EBCD8, UniRef:UniRef90_UPI00313EBCD8
contig_1	cds	9878	11785	+	GCF_964030685_00005	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0006265, KEGG:K02470, RefSeq:WP_342189784.1, SO:0001217, UniParc:UPI00313D950A, UniRef:UniRef100_UPI00313D950A, UniRef:UniRef50_A0A3P8KWL2, UniRef:UniRef90_UPI0035C8D316
contig_1	cds	11799	14237	+	GCF_964030685_00006	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, RefSeq:WP_342189785.1, SO:0001217, UniParc:UPI00313AB768, UniRef:UniRef100_UPI00313AB768, UniRef:UniRef50_A0A847AZB8, UniRef:UniRef90_UPI00313AB768
contig_1	cds	14271	15551	+	GCF_964030685_00007	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_342189786.1, SO:0001217, UniParc:UPI00313BB555, UniRef:UniRef100_UPI00313BB555, UniRef:UniRef50_Q8DR22, UniRef:UniRef90_UPI0035C8CC63
contig_1	ncRNA	15795	15889	+	GCF_964030685_00008	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	15921	16376	+	GCF_964030685_00009		nucleoside deaminase	EC:3.5.4.33, KEGG:K11991, RefSeq:WP_338967813.1, SO:0001217, UniParc:UPI0030CE4B0E, UniRef:UniRef100_UPI0030CE4B0E, UniRef:UniRef50_A0A846UDJ0, UniRef:UniRef90_UPI0030CE4B0E
contig_1	cds	16470	18362	+	GCF_964030685_00010	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_342189787.1, SO:0001217, UniParc:UPI00313DE5E1, UniRef:UniRef100_UPI00313DE5E1, UniRef:UniRef50_UPI00313DBDAF, UniRef:UniRef90_UPI00313DBDAF
contig_1	cds	18383	18991	+	GCF_964030685_00011	recR	recombination mediator RecR	GO:0003677, GO:0006281, GO:0006310, GO:0046872, KEGG:K06187, RefSeq:WP_338967816.1, SO:0001217, UniParc:UPI0030D4F13C, UniRef:UniRef100_UPI0030D4F13C, UniRef:UniRef50_UPI00313D5361, UniRef:UniRef90_UPI00313D5361
contig_1	cds	19007	19663	+	GCF_964030685_00012	tmk	dTMP kinase	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, KEGG:K00943, RefSeq:WP_342189788.1, SO:0001217, UniParc:UPI00313ADF5F, UniRef:UniRef100_UPI00313ADF5F, UniRef:UniRef50_W6A8X9, UniRef:UniRef90_UPI0030D5CCED
contig_1	cds	19747	20703	+	GCF_964030685_00013		hypothetical protein	PFAM:PF13177.12, SO:0001217, UniRef:UniRef50_UPI00313B981B, UniRef:UniRef90_UPI00313B981B
contig_1	cds	20717	21973	+	GCF_964030685_00014	tilS	tRNA lysidine(34) synthetase TilS	EC:6.3.4.19, KEGG:K04075, RefSeq:WP_342189790.1, SO:0001217, UniParc:UPI00313AE2C1, UniRef:UniRef100_UPI00313AE2C1, UniRef:UniRef50_UPI00313C97E1, UniRef:UniRef90_UPI00313C97E1
contig_1	cds	22003	24015	+	GCF_964030685_00015	ftsH	ATP-dependent zinc metalloprotease FtsH	GO:0004222, GO:0006508, GO:0016020, GO:0016887, GO:0051301, RefSeq:WP_342189791.1, SO:0001217, UniParc:UPI00313D09FF, UniRef:UniRef100_UPI00313D09FF, UniRef:UniRef50_Q6F0E5, UniRef:UniRef90_UPI00313D87EE
contig_1	cds	24056	24958	+	GCF_964030685_00016		ABC transporter ATP-binding protein	RefSeq:WP_342189792.1, SO:0001217, UniParc:UPI00313A9D14, UniRef:UniRef100_UPI00313A9D14, UniRef:UniRef50_R4UCJ8, UniRef:UniRef90_UPI00313BCDC4
contig_1	cds	25022	28075	+	GCF_964030685_00017		ABC transporter permease	RefSeq:WP_342189793.1, SO:0001217, UniParc:UPI00313D3117, UniRef:UniRef100_UPI00313D3117, UniRef:UniRef50_UPI00313EA21A, UniRef:UniRef90_UPI00313EA21A
contig_1	cds	28143	31973	+	GCF_964030685_00018		ABC transporter permease	RefSeq:WP_342189794.1, SO:0001217, UniParc:UPI00313E34D4, UniRef:UniRef100_UPI00313E34D4, UniRef:UniRef50_UPI00313E55FE, UniRef:UniRef90_UPI00313E55FE
contig_1	cds	32034	32441	+	GCF_964030685_00019		hypothetical protein	RefSeq:WP_342189795.1, SO:0001217, UniParc:UPI00313A8C16, UniRef:UniRef100_UPI00313A8C16, UniRef:UniRef50_UPI00313A8C16, UniRef:UniRef90_UPI00313A8C16
contig_1	cds	32565	33899	+	GCF_964030685_00020		CoA-disulfide reductase	EC:1.8.1.14, GO:0016491, GO:0045454, RefSeq:WP_342189796.1, SO:0001217, UniParc:UPI00313BFF8F, UniRef:UniRef100_UPI00313BFF8F, UniRef:UniRef50_UPI0030CE8A5A, UniRef:UniRef90_UPI0030CE8A5A
contig_1	cds	33919	35406	+	GCF_964030685_00021	lysS	lysine--tRNA ligase	EC:6.1.1.6, GO:0004824, GO:0005524, GO:0005737, GO:0006430, KEGG:K04567, RefSeq:WP_342189797.1, SO:0001217, UniParc:UPI00313DBD59, UniRef:UniRef100_UPI00313DBD59, UniRef:UniRef50_A0A1G8EXS1, UniRef:UniRef90_UPI00313D857A
contig_1	cds	35478	38009	-	GCF_964030685_00022		vitamin B12-dependent ribonucleotide reductase	GO:0000166, GO:0004748, GO:0005524, GO:0006260, GO:0031419, RefSeq:WP_342189798.1, SO:0001217, UniParc:UPI00313BCBD0, UniRef:UniRef100_UPI00313BCBD0, UniRef:UniRef50_U2FHV9, UniRef:UniRef90_UPI00313BA56D
contig_1	cds	38306	38725	+	GCF_964030685_00023	rpsF	30S ribosomal protein S6	GO:0000314, GO:0003735, GO:0006412, GO:0022627, KEGG:K02990, RefSeq:WP_338967838.1, SO:0001217, UniParc:UPI0030D54366, UniRef:UniRef100_UPI0030D54366, UniRef:UniRef50_UPI00313B70D0, UniRef:UniRef90_UPI00313B70D0
contig_1	cds	38750	39283	+	GCF_964030685_00024		single-stranded DNA-binding protein	RefSeq:WP_338967839.1, SO:0001217, UniParc:UPI0030CF11AF, UniRef:UniRef100_UPI0030CF11AF, UniRef:UniRef50_UPI001C05802C, UniRef:UniRef90_UPI001C05802C
contig_1	cds	39287	39529	+	GCF_964030685_00025	rpsR	30S ribosomal protein S18	GO:0000314, GO:0003735, GO:0006412, GO:0022627, RefSeq:WP_342189799.1, SO:0001217, UniParc:UPI00313D2B5B, UniRef:UniRef100_UPI00313D2B5B, UniRef:UniRef50_UPI00313D2B5B, UniRef:UniRef90_UPI00313D2B5B
contig_1	cds	39643	40065	+	GCF_964030685_00026	rplI	50S ribosomal protein L9	GO:0003735, GO:0005840, GO:0006412, KEGG:K02939, RefSeq:WP_342189800.1, SO:0001217, UniParc:UPI00313A7D98, UniRef:UniRef100_UPI00313A7D98, UniRef:UniRef50_UPI001C05B980, UniRef:UniRef90_UPI001C05B980
contig_1	cds	40065	41450	+	GCF_964030685_00027	dnaB	replicative DNA helicase	EC:5.6.2.3, GO:0003677, GO:0003678, GO:0005524, GO:0006260, KEGG:K02314, RefSeq:WP_342189801.1, SO:0001217, UniParc:UPI00313B5C8D, UniRef:UniRef100_UPI00313B5C8D, UniRef:UniRef50_R4UKK7, UniRef:UniRef90_UPI00313ABB83
contig_1	cds	41425	42045	+	GCF_964030685_00028		hypothetical protein	RefSeq:WP_342189802.1, SO:0001217, UniParc:UPI00313EA034, UniRef:UniRef100_UPI00313EA034, UniRef:UniRef50_UPI00313BA32D, UniRef:UniRef90_UPI00313BA32D
contig_1	cds	42625	42951	+	GCF_964030685_00029		hypothetical protein	RefSeq:WP_342189803.1, SO:0001217, UniParc:UPI00313D3B3B, UniRef:UniRef100_UPI00313D3B3B, UniRef:UniRef50_UPI0030D36ECA, UniRef:UniRef90_UPI0030D156D0
contig_1	cds	42954	43175	+	GCF_964030685_00030		hypothetical protein	RefSeq:WP_342189804.1, SO:0001217, UniParc:UPI00313D2DF4, UniRef:UniRef100_UPI00313D2DF4, UniRef:UniRef50_UPI00313BE2D5, UniRef:UniRef90_UPI00313BE2D5
contig_1	cds	43175	43336	+	GCF_964030685_00031		hypothetical protein	RefSeq:WP_342277345.1, SO:0001217, UniParc:UPI00313B19D6, UniRef:UniRef100_UPI00313B19D6, UniRef:UniRef50_UPI0030D5D253, UniRef:UniRef90_UPI0030D5D253
contig_1	cds	43340	43570	+	GCF_964030685_00032		hypothetical protein	RefSeq:WP_338967679.1, SO:0001217, UniParc:UPI0030CB1B8B, UniRef:UniRef100_UPI0030CB1B8B, UniRef:UniRef50_UPI001C03D506, UniRef:UniRef90_UPI001C0410F2
contig_1	cds	43649	43981	+	GCF_964030685_00033		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00313DB89D, UniRef:UniRef90_UPI00313B5686
contig_1	cds	44006	44992	+	GCF_964030685_00034		hypothetical protein	RefSeq:WP_342189805.1, SO:0001217, UniParc:UPI00313BE07A, UniRef:UniRef100_UPI00313BE07A, UniRef:UniRef50_UPI00313B0455, UniRef:UniRef90_UPI00313B0455
contig_1	cds	44996	45280	+	GCF_964030685_00035		hypothetical protein	RefSeq:WP_342189806.1, SO:0001217, UniParc:UPI00313D70DB, UniRef:UniRef100_UPI00313D70DB, UniRef:UniRef50_UPI00313F2357, UniRef:UniRef90_UPI00313E0CEF
contig_1	cds	45283	45531	+	GCF_964030685_00036		hypothetical protein	RefSeq:WP_338967900.1, SO:0001217, UniParc:UPI0030CCC0CE, UniRef:UniRef100_UPI0030CCC0CE, UniRef:UniRef50_UPI001C04C107, UniRef:UniRef90_UPI0035C8B18B
contig_1	cds	45554	45946	+	GCF_964030685_00037		hypothetical protein	RefSeq:WP_342189773.1, SO:0001217, UniParc:UPI00313C5E43, UniRef:UniRef100_UPI00313C5E43, UniRef:UniRef50_UPI00313B1B2B, UniRef:UniRef90_UPI00313B1B2B
contig_1	cds	46214	48094	+	GCF_964030685_00038		hypothetical protein	RefSeq:WP_342189807.1, SO:0001217, UniParc:UPI00313EE122, UniRef:UniRef100_UPI00313EE122, UniRef:UniRef50_UPI001C05A1A6, UniRef:UniRef90_UPI00313C845B
contig_1	cds	48143	48667	+	GCF_964030685_00039		hypothetical protein	RefSeq:WP_342189808.1, SO:0001217, UniParc:UPI00313C35D8, UniRef:UniRef100_UPI00313C35D8, UniRef:UniRef50_UPI00313CFA97, UniRef:UniRef90_UPI00313C35D8
contig_1	cds	48966	49451	-	GCF_964030685_00040		hypothetical protein	RefSeq:WP_342189809.1, SO:0001217, UniParc:UPI00313EE1BB, UniRef:UniRef100_UPI00313EE1BB, UniRef:UniRef50_A0A433EMK4, UniRef:UniRef90_UPI00313C2DDD
contig_1	cds	49470	49946	-	GCF_964030685_00041		hypothetical protein	RefSeq:WP_342189810.1, SO:0001217, UniParc:UPI00313DB700, UniRef:UniRef100_UPI00313DB700, UniRef:UniRef50_UPI00313DB700, UniRef:UniRef90_UPI00313DB700
contig_1	cds	50508	51599	+	GCF_964030685_00042		Mbov_0401 family ICE element transposase-like protein	RefSeq:WP_342189811.1, SO:0001217, UniParc:UPI00313D395F, UniRef:UniRef100_UPI00313D395F, UniRef:UniRef50_UPI00313E8369, UniRef:UniRef90_UPI00313E8369
contig_1	cds	51939	53249	+	GCF_964030685_00043	eno	phosphopyruvate hydratase	EC:4.2.1.11, GO:0000015, GO:0000287, GO:0004634, GO:0006096, KEGG:K01689, RefSeq:WP_342189812.1, SO:0001217, UniParc:UPI00313CEF4B, UniRef:UniRef100_UPI00313CEF4B, UniRef:UniRef50_Q31QJ8, UniRef:UniRef90_UPI0030D28C24
contig_1	cds	53550	54479	+	GCF_964030685_00044	pfkA	6-phosphofructokinase	EC:2.7.1.11, GO:0005524, GO:0006002, GO:0006096, RefSeq:WP_342189813.1, SO:0001217, UniParc:UPI00313E21AD, UniRef:UniRef100_UPI00313E21AD, UniRef:UniRef50_P20275, UniRef:UniRef90_UPI00313E7617
contig_1	cds	54527	55489	+	GCF_964030685_00045		ABC transporter ATP-binding protein	RefSeq:WP_342189814.1, SO:0001217, UniParc:UPI00313C316B, UniRef:UniRef100_UPI00313C316B, UniRef:UniRef50_R4U3G9, UniRef:UniRef90_UPI00313C316B
contig_1	cds	55489	56889	+	GCF_964030685_00046		ABC transporter permease	RefSeq:WP_342189815.1, SO:0001217, UniParc:UPI00313B7EF0, UniRef:UniRef100_UPI00313B7EF0, UniRef:UniRef50_UPI001C05BB49, UniRef:UniRef90_UPI001C05BB49
contig_1	cds	57174	58172	+	GCF_964030685_00047		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00313BA0E5, UniRef:UniRef90_UPI00313BA0E5
contig_1	cds	58218	59390	+	GCF_964030685_00048		hypothetical protein	RefSeq:WP_342189817.1, SO:0001217, UniParc:UPI00313EBEB1, UniRef:UniRef100_UPI00313EBEB1, UniRef:UniRef50_UPI00313EBEB1, UniRef:UniRef90_UPI00313EBEB1
contig_1	cds	59438	60724	+	GCF_964030685_00049		hypothetical protein	RefSeq:WP_342189818.1, SO:0001217, UniParc:UPI00313C8CB4, UniRef:UniRef100_UPI00313C8CB4, UniRef:UniRef50_UPI00313CB6A2, UniRef:UniRef90_UPI00313CB6A2
contig_1	cds	60745	61074	+	GCF_964030685_00050		hypothetical protein	RefSeq:WP_342189819.1, SO:0001217, UniParc:UPI00313AC129, UniRef:UniRef100_UPI00313AC129, UniRef:UniRef50_UPI00313AC129, UniRef:UniRef90_UPI00313AC129
contig_1	cds	61034	62020	+	GCF_964030685_00051		hypothetical protein	RefSeq:WP_342189820.1, SO:0001217, UniParc:UPI00313BCC4D, UniRef:UniRef100_UPI00313BCC4D, UniRef:UniRef50_UPI00313BCC4D, UniRef:UniRef90_UPI00313BCC4D
contig_1	cds	62044	62925	+	GCF_964030685_00052		hypothetical protein	RefSeq:WP_342189821.1, SO:0001217, UniParc:UPI00313C1A69, UniRef:UniRef100_UPI00313C1A69, UniRef:UniRef50_UPI00313C1A69, UniRef:UniRef90_UPI00313C1A69
contig_1	cds	62956	64566	+	GCF_964030685_00053		hypothetical protein	RefSeq:WP_342189822.1, SO:0001217, UniParc:UPI00313DB470, UniRef:UniRef100_UPI00313DB470, UniRef:UniRef50_UPI00313CB607, UniRef:UniRef90_UPI00313CB607
contig_1	cds	64766	66202	+	GCF_964030685_00054	pyk	pyruvate kinase	EC:2.7.1.40, GO:0000287, GO:0004743, GO:0006096, GO:0030955, KEGG:K00873, RefSeq:WP_342189823.1, SO:0001217, UniParc:UPI00313C539C, UniRef:UniRef100_UPI00313C539C, UniRef:UniRef50_UPI00313C21A6, UniRef:UniRef90_UPI00313C21A6
contig_1	cds	66274	68196	+	GCF_964030685_00055	thrS	threonine--tRNA ligase	EC:6.1.1.3, GO:0004829, GO:0005524, GO:0005737, GO:0006435, KEGG:K01868, SO:0001217, UniRef:UniRef50_V5RHB4, UniRef:UniRef90_UPI00313C22B7
contig_1	cds	68331	69188	-	GCF_964030685_00056		HAD-IIB family hydrolase	EC:3.1.3.104, KEGG:K21064, RefSeq:WP_342189824.1, SO:0001217, UniParc:UPI00313F2190, UniRef:UniRef100_UPI00313F2190, UniRef:UniRef50_A0A654ILH6, UniRef:UniRef90_UPI0030D2EF2D
