# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	3	1352	+	GCF_964030635_00001	852.0	0.0	1.0	0.991	0.967	UniRef:UniRef90_P34028
contig_1	cds	1521	2639	+	GCF_964030635_00002	644.0	9.3e-232	1.0	1.0	0.914	UniRef:UniRef90_P34029
contig_1	cds	2776	3624	-	GCF_964030635_00003	-	-	-	-	-	-
contig_1	cds	3760	3993	-	GCF_964030635_00004	-	-	-	-	-	-
contig_1	cds	4666	4971	-	GCF_964030635_00005	159.0	1.0e-48	0.891	0.849	0.856	UniRef:UniRef90_UPI00313D9A92
contig_1	tRNA	5460	5526	+	GCF_964030635_00006	23.9	-	-	-	-	-
contig_1	cds	5836	6135	+	GCF_964030635_00007	-	-	-	-	-	-
contig_1	cds	6142	6603	+	GCF_964030635_00008	-	-	-	-	-	-
contig_1	cds	6657	7607	-	GCF_964030635_00009	604.0	7.6e-218	1.0	0.981	0.959	UniRef:UniRef90_UPI00313E6C49
contig_1	cds	7848	8744	-	GCF_964030635_00010	426.0	1.5e-148	0.946	0.996	0.759	UniRef:UniRef90_UPI002412C781
contig_1	tRNA	8887	8962	+	GCF_964030635_00011	62.5	-	-	-	-	-
contig_1	cds	9027	9254	-	GCF_964030635_00012	94.7	4.3e-24	0.880	0.868	0.712	UniRef:UniRef90_UPI0030D40474
contig_1	cds	9401	9853	-	GCF_964030635_00013	240.0	2.4e-79	1.0	0.915	0.827	UniRef:UniRef90_UPI00313EF326
contig_1	cds	9962	10558	-	GCF_964030635_00014	378.0	2.8e-132	0.965	0.927	0.984	UniRef:UniRef90_UPI0030D4CDF8
contig_1	cds	10942	11082	-	GCF_964030635_00015	-	-	-	-	-	-
contig_1	cds	11211	11762	-	GCF_964030635_00016	327.0	6.3e-113	1.0	1.0	0.918	UniRef:UniRef90_Q14ME4
contig_1	cds	11898	12194	+	GCF_964030635_00017	186.0	1.9e-59	0.990	0.915	0.907	UniRef:UniRef90_UPI00313D9A92
contig_1	cds	12284	12736	+	GCF_964030635_00018	246.0	8.8e-82	1.0	0.915	0.833	UniRef:UniRef90_UPI00313EF326
