#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_2	5	1045	+	GCF_016082235_00003	39.0	6.8	PF05215.18|Spiralin	PFAM:PF05215.18
contig_3	565	966	+	GCF_016082235_00006	16.0	7.6		RefSeq:WP_198049789.1, SO:0001217, UniParc:UPI0018DBFF84, UniRef:UniRef100_UPI0018DBFF84, UniRef:UniRef50_A0A2P6FFE9, UniRef:UniRef90_A0A2P6FFE9
contig_6	530	652	-	GCF_016082235_00010	4.6	10.3		SO:0001217, UniRef:UniRef50_A0A2P6FCG3, UniRef:UniRef90_A0A2P6FCG3
contig_6	4420	5427	-	GCF_016082235_00017	NA	5.5		SO:0001217, UniRef:UniRef50_UPI001F4C9D76, UniRef:UniRef90_UPI001F4C9D76
contig_6	5515	5811	-	GCF_016082235_00018	11.7	8.6		RefSeq:WP_198049262.1, SO:0001217, UniParc:UPI0018DC2469, UniRef:UniRef100_UPI0018DC2469, UniRef:UniRef50_A0A2P6FCF0, UniRef:UniRef90_A0A2P6FCF0
contig_6	5924	6145	-	GCF_016082235_00019	8.4	7.7		RefSeq:WP_127092619.1, SO:0001217, UniParc:UPI000F8EA7F7, UniRef:UniRef100_A0A433ERX1, UniRef:UniRef50_A0A2P6FCG1, UniRef:UniRef90_A0A2P6FCG1
contig_6	9386	9664	+	GCF_016082235_00023	9.3	4.3		SO:0001217, UniRef:UniRef50_A0A2P6FCC5, UniRef:UniRef90_A0A2P6FCC5
contig_6	13170	13484	-	GCF_016082235_00028	12.0	8.8		RefSeq:WP_232332324.1, SO:0001217, UniParc:UPI001E47219B, UniRef:UniRef100_UPI001E47219B, UniRef:UniRef50_UPI00058A493B, UniRef:UniRef90_UPI00058A493B
contig_6	13444	14388	-	GCF_016082235_00029	37.8	9.5		RefSeq:WP_232332325.1, SO:0001217, UniParc:UPI001E615CAE, UniRef:UniRef100_UPI000591B628, UniRef:UniRef50_UPI000591B628, UniRef:UniRef90_UPI000591B628
contig_6	20805	21209	-	GCF_016082235_00035	16.0	6.5		RefSeq:WP_040093253.1, SO:0001217, UniParc:UPI000589D19B, UniRef:UniRef100_A0A2P6FCB7, UniRef:UniRef50_R4UM04, UniRef:UniRef90_A0A1J0U183
contig_8	5	661	+	GCF_016082235_00048	22.3	6.6		
contig_9	6	620	+	GCF_016082235_00049	21.0	9.5		
contig_10	2247	2525	-	GCF_016082235_00053	10.9	5.3		SO:0001217, UniParc:UPI00069352BD, UniRef:UniRef100_A0A2P6FE85, UniRef:UniRef50_A0A2P6FE85, UniRef:UniRef90_A0A2P6FE85
contig_11	940	1413	-	GCF_016082235_00058	17.2	4.5		RefSeq:WP_198049289.1, SO:0001217, UniParc:UPI0018DC6486, UniRef:UniRef100_UPI0018DC6486, UniRef:UniRef50_UPI0018DC6486, UniRef:UniRef90_UPI0018DC6486
contig_11	5000	5551	-	GCF_016082235_00063	20.6	6.5		RefSeq:WP_040093740.1, SO:0001217, UniParc:UPI00058A2F54, UniRef:UniRef100_A0A2P6FE57, UniRef:UniRef50_A0A1J0U1B1, UniRef:UniRef90_A0A2P6FE57
contig_11	6478	6858	-	GCF_016082235_00065	14.7	8.5		SO:0001217, UniRef:UniRef50_A0A2P6FE55, UniRef:UniRef90_A0A2P6FE55
contig_11	9581	9805	-	GCF_016082235_00070	8.7	6.2		RefSeq:WP_198049295.1, SO:0001217, UniParc:UPI0018DB41E3, UniRef:UniRef100_UPI0018DB41E3, UniRef:UniRef50_UPI0018DB41E3, UniRef:UniRef90_UPI0018DB41E3
contig_11	12422	12730	-	GCF_016082235_00074	11.7	8.5		RefSeq:WP_198049297.1, SO:0001217, UniParc:UPI0018DE6CBB, UniRef:UniRef100_UPI0018DE6CBB, UniRef:UniRef50_A0A2P6FE53, UniRef:UniRef90_A0A2P6FE53
contig_11	13953	14192	-	GCF_016082235_00077	9.1	10.5		
contig_11	15304	15588	-	GCF_016082235_00079	10.8	9.3		RefSeq:WP_040093743.1, SO:0001217, UniParc:UPI00058A33FA, UniRef:UniRef100_UPI00058A33FA, UniRef:UniRef50_A0A2P6FEF7, UniRef:UniRef90_A0A2P6FEF7
contig_11	22311	22877	-	GCF_016082235_00084	22.4	9.0		RefSeq:WP_232332347.1, SO:0001217, UniParc:UPI001E48CC19, UniRef:UniRef100_UPI001E48CC19, UniRef:UniRef50_A0A1J0U1D5, UniRef:UniRef90_UPI001F4CED61
contig_11	22896	23240	-	GCF_016082235_00085	13.2	6.0		RefSeq:WP_232332348.1, SO:0001217, UniParc:UPI001E3EDFEF, UniRef:UniRef100_UPI001E3EDFEF, UniRef:UniRef50_UPI001E3EDFEF, UniRef:UniRef90_UPI001E3EDFEF
contig_11	23379	23558	-	GCF_016082235_00086	6.7	5.2		RefSeq:WP_232332349.1, SO:0001217, UniParc:UPI001E4999B9, UniRef:UniRef100_UPI001E4999B9, UniRef:UniRef50_UPI001E4999B9, UniRef:UniRef90_UPI001E4999B9
contig_12	73	630	-	GCF_016082235_00089	21.1	11.3		
contig_13	13801	14022	-	GCF_016082235_00103	8.8	8.9		RefSeq:WP_168226815.1, SO:0001217, UniParc:UPI00059219EC, UniRef:UniRef100_UPI00059219EC, UniRef:UniRef50_UPI00059219EC, UniRef:UniRef90_UPI00059219EC
contig_15	1110	1319	-	GCF_016082235_00111	8.2	8.8		RefSeq:WP_198049494.1, SO:0001217, UniParc:UPI0018DEB0F5, UniRef:UniRef100_UPI0018DEB0F5, UniRef:UniRef50_A0A2P6FB67, UniRef:UniRef90_A0A2P6FB67
contig_15	1504	1917	-	GCF_016082235_00113	NA	4.6		RefSeq:WP_198049500.1, SO:0001217, UniParc:UPI0018DE15C6, UniRef:UniRef100_UPI0018DE15C6, UniRef:UniRef50_A0A2P6FB69, UniRef:UniRef90_A0A2P6FB69
contig_15	2384	2533	-	GCF_016082235_00115	NA	10.1		
contig_15	2641	2754	-	GCF_016082235_00116	NA	8.1		
contig_15	12393	12671	+	GCF_016082235_00125	10.6	10.7		SO:0001217, UniParc:UPI000589F373, UniRef:UniRef100_A0A2P6FB51, UniRef:UniRef50_A0A2P6FB51, UniRef:UniRef90_A0A2P6FB51
contig_16	101	913	+	GCF_016082235_00126	32.6	10.1		
contig_17	29	214	+	GCF_016082235_00127	7.1	7.9		SO:0001217, UniRef:UniRef50_A0A2S8NQF6, UniRef:UniRef90_UPI001E45F367
