# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	8	1060	+	GCF_965178695_00001	605.0	6.9e-216	1.017	0.817	0.857	UniRef:UniRef90_UPI0020A0FC6B
contig_1	cds	1067	2005	+	GCF_965178695_00002	569.0	2.4e-204	1.003	1.0	0.914	UniRef:UniRef90_A0A2P6FFU2
contig_1	cds	1995	3176	+	GCF_965178695_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0030D1FDCF
contig_1	cds	3193	3819	+	GCF_965178695_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0030CC16CC
contig_1	cds	3893	4231	+	GCF_965178695_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0030CB63D5
contig_1	cds	4251	4460	-	GCF_965178695_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0030CBD59A
contig_1	cds	4453	4677	-	GCF_965178695_00007	135.0	1.9e-40	0.838	1.0	1.0	UniRef:UniRef90_UPI0030CB5F1E
contig_1	cds	4646	5101	-	GCF_965178695_00008	295.0	4.0e-101	1.0	0.981	0.927	UniRef:UniRef90_A0A2P6FG32
contig_1	cds	5095	5985	-	GCF_965178695_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0030CBB922
contig_1	cds	5987	6688	-	GCF_965178695_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0030CD88FE
contig_1	cds	6691	6828	-	GCF_965178695_00011	89.7	5.4e-23	1.0	1.0	0.933	UniRef:UniRef90_A0A977TP57
contig_1	cds	6830	7051	-	GCF_965178695_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0030CA9586
contig_1	cds	7559	7795	-	GCF_965178695_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0030CFFD93
contig_1	cds	8054	9037	-	GCF_965178695_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0030D0D64F
