# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	8	1060	+	GCF_965178695_00001		Capsid protein	SO:0001217, UniRef:UniRef50_A0A3S0RR73
contig_1	cds	1067	2005	+	GCF_965178695_00002		Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A345DQG0, UniRef:UniRef90_A0A2P6FFU2
contig_1	cds	1995	3176	+	GCF_965178695_00003		DUF3688 domain-containing protein	RefSeq:WP_338963396.1, SO:0001217, UniParc:UPI0030D1FDCF, UniRef:UniRef100_UPI0030D1FDCF, UniRef:UniRef50_A0A2P6F9G9, UniRef:UniRef90_UPI0030D1FDCF
contig_1	cds	3193	3819	+	GCF_965178695_00004		RDD domain-containing protein	RefSeq:WP_338963398.1, SO:0001217, UniParc:UPI0030CC16CC, UniRef:UniRef100_UPI0030CC16CC, UniRef:UniRef50_A0A2P6FFU6, UniRef:UniRef90_A0A3S0T5U5
contig_1	cds	3893	4231	+	GCF_965178695_00005	ytxH	YtxH domain-containing protein	RefSeq:WP_338963556.1, SO:0001217, UniParc:UPI0030CB63D5, UniRef:UniRef100_UPI0030CB63D5, UniRef:UniRef50_A0A2P6FA36, UniRef:UniRef90_A0A432ZWE1
contig_1	cds	4251	4460	-	GCF_965178695_00006		Spiroplasmavirus-related protein	RefSeq:WP_338963231.1, SO:0001217, UniParc:UPI0030CBD59A, UniRef:UniRef100_UPI0030CBD59A, UniRef:UniRef50_A0A0K2JET2, UniRef:UniRef90_A0A433ET02
contig_1	cds	4453	4677	-	GCF_965178695_00007		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0C2EJF9, UniRef:UniRef90_UPI0030CB5F1E
contig_1	cds	4646	5101	-	GCF_965178695_00008		Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A345DLT5, UniRef:UniRef90_A0A2P6FG32
contig_1	cds	5095	5985	-	GCF_965178695_00009	recT	Recombinase RecT	RefSeq:WP_338963407.1, SO:0001217, UniParc:UPI0030CBB922, UniRef:UniRef100_UPI0030CBB922, UniRef:UniRef50_A0A345DQU1, UniRef:UniRef90_A0A345DPB8
contig_1	cds	5987	6688	-	GCF_965178695_00010		Phage protein	RefSeq:WP_338963619.1, SO:0001217, UniParc:UPI0030CD88FE, UniRef:UniRef100_UPI0030CD88FE, UniRef:UniRef50_A0AAI9T4X2, UniRef:UniRef90_A0A2P6FFT1
contig_1	cds	6691	6828	-	GCF_965178695_00011		hypothetical protein	SO:0001217, UniRef:UniRef50_Q14MU4, UniRef:UniRef90_A0A977TP57
contig_1	cds	6830	7051	-	GCF_965178695_00012		hypothetical protein	RefSeq:WP_338963241.1, SO:0001217, UniParc:UPI0030CA9586, UniRef:UniRef100_UPI0030CA9586, UniRef:UniRef50_A0A977TP96, UniRef:UniRef90_A0A977TP96
contig_1	cds	7559	7795	-	GCF_965178695_00013		Spiroplasmavirus-related protein	RefSeq:WP_338963243.1, SO:0001217, UniParc:UPI0030CFFD93, UniRef:UniRef100_UPI0030CFFD93, UniRef:UniRef50_A0A0K2JHV7, UniRef:UniRef90_A0A3S0SEG7
contig_1	cds	8054	9037	-	GCF_965178695_00014		IS30 family transposase	GO:0004803, RefSeq:WP_338963245.1, SO:0001217, UniParc:UPI0030D0D64F, UniRef:UniRef100_UPI0030D0D64F, UniRef:UniRef50_P15894, UniRef:UniRef90_UPI0030D145AB
