#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	27767	29509	+	GCA_964273395_00028	67.3	5.4		SO:0001217, UniRef:UniRef50_V5RJ98, UniRef:UniRef90_V5RJ98
contig_1	47778	48158	+	GCA_964273395_00047	14.4	9.6		SO:0001217, UniRef:UniRef50_V5RH75, UniRef:UniRef90_V5RH75
contig_1	78052	78777	+	GCA_964273395_00075	29.0	9.5		
contig_1	141722	141847	+	GCA_964273395_00129	5.0	4.3		RefSeq:WP_023788901.1, SO:0001217, UniParc:UPI0003C937DD, UniRef:UniRef100_V5RH26, UniRef:UniRef50_S5MIS9, UniRef:UniRef90_V5RH26
contig_1	159870	162137	+	GCA_964273395_00148	89.2	5.6		SO:0001217, UniRef:UniRef50_V5RJL4, UniRef:UniRef90_V5RJL4
contig_1	162139	163227	+	GCA_964273395_00149	42.4	6.7		SO:0001217, UniRef:UniRef50_V5RIP7, UniRef:UniRef90_V5RIP7
contig_1	166539	168410	+	GCA_964273395_00153	72.1	9.6		SO:0001217, UniRef:UniRef50_V5RJL8, UniRef:UniRef90_V5RJL8
contig_1	199243	199662	+	GCA_964273395_00181	16.6	9.7	PF00665.32|rve	PFAM:PF00665.32
contig_1	201555	202307	+	GCA_964273395_00184	29.4	6.3		SO:0001217, UniRef:UniRef50_V5RJR5, UniRef:UniRef90_V5RJR5
contig_1	214529	214978	+	GCA_964273395_00195	17.5	6.2		SO:0001217, UniRef:UniRef50_V5RIW4, UniRef:UniRef90_V5RIW4
contig_1	236609	236785	+	GCA_964273395_00216	6.6	9.5		RefSeq:WP_023788975.1, SO:0001217, UniParc:UPI0003C939BC, UniRef:UniRef100_V5RIY1, UniRef:UniRef50_V5RIY1, UniRef:UniRef90_V5RIY1
contig_1	256571	256780	+	GCA_964273395_00231	8.4	4.3		SO:0001217, UniRef:UniRef50_V5RJW4, UniRef:UniRef90_V5RJW4
contig_1	266062	266316	+	GCA_964273395_00242	9.1	4.8		SO:0001217, UniRef:UniRef50_V5RJ14, UniRef:UniRef90_V5RJ14
contig_1	284427	284714	+	GCA_964273395_00257	10.5	6.2		RefSeq:WP_023789030.1, SO:0001217, UniParc:UPI0003C97E84, UniRef:UniRef100_V5RJ25, UniRef:UniRef50_V5RJ25, UniRef:UniRef90_V5RJ25
contig_1	287581	288171	+	GCA_964273395_00261	20.6	10.1		
contig_1	311088	311354	+	GCA_964273395_00282	10.3	7.7		SO:0001217, UniRef:UniRef50_V5RJ45, UniRef:UniRef90_V5RJ45
contig_1	311359	311634	+	GCA_964273395_00283	10.7	6.3		SO:0001217, UniRef:UniRef50_V5RHH6, UniRef:UniRef90_V5RHH6
contig_1	314094	314369	+	GCA_964273395_00286	11.0	7.8		SO:0001217, UniRef:UniRef50_V5RK06, UniRef:UniRef90_V5RK06
contig_1	339842	340084	+	GCA_964273395_00317	9.3	8.0		
contig_1	343025	343801	+	GCA_964273395_00320	29.2	9.6		SO:0001217, UniRef:UniRef50_V5RK35, UniRef:UniRef90_V5RK35
contig_1	347879	349150	+	GCA_964273395_00324	46.3	9.1	PF21705.2|p55_CTD	PFAM:PF21705.2
contig_1	349262	350170	-	GCA_964273395_00325	36.0	9.0		SO:0001217, UniRef:UniRef50_S5LVW2, UniRef:UniRef90_V5RK40
contig_1	362157	363752	+	GCA_964273395_00336	63.3	6.0		SO:0001217, UniRef:UniRef50_A0A222EPZ4, UniRef:UniRef90_V5RJ93
contig_1	364356	364604	+	GCA_964273395_00339	9.8	4.7		SO:0001217, UniRef:UniRef50_V5RI87, UniRef:UniRef90_V5RI87
contig_1	373763	374527	+	GCA_964273395_00352	30.3	9.2		SO:0001217, UniRef:UniRef50_V5RJA7, UniRef:UniRef90_V5RJA7
contig_1	384143	385552	+	GCA_964273395_00360	55.5	9.1		SO:0001217, UniRef:UniRef50_V5RI26, UniRef:UniRef90_V5RI26
contig_1	400412	402220	+	GCA_964273395_00370	71.2	8.4		SO:0001217, UniRef:UniRef50_W6A6X8, UniRef:UniRef90_V5RI36
contig_1	402423	403649	+	GCA_964273395_00371	48.3	9.6		SO:0001217, UniRef:UniRef50_V5RK77
contig_1	403738	405093	+	GCA_964273395_00372	53.5	6.0		SO:0001217, UniRef:UniRef50_V5RJC5, UniRef:UniRef90_V5RJC5
contig_1	405129	405758	+	GCA_964273395_00373	24.5	5.3		SO:0001217, UniParc:UPI0003C9958B, UniRef:UniRef100_V5RHQ3, UniRef:UniRef50_V5RHQ3, UniRef:UniRef90_V5RHQ3
contig_1	414180	419471	+	GCA_964273395_00379	201.6	8.3	PF02687.27|FtsX	PFAM:PF02687.27
contig_1	422662	423168	+	GCA_964273395_00382	19.9	7.8		RefSeq:WP_023789156.1, SO:0001217, UniParc:UPI0003C95BB5, UniRef:UniRef100_V5RHR3, UniRef:UniRef50_W6A6M5, UniRef:UniRef90_V5RHR3
contig_1	423198	423632	-	GCA_964273395_00383	17.5	9.9		SO:0001217, UniParc:UPI0003C9678C, UniRef:UniRef100_V5RID0, UniRef:UniRef50_S5ME74, UniRef:UniRef90_V5RID0
contig_1	433239	433934	+	GCA_964273395_00390	26.6	9.1		
contig_1	445909	447243	+	GCA_964273395_00403	53.1	9.0		SO:0001217, UniRef:UniRef50_V5RHS9, UniRef:UniRef90_V5RHS9
contig_1	447687	447893	+	GCA_964273395_00404	8.3	9.8		
contig_1	449387	449989	+	GCA_964273395_00407	23.6	8.2		SO:0001217, UniRef:UniRef50_R4UDV1
contig_1	454831	455391	+	GCA_964273395_00413	20.9	9.7		SO:0001217, UniRef:UniRef50_S5ME89, UniRef:UniRef90_V5RIF2
contig_1	467283	467693	+	GCA_964273395_00426	15.7	9.2		SO:0001217, UniRef:UniRef50_V5RKC3, UniRef:UniRef90_V5RKC3
contig_1	469603	469878	+	GCA_964273395_00428	11.0	8.8		RefSeq:WP_023789196.1, SO:0001217, UniParc:UPI0003C9EE99, UniRef:UniRef100_V5RHV0, UniRef:UniRef50_V5RHV0, UniRef:UniRef90_V5RHV0
contig_1	499295	502117	+	GCA_964273395_00443	114.5	9.1		SO:0001217, UniRef:UniRef50_V5RHW4, UniRef:UniRef90_V5RHW4
contig_1	507192	508082	+	GCA_964273395_00446	34.8	7.1	PF09565.16|RE_NgoFVII, PF13091.12|PLDc_2	PFAM:PF09565.16, PFAM:PF13091.12
contig_1	508103	509701	+	GCA_964273395_00447	63.2	9.0	PF00271.37|Helicase_C	PFAM:PF00271.37
contig_1	509810	509956	+	GCA_964273395_00448	5.8	9.9		
contig_1	510896	511156	+	GCA_964273395_00449	10.7	9.9		
contig_1	512937	515132	+	GCA_964273395_00451	84.6	6.0	PF13589.12|HATPase_c_3	PFAM:PF13589.12
contig_1	515881	516030	+	GCA_964273395_00452	5.9	8.8		
contig_1	516623	517942	+	GCA_964273395_00453	51.2	5.9		SO:0001217, UniRef:UniRef50_V5RII7, UniRef:UniRef90_V5RII7
contig_1	531625	532146	+	GCA_964273395_00464	20.3	9.5		
contig_1	532103	532441	-	GCA_964273395_00465	12.0	4.8		
contig_1	549914	551353	+	GCA_964273395_00477	56.0	6.3	PF10593.14|Z1	PFAM:PF10593.14
contig_1	551347	552249	+	GCA_964273395_00478	36.4	5.6		
contig_1	552272	553084	+	GCA_964273395_00479	32.0	7.8		
contig_1	555991	556458	+	GCA_964273395_00481	18.5	8.5		SO:0001217, UniRef:UniRef50_V5RJN0, UniRef:UniRef90_V5RJN0
contig_1	559671	560120	+	GCA_964273395_00484	17.3	9.7	PF00665.32|rve	PFAM:PF00665.32
contig_1	560211	561584	+	GCA_964273395_00485	54.9	8.7		
contig_1	562072	562221	+	GCA_964273395_00487	6.0	10.0		
contig_1	562233	562565	+	GCA_964273395_00488	13.1	9.8		
contig_1	562974	564005	+	GCA_964273395_00489	41.3	9.5		
contig_1	593488	594180	-	GCA_964273395_00517	27.4	9.2		SO:0001217, UniRef:UniRef50_V5RI46, UniRef:UniRef90_V5RI46
contig_1	594251	594982	+	GCA_964273395_00518	29.4	4.8		RefSeq:WP_023789375.1, SO:0001217, UniParc:UPI0003C9E981, UniRef:UniRef100_V5RIQ5, UniRef:UniRef50_V5RIQ5, UniRef:UniRef90_V5RIQ5
contig_1	598227	598607	-	GCA_964273395_00521	15.3	8.6		RefSeq:WP_023789381.1, SO:0001217, UniParc:UPI0003C96DA3, UniRef:UniRef100_V5RJS3, UniRef:UniRef50_V5RJS3, UniRef:UniRef90_V5RJS3
contig_1	604980	607727	+	GCA_964273395_00526	106.8	8.8		SO:0001217, UniRef:UniRef50_UPI00313E9780
contig_1	607785	609845	+	GCA_964273395_00527	80.5	9.0		SO:0001217, UniRef:UniRef50_UPI0030CD8AE7
contig_1	610990	612147	+	GCA_964273395_00529	43.7	4.9		SO:0001217, UniRef:UniRef50_V5RIR4, UniRef:UniRef90_V5RIR4
contig_1	614912	616183	+	GCA_964273395_00532	50.9	9.0		SO:0001217, UniRef:UniRef50_V5RJT5, UniRef:UniRef90_V5RJT5
contig_1	622555	623526	+	GCA_964273395_00539	37.9	4.9		RefSeq:WP_023789414.1, SO:0001217, UniParc:UPI0003C985E9, UniRef:UniRef100_V5RIS3, UniRef:UniRef50_S5LZQ7, UniRef:UniRef90_V5RIS3
contig_1	635212	636900	+	GCA_964273395_00549	67.0	9.5		
contig_1	640323	640874	+	GCA_964273395_00553	20.5	10.3		SO:0001217, UniRef:UniRef50_V5RIT4, UniRef:UniRef90_V5RIT4
