# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	39	1331	+	GCA_964273395_00001	770.0	1.4e-279	1.0	0.971	0.998	UniRef:UniRef90_P35892
contig_1	cds	1466	2590	+	GCA_964273395_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RIB0
contig_1	cds	2648	4549	+	GCA_964273395_00003	1242.0	0.0	1.0	1.0	0.997	UniRef:UniRef90_V5RGR0
contig_1	cds	4570	7005	+	GCA_964273395_00004	1167.0	0.0	1.0	1.0	0.806	UniRef:UniRef90_W6A681
contig_1	cds	7010	8272	+	GCA_964273395_00005	696.0	5.1e-251	1.0	1.0	0.993	UniRef:UniRef90_V5RHA6
contig_1	ncRNA	8376	8473	+	GCA_964273395_00006	52.0	1.0e-08	-	-	-	RFAM:RF00169
contig_1	cds	8487	8915	+	GCA_964273395_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RH39
contig_1	cds	8933	10843	+	GCA_964273395_00008	1198.0	0.0	1.0	1.0	0.989	UniRef:UniRef90_V5RJ76
contig_1	cds	10847	11413	+	GCA_964273395_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RIB5
contig_1	cds	11433	12062	+	GCA_964273395_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V5RGR5
contig_1	cds	12062	12808	+	GCA_964273395_00011	461.0	1.6e-163	1.0	1.0	0.984	UniRef:UniRef90_V5RHB1
contig_1	cds	12808	13548	+	GCA_964273395_00012	486.0	8.8e-174	1.0	0.996	0.996	UniRef:UniRef90_V5RH43
contig_1	cds	13532	14692	+	GCA_964273395_00013	738.0	1.8e-268	1.0	1.0	0.984	UniRef:UniRef90_V5RJ81
contig_1	cds	14749	16638	+	GCA_964273395_00014	1207.0	0.0	1.0	1.0	0.997	UniRef:UniRef90_V5RIC0
contig_1	cds	16705	17565	+	GCA_964273395_00015	551.0	4.6e-198	1.0	1.0	0.997	UniRef:UniRef90_V5RGR9
contig_1	cds	17618	18595	+	GCA_964273395_00016	620.0	4.9e-224	1.0	1.0	0.997	UniRef:UniRef90_V5RHB6
contig_1	cds	18701	19015	+	GCA_964273395_00017	215.0	5.9e-71	1.0	1.0	0.990	UniRef:UniRef90_V5RH47
contig_1	cds	19015	19986	+	GCA_964273395_00018	640.0	4.9e-232	1.0	1.0	0.997	UniRef:UniRef90_V5RJ86
contig_1	cds	19997	21505	+	GCA_964273395_00019	1004.0	0.0	1.0	1.0	0.996	UniRef:UniRef90_V5RIC6
contig_1	cds	21508	22512	+	GCA_964273395_00020	652.0	3.1e-236	1.0	1.0	0.991	UniRef:UniRef90_V5RGS2
contig_1	cds	22554	23180	+	GCA_964273395_00021	392.0	1.5e-137	1.0	1.0	0.957	UniRef:UniRef90_V5RHC3
contig_1	cds	23304	23783	+	GCA_964273395_00022	300.0	6.9e-103	1.0	1.0	0.994	UniRef:UniRef90_V5RH51
contig_1	cds	23802	24251	+	GCA_964273395_00023	285.0	2.9e-97	1.0	1.0	0.993	UniRef:UniRef90_V5RJ91
