#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	47486	47830	+	GCF_001886495_00042	13.6	9.5		RefSeq:WP_070406303.1, SO:0001217, UniParc:UPI000892A0C7, UniRef:UniRef100_A0A1J0TZB4, UniRef:UniRef50_A0A1J0TZB4, UniRef:UniRef90_A0A1J0TZB4
contig_1	60369	60524	+	GCF_001886495_00050	5.5	7.7		RefSeq:WP_197490512.1, SO:0001217, UniParc:UPI0008928902, UniRef:UniRef100_A0A1J0TZC2, UniRef:UniRef50_W6AIS1, UniRef:UniRef90_A0A1J0TZC2
contig_1	89469	90083	+	GCF_001886495_00071	24.2	9.6		RefSeq:WP_070406330.1, SO:0001217, UniParc:UPI0008929BC5, UniRef:UniRef100_A0A1J0TZC9, UniRef:UniRef50_R4UHT8, UniRef:UniRef90_A0A1J0TZC9
contig_1	132849	133499	-	GCF_001886495_00118	25.4	10.1		RefSeq:WP_070406373.1, SO:0001217, UniParc:UPI0008928152, UniRef:UniRef100_A0A1J0TZI4, UniRef:UniRef50_A0A2P6FFX4, UniRef:UniRef90_A0A1J0TZI4
contig_1	162037	162156	-	GCF_001886495_00139	4.4	9.2		SO:0001217, UniParc:UPI000892999A, UniRef:UniRef100_A0A1J0TZL4, UniRef:UniRef50_A0A1J0TZL4, UniRef:UniRef90_A0A1J0TZL4
contig_1	164300	164953	+	GCF_001886495_00142	25.8	8.9		RefSeq:WP_070406396.1, SO:0001217, UniParc:UPI0008929F77, UniRef:UniRef100_A0A1J0TZJ9, UniRef:UniRef50_A0A0H3XLZ9, UniRef:UniRef90_A0A1J0TZJ9
contig_1	164998	165321	+	GCF_001886495_00143	12.8	4.2		RefSeq:WP_070406397.1, SO:0001217, UniParc:UPI0008929224, UniRef:UniRef100_A0A1J0TZL1, UniRef:UniRef50_R4U599, UniRef:UniRef90_A0A0K2JER6
contig_1	172494	173099	+	GCF_001886495_00149	24.3	5.5		RefSeq:WP_070406402.1, SO:0001217, UniParc:UPI000892806D, UniRef:UniRef100_A0A1J0TZL3, UniRef:UniRef50_A0A0H3XN61, UniRef:UniRef90_A0A1J0TZL3
contig_1	174446	174901	+	GCF_001886495_00151	17.8	9.0		RefSeq:WP_070406404.1, SO:0001217, UniParc:UPI00089288C3, UniRef:UniRef100_A0A1J0TZL7, UniRef:UniRef50_R4UHZ4, UniRef:UniRef90_A0A1J0TZL7
contig_1	208090	209268	+	GCF_001886495_00183	43.9	6.8	PF07494.17|Reg_prop	PFAM:PF07494.17, RefSeq:WP_070406435.1, SO:0001217, UniParc:UPI0008927E65, UniRef:UniRef100_A0A1J0TZP2, UniRef:UniRef50_A0A433ENN0, UniRef:UniRef90_A0A1J0TZP2
