# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3	506	+	GCF_964031115_00001	dnaA	(5' truncated) DnaA ATPase domain-containing protein	SO:0001217, UniRef:UniRef50_UPI00313D4F92, UniRef:UniRef90_UPI00313D4F92
contig_1	cds	587	1294	+	GCF_964031115_00002		IS1 family transposase	RefSeq:WP_342264142.1, SO:0001217, UniParc:UPI00313EBEFC, UniRef:UniRef100_UPI00313EBEFC, UniRef:UniRef50_UPI00313EBEFC, UniRef:UniRef90_UPI00313EBEFC
contig_1	cds	1834	1944	-	GCF_964031115_00003		hypothetical protein	
contig_1	cds	2450	3409	-	GCF_964031115_00004		transposase	RefSeq:WP_342263352.1, SO:0001217, UniParc:UPI00313A82F0, UniRef:UniRef100_UPI00313A82F0, UniRef:UniRef50_A0A2S8NQJ4, UniRef:UniRef90_UPI00313D9713
contig_1	cds	3524	3769	+	GCF_964031115_00005		hypothetical protein	RefSeq:WP_342264144.1, SO:0001217, UniParc:UPI00313BAD38, UniRef:UniRef100_UPI00313BAD38, UniRef:UniRef50_UPI00313E8759, UniRef:UniRef90_UPI00313BAD38
contig_1	cds	3793	5280	-	GCF_964031115_00006		hypothetical protein	RefSeq:WP_342264145.1, SO:0001217, UniParc:UPI00313A8994, UniRef:UniRef100_UPI00313A8994, UniRef:UniRef50_UPI00313D67D4, UniRef:UniRef90_UPI00313A8994
contig_1	cds	5420	5860	+	GCF_964031115_00007		transposase family protein	RefSeq:WP_342264146.1, SO:0001217, UniParc:UPI00313E1869, UniRef:UniRef100_UPI00313E1869, UniRef:UniRef50_UPI00313AF1E5, UniRef:UniRef90_UPI00313CAA47
contig_1	cds	6121	7080	+	GCF_964031115_00008		transposase	RefSeq:WP_342263352.1, SO:0001217, UniParc:UPI00313A82F0, UniRef:UniRef100_UPI00313A82F0, UniRef:UniRef50_A0A2S8NQJ4, UniRef:UniRef90_UPI00313D9713
contig_1	cds	7264	7404	+	GCF_964031115_00009		DDE Tnp4 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SL73
contig_1	cds	7549	8040	-	GCF_964031115_00010		hypothetical protein	RefSeq:WP_342264147.1, SO:0001217, UniParc:UPI00313C388D, UniRef:UniRef100_UPI00313C388D, UniRef:UniRef50_UPI00313E76B1, UniRef:UniRef90_UPI00313E76B1
contig_1	cds	8021	8587	-	GCF_964031115_00011		hypothetical protein	RefSeq:WP_342264148.1, SO:0001217, UniParc:UPI00313C421A, UniRef:UniRef100_UPI00313C421A, UniRef:UniRef50_UPI00313C421A, UniRef:UniRef90_UPI00313C421A
contig_1	cds	8740	9282	-	GCF_964031115_00012		hypothetical protein	RefSeq:WP_342264149.1, SO:0001217, UniParc:UPI00313E8A77, UniRef:UniRef100_UPI00313E8A77, UniRef:UniRef50_UPI001C04B1E8, UniRef:UniRef90_UPI00313E8A77
contig_1	cds	9282	9422	-	GCF_964031115_00013		hypothetical protein	
contig_1	cds	9415	9687	-	GCF_964031115_00014		hypothetical protein	RefSeq:WP_342262364.1, SO:0001217, UniParc:UPI00313E3BE1, UniRef:UniRef100_UPI00313E3BE1, UniRef:UniRef50_UPI00313AABF7, UniRef:UniRef90_UPI00313AABF7
contig_1	cds	9706	11055	-	GCF_964031115_00015		hypothetical protein	RefSeq:WP_342263765.1, SO:0001217, UniParc:UPI00313C7F4F, UniRef:UniRef100_UPI00313C7F4F, UniRef:UniRef50_UPI001C040B9E, UniRef:UniRef90_UPI00313B9057
contig_1	cds	11106	12707	-	GCF_964031115_00016		hypothetical protein	RefSeq:WP_342264151.1, SO:0001217, UniParc:UPI00313F2F26, UniRef:UniRef100_UPI00313F2F26, UniRef:UniRef50_UPI00313D4953, UniRef:UniRef90_UPI00313D4953
contig_1	cds	12766	13620	-	GCF_964031115_00017		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00313E2F31, UniRef:UniRef90_UPI00313E2F31
contig_1	cds	13623	14132	-	GCF_964031115_00018		hypothetical protein	RefSeq:WP_342263485.1, SO:0001217, UniParc:UPI00313DAC0E, UniRef:UniRef100_UPI00313DAC0E, UniRef:UniRef50_UPI00313DAC0E, UniRef:UniRef90_UPI00313DAC0E
contig_1	cds	14216	14581	-	GCF_964031115_00019		hypothetical protein	RefSeq:WP_342263762.1, SO:0001217, UniParc:UPI00313A7D39, UniRef:UniRef100_UPI00313A7D39, UniRef:UniRef50_UPI00313CC878, UniRef:UniRef90_UPI00313CC878
contig_1	cds	14559	15002	-	GCF_964031115_00020		hypothetical protein	RefSeq:WP_342263483.1, SO:0001217, UniParc:UPI00313C317B, UniRef:UniRef100_UPI00313C317B, UniRef:UniRef50_UPI001C046213, UniRef:UniRef90_UPI001C046213
contig_1	cds	15263	15523	-	GCF_964031115_00021		transposase family protein	SO:0001217, UniRef:UniRef50_A0A2Z6USZ3, UniRef:UniRef90_UPI00313CD54E
contig_1	cds	15652	16092	-	GCF_964031115_00022		transposase family protein	RefSeq:WP_342263396.1, SO:0001217, UniParc:UPI00313CAA47, UniRef:UniRef100_UPI00313CAA47, UniRef:UniRef50_UPI00313AF1E5, UniRef:UniRef90_UPI00313CAA47
contig_1	cds	16412	16636	-	GCF_964031115_00023		hypothetical protein	RefSeq:WP_342264152.1, SO:0001217, UniParc:UPI00313EC826, UniRef:UniRef100_UPI00313EC826, UniRef:UniRef50_UPI00313C294A, UniRef:UniRef90_UPI00313C294A
contig_1	cds	16662	17039	-	GCF_964031115_00024		hypothetical protein	RefSeq:WP_342264153.1, SO:0001217, UniParc:UPI00313B58C1, UniRef:UniRef100_UPI00313B58C1, UniRef:UniRef50_UPI001C03F7CD, UniRef:UniRef90_UPI00313AE069
contig_1	oriC	17765	17936	?			origin of replication	
contig_1	cds	17937	19058	+	GCF_964031115_00025	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, KEGG:K02338, RefSeq:WP_342264154.1, SO:0001217, UniParc:UPI00313B1646, UniRef:UniRef100_UPI00313B1646, UniRef:UniRef50_UPI00313CBB49, UniRef:UniRef90_UPI00313CBB49
contig_1	cds	19681	20007	+	GCF_964031115_00026		hypothetical protein	RefSeq:WP_342264155.1, SO:0001217, UniParc:UPI00313D162F, UniRef:UniRef100_UPI00313D162F, UniRef:UniRef50_UPI0030D36ECA, UniRef:UniRef90_UPI0030D156D0
contig_1	cds	20052	20231	+	GCF_964031115_00027		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00313BE2D5, UniRef:UniRef90_UPI0030D62142
