#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	27814	29604	+	GCF_964019665_00028	69.0	4.7		RefSeq:WP_339034192.1, SO:0001217, UniParc:UPI0030D3ECB4, UniRef:UniRef100_UPI0030D3ECB4, UniRef:UniRef50_A0A0M4K0H3, UniRef:UniRef90_UPI00313C32BB
contig_1	83722	84177	-	GCF_964019665_00080	16.4	9.0		RefSeq:WP_339034281.1, SO:0001217, UniParc:UPI0030D04133, UniRef:UniRef100_UPI0030D04133, UniRef:UniRef50_A0A0M4KBL5, UniRef:UniRef90_UPI0030D04133
contig_1	141549	144083	+	GCF_964019665_00124	97.9	4.9		RefSeq:WP_339034354.1, SO:0001217, UniParc:UPI0030D5B0E8, UniRef:UniRef100_UPI0030D5B0E8, UniRef:UniRef50_UPI0030D5B0E8, UniRef:UniRef90_UPI0030D5B0E8
contig_1	144076	146424	+	GCF_964019665_00125	90.8	6.2		RefSeq:WP_339034356.1, SO:0001217, UniParc:UPI0030D4452B, UniRef:UniRef100_UPI0030D4452B, UniRef:UniRef50_UPI0030D4452B, UniRef:UniRef90_UPI0030D4452B
contig_1	147533	147739	+	GCF_964019665_00127	8.1	7.9		SO:0001217, UniRef:UniRef50_UPI00313D841E, UniRef:UniRef90_UPI00313D841E
contig_1	148788	149009	+	GCF_964019665_00129	8.7	7.8		RefSeq:WP_339034364.1, SO:0001217, UniParc:UPI0030CB688B, UniRef:UniRef100_UPI0030CB688B, UniRef:UniRef50_UPI0030CF1E19, UniRef:UniRef90_UPI0030CF1E19
contig_1	150058	150327	+	GCF_964019665_00131	10.5	7.8		RefSeq:WP_339034368.1, SO:0001217, UniParc:UPI0030CF1E19, UniRef:UniRef100_UPI0030CF1E19, UniRef:UniRef50_UPI0030CF1E19, UniRef:UniRef90_UPI0030CF1E19
contig_1	151383	153200	+	GCF_964019665_00133	72.9	8.9		
contig_1	159224	159325	+	GCF_964019665_00143	4.1	10.1		
contig_1	165498	165623	+	GCF_964019665_00149	5.0	4.7		SO:0001217, UniRef:UniRef50_S5MIS9, UniRef:UniRef90_A0A0M4KDW3
contig_1	182288	184561	+	GCF_964019665_00168	89.9	5.8		RefSeq:WP_339034402.1, SO:0001217, UniParc:UPI0030CFB4C4, UniRef:UniRef100_UPI0030CFB4C4, UniRef:UniRef50_S5LZ55, UniRef:UniRef90_UPI00313A7F44
contig_1	184564	185655	+	GCF_964019665_00169	43.1	7.7		RefSeq:WP_339034404.1, SO:0001217, UniParc:UPI0030D3EF1E, UniRef:UniRef100_UPI0030D3EF1E, UniRef:UniRef50_A0A1Y0L3B9, UniRef:UniRef90_UPI00313BF800
contig_1	198793	199188	-	GCF_964019665_00181	16.1	5.1		RefSeq:WP_339034428.1, SO:0001217, UniParc:UPI0030D2F1FE, UniRef:UniRef100_UPI0030D2F1FE, UniRef:UniRef50_UPI0030D2F1FE, UniRef:UniRef90_UPI0030D2F1FE
contig_1	199198	199341	-	GCF_964019665_00182	5.3	4.5		
contig_1	202752	203423	+	GCF_964019665_00185	26.5	9.8		SO:0001217, UniRef:UniRef50_UPI0030CAB2ED, UniRef:UniRef90_UPI0030CAB2ED
contig_1	203455	206265	+	GCF_964019665_00186	109.7	5.1		RefSeq:WP_339034437.1, SO:0001217, UniParc:UPI0030CDA9DF, UniRef:UniRef100_UPI0030CDA9DF, UniRef:UniRef50_A0A0M4JS12, UniRef:UniRef90_UPI0030CDA9DF
contig_1	211655	212131	+	GCF_964019665_00192	18.7	8.9		RefSeq:WP_339034449.1, SO:0001217, UniParc:UPI0030D317EF, UniRef:UniRef100_UPI0030D317EF, UniRef:UniRef50_A0A0M4KBS6, UniRef:UniRef90_UPI00313AEC39
contig_1	212233	212466	+	GCF_964019665_00193	8.9	9.1		RefSeq:WP_339034451.1, SO:0001217, UniParc:UPI0030D4E14E, UniRef:UniRef100_UPI0030D4E14E, UniRef:UniRef50_Q6F1Q3, UniRef:UniRef90_A0A0M3SJ40
contig_1	227003	227815	+	GCF_964019665_00208	32.7	4.6		RefSeq:WP_339034476.1, SO:0001217, UniParc:UPI0030D48A71, UniRef:UniRef100_UPI0030D48A71, UniRef:UniRef50_A0A858ASJ1, UniRef:UniRef90_UPI00313D1685
contig_1	283400	284254	+	GCF_964019665_00262	31.6	9.4		RefSeq:WP_339034566.1, SO:0001217, UniParc:UPI0030CD65E6, UniRef:UniRef100_UPI0030CD65E6, UniRef:UniRef50_A0A0M4JRU3, UniRef:UniRef90_UPI00313DB684
contig_1	298372	299700	+	GCF_964019665_00277	51.9	5.1		RefSeq:WP_339034594.1, SO:0001217, UniParc:UPI0030CFB790, UniRef:UniRef100_UPI0030CFB790, UniRef:UniRef50_V5RII7, UniRef:UniRef90_UPI0030CEEAEC
contig_1	301279	302223	+	GCF_964019665_00280	36.8	9.5		
contig_1	308182	308619	+	GCF_964019665_00284	17.1	9.5		RefSeq:WP_339034608.1, SO:0001217, UniParc:UPI0030CC28ED, UniRef:UniRef100_UPI0030CC28ED, UniRef:UniRef50_UPI00313CD569, UniRef:UniRef90_UPI00313CD569
contig_1	328214	329113	-	GCF_964019665_00307	35.7	8.3		RefSeq:WP_339034646.1, SO:0001217, UniParc:UPI0030D4F6F0, UniRef:UniRef100_UPI0030D4F6F0, UniRef:UniRef50_S5LVW2, UniRef:UniRef90_A0A0M4JS81
contig_1	339921	340376	-	GCF_964019665_00317	16.9	4.7		RefSeq:WP_339034666.1, SO:0001217, UniParc:UPI0030CF8874, UniRef:UniRef100_UPI0030CF8874, UniRef:UniRef50_UPI0030CF8874, UniRef:UniRef90_UPI0030CF8874
contig_1	343832	345427	+	GCF_964019665_00320	64.1	5.3		RefSeq:WP_339034670.1, SO:0001217, UniParc:UPI0030CE3B2A, UniRef:UniRef100_UPI0030CE3B2A, UniRef:UniRef50_A0A222EPZ4, UniRef:UniRef90_A0A0M4JS90
contig_1	347467	347697	+	GCF_964019665_00323	8.6	9.0		RefSeq:WP_339034676.1, SO:0001217, UniParc:UPI0030CB7365, UniRef:UniRef100_UPI0030CB7365, UniRef:UniRef50_UPI0030D62BB5, UniRef:UniRef90_UPI0030D62BB5
contig_1	348373	348516	+	GCF_964019665_00325	5.8	10.1		
contig_1	350099	350329	+	GCF_964019665_00327	8.7	9.0		RefSeq:WP_339034682.1, SO:0001217, UniParc:UPI0030D62BB5, UniRef:UniRef100_UPI0030D62BB5, UniRef:UniRef50_UPI0030D62BB5, UniRef:UniRef90_UPI0030D62BB5
