#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	16163	16405	+	GCF_002968355_00011	9.5	9.7		RefSeq:WP_233485415.1, SO:0001217, UniParc:UPI001F350042, UniRef:UniRef100_UPI001F350042, UniRef:UniRef50_UPI001F350042, UniRef:UniRef90_UPI001F350042
contig_1	24287	24688	+	GCF_002968355_00022	15.9	9.2		RefSeq:WP_105298178.1, SO:0001217, UniParc:UPI000CFA2F74, UniRef:UniRef100_A0A2S8NUK4, UniRef:UniRef50_A0A2S8NUK4, UniRef:UniRef90_A0A2S8NUK4
contig_1	25671	26033	+	GCF_002968355_00025	12.9	10.2		RefSeq:WP_233485420.1, SO:0001217, UniParc:UPI001F42863A, UniRef:UniRef100_UPI001F42863A, UniRef:UniRef50_UPI001F42863A, UniRef:UniRef90_UPI001F42863A
contig_1	27377	27757	+	GCF_002968355_00027	14.4	8.7		SO:0001217, UniRef:UniRef50_UPI001F2FC1F5, UniRef:UniRef90_UPI001F2FC1F5
contig_1	32387	32629	+	GCF_002968355_00037	9.8	9.8	PF19200.6|MupG_N	PFAM:PF19200.6
contig_1	33491	33610	+	GCF_002968355_00040	4.7	9.8		SO:0001217, UniRef:UniRef50_UPI00286EC54D, UniRef:UniRef90_UPI00286EC54D
contig_1	33726	33881	+	GCF_002968355_00041	6.6	9.4		RefSeq:WP_162475773.1, SO:0001217, UniParc:UPI0013923AA9, UniRef:UniRef100_UPI0013923AA9, UniRef:UniRef50_UPI0013923AA9, UniRef:UniRef90_UPI0013923AA9
contig_1	33925	34062	+	GCF_002968355_00042	5.4	10.5		
contig_1	36640	36828	+	GCF_002968355_00045	7.3	9.7		SO:0001217, UniParc:UPI000CF89016, UniRef:UniRef100_A0A2S8NUP0, UniRef:UniRef50_A0A2S8NUP0, UniRef:UniRef90_A0A2S8NUP0
contig_1	62052	62462	+	GCF_002968355_00074	16.3	9.9		RefSeq:WP_233485432.1, SO:0001217, UniParc:UPI001F2E8D2D, UniRef:UniRef100_UPI001F2E8D2D, UniRef:UniRef50_UPI001F2E8D2D, UniRef:UniRef90_UPI001F2E8D2D
contig_1	62575	62943	+	GCF_002968355_00075	14.5	9.5		RefSeq:WP_233485433.1, SO:0001217, UniParc:UPI001F3604AF, UniRef:UniRef100_UPI001F3604AF, UniRef:UniRef50_UPI001F3604AF, UniRef:UniRef90_UPI001F3604AF
contig_1	73812	74063	-	GCF_002968355_00091	9.6	10.2		RefSeq:WP_105298220.1, SO:0001217, UniParc:UPI000CF8B408, UniRef:UniRef100_A0A2S8NUP7, UniRef:UniRef50_A0A2S8NUP7, UniRef:UniRef90_A0A2S8NUP7
contig_1	75167	75286	+	GCF_002968355_00095	4.7	9.8		SO:0001217, UniRef:UniRef50_UPI00286EC54D, UniRef:UniRef90_UPI00286EC54D
contig_1	77914	78063	+	GCF_002968355_00103	6.2	9.6		SO:0001217, UniRef:UniRef50_A0AAX3T0D9, UniRef:UniRef90_A0AAX3T0D9
contig_1	81652	81786	+	GCF_002968355_00108	4.9	6.5		SO:0001217, UniRef:UniRef50_A0A2P6FCG3
contig_1	81825	82322	+	GCF_002968355_00109	20.2	7.7		RefSeq:WP_105298234.1, SO:0001217, UniParc:UPI000CFA6397, UniRef:UniRef100_A0A2S8NUT7, UniRef:UniRef50_A0A2S8NUT7, UniRef:UniRef90_A0A2S8NUT7
contig_2	678	920	-	GCF_002968355_00111	9.3	9.8		RefSeq:WP_233485440.1, SO:0001217, UniParc:UPI001F4574F1, UniRef:UniRef100_UPI001F4574F1, UniRef:UniRef50_Q14P81, UniRef:UniRef90_UPI001F4574F1
contig_2	7978	8190	+	GCF_002968355_00118	8.2	10.1		RefSeq:WP_233485442.1, SO:0001217, UniParc:UPI001F37188F, UniRef:UniRef100_UPI001F37188F, UniRef:UniRef50_UPI001F37188F, UniRef:UniRef90_UPI001F37188F
contig_2	8272	8478	+	GCF_002968355_00119	8.0	9.0		RefSeq:WP_233485443.1, SO:0001217, UniParc:UPI001F293DCA, UniRef:UniRef100_UPI001F293DCA, UniRef:UniRef50_UPI001F293DCA, UniRef:UniRef90_UPI001F293DCA
contig_2	8485	9150	+	GCF_002968355_00120	26.7	8.2		RefSeq:WP_233485444.1, SO:0001217, UniParc:UPI001F3A2FD8, UniRef:UniRef100_UPI001F3A2FD8, UniRef:UniRef50_A0AAX3T066, UniRef:UniRef90_A0AAX3T066
contig_2	28276	28674	+	GCF_002968355_00136	14.5	10.4		RefSeq:WP_105298256.1, SO:0001217, UniParc:UPI000CF88602, UniRef:UniRef100_A0A2S8NUD1, UniRef:UniRef50_A0A2P6FF28, UniRef:UniRef90_A0AAJ4JY46
contig_2	28895	29272	+	GCF_002968355_00137	14.0	5.1		RefSeq:WP_233485447.1, SO:0001217, UniParc:UPI001F36A6BD, UniRef:UniRef100_UPI001F36A6BD, UniRef:UniRef50_UPI001F36A6BD, UniRef:UniRef90_UPI001F36A6BD
contig_2	29367	29489	+	GCF_002968355_00138	4.7	8.2		
