# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1	1329	+	GCF_000565175_00001	847.0	0.0	1.0	1.0	1.0	UniRef:UniRef90_W6A5S7
contig_1	cds	1467	2591	+	GCF_000565175_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6A5E2
contig_1	cds	2623	4524	+	GCF_000565175_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6AF92
contig_1	cds	4560	6995	+	GCF_000565175_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6A681
contig_1	cds	6998	8263	+	GCF_000565175_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6A5Y0
contig_1	ncRNA	8379	8476	+	GCF_000565175_00006	59.3	3.5e-10	-	-	-	RFAM:RF00169
contig_1	cds	8491	8907	+	GCF_000565175_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6A5T1
contig_1	cds	8927	10813	+	GCF_000565175_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6A5E4
contig_1	cds	10815	11399	+	GCF_000565175_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6AF95
contig_1	cds	11404	12042	+	GCF_000565175_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6A684
contig_1	cds	12035	12781	+	GCF_000565175_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6A5Y4
contig_1	cds	12781	13509	+	GCF_000565175_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6A5T6
contig_1	cds	13510	14670	+	GCF_000565175_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6A5E8
contig_1	cds	14712	16589	+	GCF_000565175_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6AFA0
contig_1	cds	16682	17542	+	GCF_000565175_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6A689
contig_1	cds	17599	18585	+	GCF_000565175_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W6A5Y7
