#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	28692	29927	+	GCF_000565175_00029	46.5	4.7		RefSeq:WP_025362618.1, SO:0001217, UniParc:UPI0003EC895A, UniRef:UniRef100_W6AFB2, UniRef:UniRef50_W6AFB2, UniRef:UniRef90_W6AFB2
contig_1	66815	67276	-	GCF_000565175_00067	18.5	9.5		RefSeq:WP_025362653.1, SO:0001217, UniParc:UPI0003ECA687, UniRef:UniRef100_W6A5Y6, UniRef:UniRef50_W6A5Y6, UniRef:UniRef90_W6A5Y6
contig_1	74908	75345	+	GCF_000565175_00074	17.4	9.4		RefSeq:WP_025362660.1, SO:0001217, UniParc:UPI0003EC7457, UniRef:UniRef100_W6AFE6, UniRef:UniRef50_W6AFE6, UniRef:UniRef90_W6AFE6
contig_1	119760	120530	-	GCF_000565175_00114	30.3	6.9		RefSeq:WP_025362698.1, SO:0001217, UniParc:UPI0003EC78B3, UniRef:UniRef100_W6A5P4, UniRef:UniRef50_W6A7N2, UniRef:UniRef90_W6A5P4
contig_1	123338	123442	+	GCF_000565175_00116	3.6	9.5		SO:0001217, UniParc:UPI0003ECAA77, UniRef:UniRef100_W6A6G8, UniRef:UniRef50_W6A6G8, UniRef:UniRef90_W6A6G8
contig_1	131711	132445	-	GCF_000565175_00124	28.8	5.4		RefSeq:WP_025362708.1, SO:0001217, UniParc:UPI0003EC71BF, UniRef:UniRef100_W6A5Q3, UniRef:UniRef50_W6A5Q3, UniRef:UniRef90_W6A5Q3
contig_1	149495	150955	+	GCF_000565175_00137	56.4	9.9		RefSeq:WP_025362721.1, SO:0001217, UniParc:UPI0003ECA2C2, UniRef:UniRef100_W6A697, UniRef:UniRef50_W6A697, UniRef:UniRef90_W6A697
contig_1	152238	154304	+	GCF_000565175_00139	79.0	5.2		RefSeq:WP_025362723.1, SO:0001217, UniParc:UPI0003EC99BD, UniRef:UniRef100_W6A5R6, UniRef:UniRef50_W6A5R6, UniRef:UniRef90_W6A5R6
contig_1	154833	156332	+	GCF_000565175_00141	57.2	5.0		RefSeq:WP_025362725.1, SO:0001217, UniParc:UPI0003EC778C, UniRef:UniRef100_W6A6I5, UniRef:UniRef50_W6A6I8, UniRef:UniRef90_W6A6I5
contig_1	156322	158412	+	GCF_000565175_00142	80.3	5.1		RefSeq:WP_148294454.1, SO:0001217, UniParc:UPI0003ECA1A1, UniRef:UniRef100_W6A6A1, UniRef:UniRef50_W6A5R6, UniRef:UniRef90_W6A6A1
contig_1	159940	161256	+	GCF_000565175_00146	50.2	5.0		RefSeq:WP_025362730.1, SO:0001217, UniParc:UPI0003ECADB3, UniRef:UniRef100_W6A6I8, UniRef:UniRef50_W6A6I8, UniRef:UniRef90_W6A6I8
contig_1	161774	162154	+	GCF_000565175_00151	14.3	9.5		RefSeq:WP_025362731.1, SO:0001217, UniParc:UPI0003EC7D75, UniRef:UniRef100_W6A6A5, UniRef:UniRef50_W6A6A5, UniRef:UniRef90_W6A6A5
