# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	505	972	-	GCA_964263215_00001		dihydrofolate reductase	EC:1.5.1.3, KEGG:K00287, SO:0001217, UniRef:UniRef50_S5M0D5, UniRef:UniRef90_UPI00313DCC17
contig_1	cds	972	1841	-	GCA_964263215_00002		thymidylate synthase	EC:2.1.1.45, GO:0004799, GO:0006231, KEGG:K00560, SO:0001217, UniRef:UniRef50_P47469, UniRef:UniRef90_UPI00313D8AE5
contig_1	cds	2110	2592	-	GCA_964263215_00003		hypothetical protein	
contig_1	cds	2619	3956	-	GCA_964263215_00004		hypothetical protein	
contig_1	cds	4122	5054	-	GCA_964263215_00005		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A2K8KGU9, UniRef:UniRef90_UPI00313ABF76
contig_1	cds	5060	6817	-	GCA_964263215_00006		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A0M3SJD7, UniRef:UniRef90_UPI00313F14AE
contig_1	cds	6833	8683	-	GCA_964263215_00007		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A0M3SJE5
contig_1	cds	8923	9243	-	GCA_964263215_00008		4'-phosphopantetheinyl transferase superfamily protein	SO:0001217, UniRef:UniRef50_A0A929XE57, UniRef:UniRef90_UPI0030D1D523
contig_1	cds	9246	10808	-	GCA_964263215_00009	cvpA	CvpA family protein	SO:0001217, UniRef:UniRef50_S5MK23, UniRef:UniRef90_UPI00313E3190
contig_1	cds	10913	11791	+	GCA_964263215_00010	rnhC	ribonuclease HIII	EC:3.1.26.4, GO:0004523, GO:0005737, GO:0006401, KEGG:K03471, SO:0001217, UniRef:UniRef50_S5M0E4, UniRef:UniRef90_UPI00313C485E
contig_1	cds	11958	12428	-	GCA_964263215_00011		Deoxycytidylate deaminase	SO:0001217, UniRef:UniRef50_S5M2K0
contig_1	cds	12433	13740	-	GCA_964263215_00012	gluP	Rhomboid protease GluP	SO:0001217, UniRef:UniRef50_A0A858AUI4, UniRef:UniRef90_UPI0030CE98C9
contig_1	cds	13752	14666	-	GCA_964263215_00013	rluA	RluA family pseudouridine synthase	EC:5.4.99.23, KEGG:K06180, SO:0001217, UniRef:UniRef50_S5LWZ5, UniRef:UniRef90_UPI0030CAF19A
contig_1	cds	14670	15407	-	GCA_964263215_00014		signal peptidase II	EC:3.4.23.36, KEGG:K03101, SO:0001217, UniRef:UniRef50_S5MK27, UniRef:UniRef90_UPI0030D232EE
contig_1	cds	15419	18127	-	GCA_964263215_00015	ileS	isoleucine--tRNA ligase	EC:6.1.1.5, GO:0000166, GO:0004822, GO:0005524, GO:0006428, SO:0001217, UniRef:UniRef50_Q6F175, UniRef:UniRef90_A0A0M3SJF6
contig_1	cds	18367	20052	-	GCA_964263215_00016		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A0M5KCH0, UniRef:UniRef90_UPI00313EEC63
contig_1	cds	20115	20456	-	GCA_964263215_00017		hypothetical protein	SO:0001217, UniRef:UniRef50_S5MEX1, UniRef:UniRef90_UPI0030D0B6FA
contig_1	cds	20456	21313	-	GCA_964263215_00018	rpiR	RpiR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A1B3SL46, UniRef:UniRef90_A0A0M4JT50
contig_1	cds	21317	22336	-	GCA_964263215_00019		ABC transporter permease protein	SO:0001217, UniRef:UniRef50_A0A0M4JST2, UniRef:UniRef90_UPI0030CB512A
contig_1	cds	22314	23309	-	GCA_964263215_00020		ABC-2 type transporter transmembrane domain-containing protein	SO:0001217, UniRef:UniRef50_S5M0F4, UniRef:UniRef90_UPI0030CF6F79
contig_1	cds	23313	24605	-	GCA_964263215_00021		ATP-binding cassette domain-containing protein	SO:0001217, UniRef:UniRef50_S5M2K9, UniRef:UniRef90_UPI0030CA6526
contig_1	cds	24619	25554	-	GCA_964263215_00022		alpha/beta fold hydrolase	SO:0001217, UniRef:UniRef50_S5MHT8, UniRef:UniRef90_UPI00313B647A
contig_1	cds	25626	28031	-	GCA_964263215_00023		ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A2K9LUW8, UniRef:UniRef90_UPI0030CB05D9
contig_1	cds	28053	30215	-	GCA_964263215_00024	oppF	oligopeptide ABC transporter ATP-binding protein OppF	GO:0006810, GO:0042626, SO:0001217, UniRef:UniRef50_V5RKG1, UniRef:UniRef90_A0A0M4KCY0
contig_1	cds	30220	32109	-	GCA_964263215_00025	oppD	oligopeptide ABC transporter ATP-binding protein OppD	GO:0006810, GO:0042626, SO:0001217, UniRef:UniRef50_S5M0F7, UniRef:UniRef90_A0A0M3SJF8
contig_1	cds	32120	33082	-	GCA_964263215_00026	oppC	oligopeptide ABC transporter permease OppC	GO:0022857, GO:0055085, RefSeq:WP_339030398.1, SO:0001217, UniParc:UPI0030CE0D21, UniRef:UniRef100_UPI0030CE0D21, UniRef:UniRef50_W6AHE8, UniRef:UniRef90_S5M2L6
contig_1	cds	33096	34328	-	GCA_964263215_00027	oppB	oligopeptide ABC transporter permease OppB	GO:0022857, GO:0055085, SO:0001217, UniRef:UniRef50_A0A1Y0L0V7, UniRef:UniRef90_A0A0M4JX80
contig_1	cds	34397	34879	+	GCA_964263215_00028		Transmembrane protein	RefSeq:WP_342275187.1, SO:0001217, UniParc:UPI00313AD2FB, UniRef:UniRef100_UPI00313AD2FB, UniRef:UniRef50_S5LX05, UniRef:UniRef90_UPI00313E3E0D
contig_1	cds	35053	35214	-	GCA_964263215_00029		hypothetical protein	RefSeq:WP_339030392.1, SO:0001217, UniParc:UPI0030CBB2E0, UniRef:UniRef100_UPI0030CBB2E0, UniRef:UniRef50_A0A0M4KF14, UniRef:UniRef90_A0A0M4KF14
contig_1	cds	35434	36714	-	GCA_964263215_00030	ftsZ	cell division protein FtsZ	GO:0000910, GO:0003924, GO:0005525, KEGG:K03531, SO:0001217, UniRef:UniRef50_Q6F172, UniRef:UniRef90_A0A0M4JT56
contig_1	cds	36731	38248	-	GCA_964263215_00031	ftsA	Cell division protein FtsA	SO:0001217, UniRef:UniRef50_S5M2M2, UniRef:UniRef90_UPI0030D59F15
contig_1	cds	38249	39193	-	GCA_964263215_00032	rsmH	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	EC:2.1.1.199, GO:0016434, KEGG:K03438, SO:0001217, UniRef:UniRef50_Q6F170, UniRef:UniRef90_A0A0M4JSU1
contig_1	cds	39195	39626	-	GCA_964263215_00033	mraZ	division/cell wall cluster transcriptional repressor MraZ	GO:0003700, GO:0006355, SO:0001217, UniRef:UniRef50_S5LX08, UniRef:UniRef90_S5LX08
contig_1	cds	39746	40072	-	GCA_964263215_00034		hypothetical protein	RefSeq:WP_342275192.1, SO:0001217, UniParc:UPI00313AFCF3, UniRef:UniRef100_UPI00313AFCF3, UniRef:UniRef50_S5MK46, UniRef:UniRef90_UPI0030D4DB43
contig_1	cds	40174	40350	-	GCA_964263215_00035	rpmF	50S ribosomal protein L32	GO:0003735, GO:0006412, GO:0015934, RefSeq:WP_053946439.1, SO:0001217, UniParc:UPI0006B41C54, UniRef:UniRef100_A0A0M3SJG0, UniRef:UniRef50_Q6F168, UniRef:UniRef90_V5RJ68
contig_1	cds	40369	40869	-	GCA_964263215_00036	yceD	YceD family protein	RefSeq:WP_342275194.1, SO:0001217, UniParc:UPI00313C456D, UniRef:UniRef100_UPI00313C456D, UniRef:UniRef50_A0A6I6CDW8, UniRef:UniRef90_UPI00313C456D
contig_1	cds	40869	43277	-	GCA_964263215_00037	pheT	phenylalanine--tRNA ligase subunit beta	EC:6.1.1.20, GO:0000287, GO:0004826, GO:0005524, GO:0006432, KEGG:K01890, SO:0001217, UniRef:UniRef50_A0A2K8SEK9, UniRef:UniRef90_UPI0030CEA3A1
contig_1	cds	43292	44338	-	GCA_964263215_00038	pheS	phenylalanine--tRNA ligase subunit alpha	EC:6.1.1.20, GO:0000166, GO:0004826, GO:0005524, GO:0005737, GO:0006432, KEGG:K01889, RefSeq:WP_342275196.1, SO:0001217, UniParc:UPI00313B3EDA, UniRef:UniRef100_UPI00313B3EDA, UniRef:UniRef50_Q6F165, UniRef:UniRef90_A0A0M4JJ07
contig_1	cds	44462	44971	-	GCA_964263215_00039		hypothetical protein	SO:0001217, UniRef:UniRef50_S5MK50, UniRef:UniRef90_UPI00313CE7C1
contig_1	rRNA	45036	45141	-	GCA_964263215_00040	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
contig_1	rRNA	45257	48168	-	GCA_964263215_00041	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
contig_1	rRNA	48469	49989	-	GCA_964263215_00042	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
contig_1	cds	50352	51662	-	GCA_964263215_00043		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0M5KJB8, UniRef:UniRef90_UPI00313CA73B
contig_1	cds	51907	53322	-	GCA_964263215_00044		Glyceraldehyde-3-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_A0AA38HI08, UniRef:UniRef90_A0A0M4KF23
contig_1	cds	53341	54075	-	GCA_964263215_00045		RNA methyltransferase	SO:0001217, UniRef:UniRef50_S5MEZ2, UniRef:UniRef90_UPI0030D0A5E8
contig_1	cds	54079	55203	-	GCA_964263215_00046		hypothetical protein	SO:0001217, UniRef:UniRef50_S5MHW9, UniRef:UniRef90_UPI0030CD83C6
contig_1	cds	55234	55737	-	GCA_964263215_00047		dUTP diphosphatase	SO:0001217, UniRef:UniRef50_S5MK52, UniRef:UniRef90_UPI00313B4EC5
contig_1	cds	55806	57086	-	GCA_964263215_00048		glucose-6-phosphate isomerase	EC:5.3.1.9, GO:0004347, GO:0006096, SO:0001217, UniRef:UniRef50_A0A6I6CB73, UniRef:UniRef90_A0A0M4JK56
contig_1	cds	57109	57435	-	GCA_964263215_00049		S1 RNA binding domain protein	RefSeq:WP_342275205.1, SO:0001217, UniParc:UPI00313C26DF, UniRef:UniRef100_UPI00313C26DF, UniRef:UniRef50_A0A5B9Y595, UniRef:UniRef90_A0A0M4K1Z1
contig_1	cds	57524	57763	+	GCA_964263215_00050	nifU	NIF system FeS cluster assembly NifU C-terminal domain-containing protein	RefSeq:WP_053946452.1, SO:0001217, UniParc:UPI0006B5C6C5, UniRef:UniRef100_A0A0M5KLQ8, UniRef:UniRef50_A0A1B3SL73, UniRef:UniRef90_A0A2K8SGG3
contig_1	cds	57787	58242	+	GCA_964263215_00051		Transmembrane protein	RefSeq:WP_342275206.1, SO:0001217, UniParc:UPI00313AA7D7, UniRef:UniRef100_UPI00313AA7D7, UniRef:UniRef50_A0A2K9LUZ5, UniRef:UniRef90_UPI0030D12A38
contig_1	cds	58303	59061	-	GCA_964263215_00052		Transmembrane protein	SO:0001217, UniRef:UniRef50_S5MK59, UniRef:UniRef90_UPI00313A98A7
contig_1	cds	59090	60502	-	GCA_964263215_00053	sufB	Fe-S cluster assembly protein SufB	GO:0016226, KEGG:K09014, RefSeq:WP_342275208.1, SO:0001217, UniParc:UPI00313BC066, UniRef:UniRef100_UPI00313BC066, UniRef:UniRef50_A0A4R5N9T6, UniRef:UniRef90_S5M0H8
contig_1	cds	60506	60940	-	GCA_964263215_00054		FeS assembly protein	RefSeq:WP_339030354.1, SO:0001217, UniParc:UPI0030D4907A, UniRef:UniRef100_UPI0030D4907A, UniRef:UniRef50_S5LY13, UniRef:UniRef90_A0A0M4JX95
contig_1	cds	60956	62170	-	GCA_964263215_00055		aminotransferase class V-fold PLP-dependent enzyme	RefSeq:WP_342275210.1, SO:0001217, UniParc:UPI00313D3FD7, UniRef:UniRef100_UPI00313D3FD7, UniRef:UniRef50_A0A5B9Y4P5, UniRef:UniRef90_UPI0030CB0B64
contig_1	cds	62170	62940	-	GCA_964263215_00056	sufD	FeS assembly protein SufD	RefSeq:WP_342275211.1, SO:0001217, UniParc:UPI00313DD6FC, UniRef:UniRef100_UPI00313DD6FC, UniRef:UniRef50_V5RJI5, UniRef:UniRef90_A0A0M4KF30
contig_1	cds	62940	63683	-	GCA_964263215_00057	sufC	Fe-S cluster assembly ATPase SufC	GO:0005524, GO:0016226, SO:0001217, UniRef:UniRef50_Q14L08, UniRef:UniRef90_S5MK62
contig_1	cds	63786	66128	+	GCA_964263215_00058		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A2K8SEL7
