# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	265	993	-	GCF_003989055_00001		Transposase	RefSeq:WP_127092265.1, SO:0001217, UniParc:UPI000F8D122B, UniRef:UniRef100_A0A433EMP3, UniRef:UniRef50_A0A433EMP3, UniRef:UniRef90_A0A433EMP3
contig_1	cds	1021	1344	-	GCF_003989055_00002		hypothetical protein	RefSeq:WP_127092266.1, SO:0001217, UniParc:UPI000F8EB65D, UniRef:UniRef100_A0A3S0ULN3, UniRef:UniRef50_A0A3S0ULN3, UniRef:UniRef90_A0A3S0ULN3
contig_1	cds	1689	3461	+	GCF_003989055_00003		hypothetical protein	RefSeq:WP_127092267.1, SO:0001217, UniParc:UPI000F8E5011, UniRef:UniRef100_A0A433EMU9, UniRef:UniRef50_A0A433EMU9, UniRef:UniRef90_A0A433EMU9
contig_1	cds	3463	3711	+	GCF_003989055_00004		Mbov_0395 family pilin-like conjugal transfer protein	RefSeq:WP_127092268.1, SO:0001217, UniParc:UPI000F8E9A2F, UniRef:UniRef100_A0A433EMU8, UniRef:UniRef50_A0A2P6FEP6, UniRef:UniRef90_A0A2P6FEP6
contig_1	cds	3727	5193	+	GCF_003989055_00005		Mbov_0396 family ICE element transmembrane protein	RefSeq:WP_127092269.1, SO:0001217, UniParc:UPI000F8EA7BF, UniRef:UniRef100_A0A433EMP4, UniRef:UniRef50_A0A2P6FET1, UniRef:UniRef90_A0A2P6FET1
contig_1	cds	5289	5504	+	GCF_003989055_00006		(pseudo) DUF3627 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FER0, UniRef:UniRef90_UPI001F4C7148
contig_1	cds	5634	8141	+	GCF_003989055_00007		Mbov_0397 family ICE element conjugal transfer ATPase	RefSeq:WP_127092271.1, SO:0001217, UniParc:UPI000F8DADA9, UniRef:UniRef100_A0A3S0SCW6, UniRef:UniRef50_A0A3S0R7H2, UniRef:UniRef90_A0A3S0R7H2
contig_1	cds	8153	9640	+	GCF_003989055_00008		DUF87 domain-containing protein	RefSeq:WP_127092272.1, SO:0001217, UniParc:UPI000F8EB06A, UniRef:UniRef100_A0A433EMQ7, UniRef:UniRef50_A0A345DSW1, UniRef:UniRef90_A0A433EMQ7
contig_1	cds	9687	10361	+	GCF_003989055_00009		hypothetical protein	RefSeq:WP_127092273.1, SO:0001217, UniParc:UPI000F8C521A, UniRef:UniRef100_A0A3S0UA66, UniRef:UniRef50_A0A3S0T6U3, UniRef:UniRef90_A0A3S0UA66
contig_1	cds	10986	11579	+	GCF_003989055_00010		hypothetical protein	RefSeq:WP_127092274.1, SO:0001217, UniParc:UPI000F8E135E, UniRef:UniRef100_A0A3S0U7E2, UniRef:UniRef50_A0A433ENJ9, UniRef:UniRef90_A0A3S0U7E2
