# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	80	310	-	GCA_964019825_00001	-	-	-	-	-	-
contig_1	cds	372	1352	+	GCA_964019825_00002	325.0	1.2e-107	0.874	0.902	0.604	UniRef:UniRef90_UPI00313D5A90
contig_1	cds	1521	2639	+	GCA_964019825_00003	667.0	3.3e-241	1.0	1.0	0.970	UniRef:UniRef90_P34029
contig_1	cds	2808	4727	+	GCA_964019825_00004	1197.0	0.0	1.002	1.0	0.953	UniRef:UniRef90_P34031
contig_1	cds	4740	7211	+	GCA_964019825_00005	1463.0	0.0	1.001	1.0	0.947	UniRef:UniRef90_P34030
contig_1	cds	7205	8476	+	GCA_964019825_00006	746.0	2.0e-270	1.0	1.0	0.955	UniRef:UniRef90_A0A0K2JFA7
contig_1	ncRNA	8547	8637	+	GCA_964019825_00007	55.7	3.8e-09	-	-	-	RFAM:RF00169
contig_1	cds	8594	9097	+	GCA_964019825_00008	304.0	2.0e-104	0.952	1.0	0.943	UniRef:UniRef90_A0A0K2JET8
contig_1	cds	9164	11236	+	GCA_964019825_00009	1186.0	0.0	1.0	1.024	0.913	UniRef:UniRef90_A0A0K2JER5
contig_1	cds	11254	11835	+	GCA_964019825_00010	368.0	1.3e-128	1.0	1.0	0.953	UniRef:UniRef90_A0AAI9X1F6
contig_1	cds	11853	12497	+	GCA_964019825_00011	395.0	7.2e-139	1.0	0.995	0.953	UniRef:UniRef90_A0A0K2JEC4
contig_1	cds	12490	13326	+	GCA_964019825_00012	502.0	8.6e-179	1.007	1.0	0.929	UniRef:UniRef90_Q14QH2
contig_1	cds	13328	14050	+	GCA_964019825_00013	428.0	7.9e-151	1.0	1.0	0.904	UniRef:UniRef90_Q14QH1
contig_1	cds	14060	15409	+	GCA_964019825_00014	803.0	2.9e-292	0.971	0.995	0.945	UniRef:UniRef90_A0A0K2JEU1
contig_1	cds	15441	17465	+	GCA_964019825_00015	1226.0	0.0	1.0	1.001	0.957	UniRef:UniRef90_A0A0K2JER8
contig_1	cds	17553	18416	+	GCA_964019825_00016	520.0	1.5e-185	1.0	1.0	0.941	UniRef:UniRef90_A0A0K2JED0
contig_1	cds	18529	19470	+	GCA_964019825_00017	563.0	9.8e-202	1.0	1.0	0.946	UniRef:UniRef90_A0A1J0TZ81
contig_1	cds	19930	20139	+	GCA_964019825_00018	-	-	-	-	-	-
contig_1	cds	20155	20688	+	GCA_964019825_00019	251.0	4.8e-82	1.203	0.930	0.634	UniRef:UniRef90_A0A345DPK5
contig_1	cds	20750	22252	+	GCA_964019825_00020	952.0	0.0	1.010	1.0	0.949	UniRef:UniRef90_A0A0K2JIY6
contig_1	cds	22261	22551	+	GCA_964019825_00021	152.0	2.9e-46	0.875	0.824	0.929	UniRef:UniRef90_UPI0030CB3267
contig_1	cds	22576	22755	+	GCA_964019825_00022	-	-	-	-	-	-
contig_1	cds	22816	23154	+	GCA_964019825_00023	-	-	-	-	-	-
contig_1	cds	24098	24349	+	GCA_964019825_00024	-	-	-	-	-	-
contig_1	ncRNA-region	24643	24740	+	-	53.6	2.3e-06	-	-	-	RFAM:RF00167
contig_1	cds	24827	26272	+	GCA_964019825_00025	885.0	0.0	0.998	0.988	0.950	UniRef:UniRef90_A0A1J0U246
