107.1	PF00308.21	102	320	1	215	219	118	438	219	0.500	0.982	179
107.1	PF08299.14	348	413	3	69	67	35	438	69	0.151	0.971	60
107.33	PF02357.22	17	121	1	107	107	50	207	107	0.507	1.000	107
107.97	PF00085.23	12	101	10	101	92	44	103	103	0.874	0.893	89
107.129	PF00198.26	477	680	20	229	210	145	685	233	0.298	0.901	89
107.289	PF00171.25	22	464	13	460	448	226	471	462	0.941	0.970	404
107.321	PF13649.9	41	136	1	97	97	67	249	97	0.386	1.000	47
107.353	PF05362.16	563	760	1	198	198	58	790	205	0.251	0.966	284
107.353	PF00004.32	348	488	3	132	141	82	790	132	0.178	0.985	89
107.353	PF02190.19	3	194	1	204	204	146	790	206	0.243	0.990	64
107.353	PF07728.17	348	480	4	139	136	102	790	139	0.168	0.978	42
107.385	PF05496.15	8	165	2	159	158	73	311	159	0.508	0.994	162
107.385	PF05491.16	241	308	1	71	71	34	311	72	0.219	0.986	67
107.385	PF00004.32	42	164	1	129	129	90	311	132	0.395	0.977	51
107.385	PF17864.4	168	217	1	50	50	28	311	74	0.161	0.676	40
107.449	PF07733.15	841	1109	3	260	269	152	1462	260	0.184	0.992	192
107.449	PF00929.27	419	578	1	165	165	102	1462	165	0.109	1.000	100
107.449	PF17657.4	1112	1264	1	165	165	101	1462	166	0.105	0.994	91
107.449	PF02811.22	328	401	2	69	74	36	1462	176	0.051	0.386	65
107.449	PF13361.9	417	582	186	344	166	118	1462	501	0.114	0.317	59
107.449	PF14579.9	1368	1443	1	76	76	50	1462	92	0.052	0.826	45
107.513	PF00889.22	71	274	2	208	207	99	292	208	0.699	0.995	199
107.577	PF01149.27	1	117	1	119	119	59	274	119	0.427	1.000	111
107.577	PF06831.17	134	225	1	92	92	37	274	93	0.336	0.989	109
107.609	PF00005.30	19	157	3	150	148	96	242	150	0.574	0.987	71
107.641	PF00416.25	3	108	1	128	128	58	121	128	0.876	1.000	106
107.673	PF17760.4	131	242	1	109	112	53	946	109	0.118	1.000	109
107.673	PF17755.4	293	404	1	111	112	62	946	111	0.118	1.000	89
107.705	PF01197.21	2	68	1	67	67	22	148	67	0.453	1.000	92
107.2	PF02768.18	252	372	4	121	121	79	374	121	0.324	0.975	64
107.2	PF02767.19	134	247	2	116	115	76	374	116	0.305	0.991	63
107.2	PF00712.22	1	123	1	120	123	81	374	121	0.329	0.992	63
107.34	PF00753.30	28	218	2	197	196	144	279	197	0.685	0.995	65
107.98	PF08282.15	7	262	3	252	256	168	302	255	0.848	0.980	134
107.130	PF02882.22	118	275	1	160	160	61	278	161	0.568	0.994	194
107.130	PF00763.26	4	115	1	114	114	59	278	114	0.403	1.000	99
107.162	PF00294.27	1	294	1	299	299	198	304	302	0.967	0.990	153
107.194	PF01116.23	4	280	2	280	279	111	282	280	0.982	0.996	325
107.226	PF00230.23	10	255	14	225	246	162	258	227	0.953	0.934	73
107.322	PF00270.32	25	183	1	168	168	78	593	176	0.268	0.955	162
107.322	PF00271.34	226	334	2	111	110	55	593	111	0.184	0.991	103
107.354	PF05746.18	437	554	2	119	118	64	554	119	0.213	0.992	100
