109.1	PF00308.21	118	333	7	216	216	97	458	219	0.472	0.959	221
109.1	PF08299.14	365	433	1	69	69	22	458	69	0.151	1.000	95
109.65	PF02357.22	29	133	2	107	106	53	210	107	0.500	0.991	100
109.97	PF13613.9	46	92	1	47	47	23	140	53	0.336	0.887	47
109.353	PF12796.10	9	94	4	82	86	46	188	83	0.457	0.952	63
109.353	PF13637.9	34	85	3	55	53	29	188	55	0.277	0.964	44
109.353	PF12796.10	97	150	24	72	54	30	188	83	0.287	0.590	38
109.385	PF06100.14	22	440	1	413	419	110	508	495	0.825	0.834	621
109.545	PF02645.19	2	280	1	279	279	190	287	280	0.972	0.996	140
109.577	PF04002.18	107	218	4	116	113	51	229	122	0.489	0.926	119
109.577	PF20582.1	12	79	10	77	68	24	229	78	0.297	0.872	88
109.609	PF03644.16	209	297	22	104	89	37	896	304	0.099	0.273	96
109.801	PF00958.25	423	512	3	92	90	10	513	92	0.175	0.978	168
109.801	PF00117.31	7	187	1	188	188	106	513	191	0.353	0.984	137
109.801	PF02540.20	210	243	9	45	37	14	513	242	0.066	0.153	44
109.993	PF04973.15	1	53	126	174	53	28	71	176	0.746	0.278	42
109.1025	PF12849.10	29	178	11	150	150	109	321	282	0.467	0.496	40
109.1057	PF02378.21	42	406	1	324	365	231	603	324	0.605	1.000	154
109.1057	PF00367.23	519	550	2	34	33	11	603	34	0.053	0.971	45
109.1089	PF20511.1	11	118	4	112	109	71	315	144	0.343	0.757	61
109.1185	PF00005.30	25	165	3	148	146	96	302	150	0.467	0.973	73
109.1217	PF00581.23	21	111	11	107	97	63	111	107	0.820	0.907	47
109.1313	PF03772.19	194	321	1	132	132	90	326	271	0.393	0.487	61
109.1345	PF13333.9	207	260	1	50	54	23	267	52	0.202	0.962	58
109.1345	PF00665.29	107	200	6	103	98	61	267	103	0.352	0.951	57
109.1345	PF13683.9	198	254	11	67	57	30	267	67	0.213	0.851	52
109.1441	PF09180.14	427	483	11	70	60	23	483	70	0.118	0.857	71
109.1441	PF03129.23	295	379	1	86	86	58	483	94	0.176	0.915	45
109.1473	PF13359.9	2	105	28	134	107	70	117	158	0.889	0.677	57
109.1505	PF00333.23	77	140	1	64	64	23	234	65	0.274	0.985	83
109.1505	PF03719.18	155	219	1	65	65	24	234	71	0.278	0.915	82
109.1569	PF13613.9	46	92	1	47	47	23	140	53	0.336	0.887	47
109.1633	PF00213.21	14	176	9	172	164	100	180	172	0.906	0.953	110
109.2	PF02767.19	149	255	12	116	107	72	395	116	0.271	0.905	53
109.66	PF00298.22	73	141	1	70	70	27	148	70	0.466	1.000	86
109.66	PF03946.17	13	68	3	58	56	26	148	58	0.378	0.966	59
109.98	PF13359.9	2	105	28	134	107	70	135	158	0.770	0.677	57
109.322	PF12848.10	82	162	1	81	81	46	169	85	0.479	0.953	63
109.322	PF00005.30	13	43	120	150	31	9	169	150	0.183	0.207	48
109.418	PF17770.4	468	566	1	99	99	50	570	102	0.174	0.971	91
109.418	PF00753.30	31	113	7	82	83	49	570	197	0.146	0.386	49
109.418	PF07521.15	375	412	13	50	38	15	570	63	0.067	0.603	48
109.450	PF00226.34	4	55	2	53	52	19	259	63	0.201	0.825	68
109.482	PF02463.22	3	959	1	1171	1171	764	985	1171	0.972	1.000	248
109.482	PF06470.16	414	530	3	114	117	68	985	117	0.119	0.957	81
109.482	PF13476.9	11	159	6	154	149	108	985	200	0.151	0.745	59
109.578	PF04011.15	55	198	3	149	147	62	199	150	0.724	0.980	162
109.674	PF03054.19	5	211	1	201	207	62	371	202	0.558	0.995	287
109.674	PF20258.1	292	366	3	77	75	29	371	77	0.202	0.974	91
109.674	PF20259.1	216	280	1	65	65	22	371	66	0.175	0.985	87
109.674	PF02540.20	5	80	19	80	76	40	371	242	0.205	0.256	45
109.706	PF02882.22	122	277	3	157	156	63	284	161	0.549	0.963	180
109.706	PF00763.26	5	117	1	114	114	46	284	114	0.398	1.000	133
109.802	PF13520.9	84	382	58	346	299	237	543	427	0.551	0.677	50
109.866	PF07733.15	824	1093	3	260	270	150	1449	260	0.186	0.992	199
109.866	PF00929.27	411	568	1	165	165	102	1449	165	0.109	1.000	98
109.866	PF17657.4	1096	1259	1	164	164	107	1449	166	0.113	0.988	94
109.866	PF02811.22	326	391	3	67	66	32	1449	176	0.046	0.369	64
109.866	PF13361.9	411	560	188	332	150	108	1449	501	0.104	0.289	53
109.866	PF02811.22	603	685	84	176	93	56	1449	176	0.057	0.528	49
109.930	PF01553.24	57	187	1	134	134	80	245	135	0.535	0.993	91
109.994	PF04973.15	87	166	6	80	80	50	201	176	0.398	0.426	44
109.1026	PF00528.25	443	638	3	181	196	138	673	185	0.291	0.968	55
109.1090	PF00359.25	8	153	2	142	146	83	701	144	0.208	0.979	106
109.1090	PF02302.20	184	275	3	89	92	57	701	90	0.131	0.967	52
109.1090	PF02378.21	322	517	6	225	220	159	701	324	0.280	0.679	41
109.1154	PF13359.9	2	105	28	134	107	70	135	158	0.770	0.677	57
109.1378	PF00121.21	5	247	1	241	243	89	249	245	0.976	0.984	301
109.1506	PF00861.25	4	116	3	116	114	41	116	116	0.974	0.983	145
109.1538	PF01693.19	4	47	1	44	44	9	206	44	0.214	1.000	74
109.1602	PF02378.21	41	419	1	324	379	235	686	324	0.552	1.000	146
109.1602	PF00367.23	612	645	1	34	34	10	686	34	0.050	1.000	51
109.1666	PF13359.9	2	105	28	134	107	70	135	158	0.770	0.677	57
109.1698	PF13333.9	207	260	1	50	54	23	267	52	0.202	0.962	58
109.1698	PF00665.29	107	200	6	103	98	61	267	103	0.352	0.951	57
109.1698	PF13683.9	198	254	11	67	57	30	267	67	0.213	0.851	52
109.67	PF00687.24	36	218	8	204	197	91	226	204	0.810	0.966	184
109.227	PF17760.4	134	240	1	105	107	45	956	109	0.112	0.963	119
109.227	PF17755.4	294	405	1	111	112	58	956	111	0.117	1.000	99
109.227	PF00005.30	819	870	102	150	52	26	956	150	0.054	0.327	45
109.259	PF13358.9	4	136	1	136	136	70	162	147	0.821	0.925	118
109.323	PF00005.30	50	102	95	150	56	31	148	150	0.358	0.373	42
109.355	PF01966.25	162	281	4	121	120	86	320	122	0.375	0.967	47
109.419	PF01327.24	14	187	3	159	174	98	196	159	0.888	0.987	111
109.707	PF02386.19	55	471	63	485	423	327	495	502	0.842	0.843	106
109.931	PF00186.22	1	159	1	160	160	82	163	160	0.975	1.000	145
109.1027	PF00005.30	46	202	1	150	157	79	277	150	0.567	1.000	137
109.1059	PF14714.9	354	434	1	81	81	20	443	81	0.183	1.000	126
109.1059	PF12631.10	174	346	92	244	173	95	443	321	0.391	0.477	111
109.1059	PF01926.26	180	296	3	114	117	61	443	114	0.264	0.982	97
109.1059	PF01926.26	6	121	1	114	116	62	443	114	0.262	1.000	96
109.1059	PF12631.10	6	161	96	242	156	97	443	321	0.352	0.458	87
109.1059	PF02421.21	6	161	2	156	156	121	443	156	0.352	0.994	41
109.1091	PF01380.25	130	221	8	99	92	63	280	132	0.329	0.697	48
109.1155	PF13613.9	46	92	1	47	47	23	140	53	0.336	0.887	47
109.1187	PF00324.24	137	263	103	248	146	96	524	479	0.242	0.305	48
109.1283	PF01790.21	23	204	14	173	182	110	393	242	0.463	0.661	90
109.1379	PF01182.23	12	231	10	225	220	167	249	226	0.884	0.956	61
109.1475	PF04167.16	60	125	1	72	72	32	180	72	0.367	1.000	72
109.1507	PF00347.26	94	167	2	79	78	36	184	80	0.402	0.975	77
109.1507	PF00347.26	11	85	1	80	80	47	184	80	0.408	1.000	52
109.1539	PF03382.17	100	216	2	120	119	30	347	121	0.337	0.983	181
109.1539	PF03382.17	222	318	25	121	97	18	347	121	0.280	0.802	165
109.1603	PF20199.1	115	134	204	223	20	2	311	437	0.064	0.046	41
109.1635	PF00137.24	38	93	9	60	56	27	97	60	0.577	0.867	51
109.1667	PF13613.9	46	92	1	47	47	23	140	53	0.336	0.887	47
109.4	PF00204.28	225	395	1	175	175	68	639	175	0.268	1.000	206
109.4	PF00986.24	568	628	3	63	61	5	639	63	0.095	0.968	119
109.4	PF01751.25	425	537	1	107	113	67	639	107	0.177	1.000	73
109.4	PF02518.29	36	138	3	93	103	60	639	112	0.161	0.812	59
