39.1	PF00308.21	110	324	5	214	215	93	450	219	0.478	0.959	230
39.1	PF08299.14	358	426	1	69	69	22	450	69	0.153	1.000	96
39.97	PF00155.24	73	382	56	363	310	241	387	363	0.801	0.848	79
39.161	PF00291.28	29	304	16	294	279	147	323	294	0.854	0.949	238
39.225	PF13614.9	2	179	1	177	178	56	256	177	0.695	1.000	245
39.225	PF01656.26	5	230	1	234	234	144	256	234	0.883	1.000	143
39.225	PF00142.21	11	46	8	43	36	13	256	272	0.141	0.132	48
39.225	PF10609.12	4	40	5	41	37	15	256	246	0.145	0.150	46
39.225	PF09140.14	4	149	2	129	146	100	256	262	0.570	0.489	40
39.289	PF03947.21	125	253	1	126	129	23	278	126	0.464	1.000	219
39.289	PF00181.26	42	118	1	77	77	18	278	77	0.277	1.000	123
39.449	PF00133.25	19	564	3	602	600	251	880	602	0.620	0.997	611
39.449	PF08264.16	616	759	1	153	153	82	880	153	0.164	1.000	117
39.449	PF09334.14	46	583	8	389	538	317	880	391	0.611	0.977	75
39.449	PF13603.9	248	298	88	136	51	25	880	185	0.058	0.265	49
39.449	PF10458.12	823	880	5	62	58	35	880	66	0.066	0.879	42
39.609	PF00375.21	102	476	21	391	375	250	511	391	0.734	0.949	191
39.673	PF02588.18	40	228	1	153	189	121	405	206	0.467	0.743	46
39.705	PF01633.23	129	194	123	190	68	38	261	213	0.253	0.319	52
39.737	PF00224.24	10	347	1	339	339	144	478	348	0.707	0.974	375
39.769	PF01863.20	22	224	1	205	205	124	228	207	0.890	0.990	138
39.801	PF00005.30	16	163	1	150	150	82	235	150	0.630	1.000	120
39.833	PF01261.27	24	269	1	241	246	167	287	250	0.857	0.964	115
39.897	PF01546.31	82	441	1	314	360	241	449	316	0.802	0.994	104
39.929	PF10593.12	383	576	1	192	194	122	853	230	0.227	0.835	117
39.961	PF01408.25	2	120	1	120	120	70	320	120	0.372	1.000	87
39.993	PF13684.9	227	539	1	313	313	162	539	313	0.581	1.000	279
39.993	PF02734.20	33	197	1	175	175	92	539	175	0.306	1.000	140
39.1025	PF01895.22	16	102	1	87	87	46	219	89	0.397	0.978	76
39.1025	PF01895.22	117	202	1	87	87	61	219	89	0.393	0.978	40
39.1185	PF03167.22	54	201	5	146	148	105	220	155	0.673	0.916	54
39.1217	PF00476.23	495	867	1	377	377	127	869	377	0.429	1.000	493
39.1217	PF02739.19	3	173	1	159	171	65	869	159	0.197	1.000	198
39.1217	PF01367.23	174	254	1	82	82	22	869	97	0.093	0.845	123
39.2	PF02767.19	136	247	5	116	112	60	373	116	0.300	0.966	95
39.2	PF02768.18	251	371	3	121	121	76	373	121	0.324	0.983	73
39.2	PF00712.22	5	122	5	120	118	80	373	121	0.316	0.959	58
39.98	PF04167.16	60	125	1	72	72	34	178	72	0.371	1.000	67
39.130	PF00773.22	246	573	1	323	328	151	704	323	0.466	1.000	329
39.130	PF08206.14	68	127	1	58	60	33	704	58	0.085	1.000	48
39.162	PF13597.9	65	734	1	566	670	296	740	566	0.905	1.000	583
39.194	PF02274.20	38	396	2	377	376	204	399	377	0.900	0.997	287
39.226	PF02195.21	39	127	2	90	89	37	296	90	0.301	0.989	102
39.226	PF17762.4	178	229	2	52	52	27	296	52	0.176	0.981	47
39.290	PF00203.24	3	83	1	81	81	7	91	81	0.890	1.000	157
39.450	PF01134.25	4	364	2	389	388	195	437	392	0.826	0.990	323
39.514	PF01728.22	59	239	1	175	181	116	266	177	0.680	0.989	98
39.514	PF01479.28	4	50	2	48	47	25	266	48	0.177	0.979	43
39.642	PF00005.30	21	158	3	150	148	92	301	150	0.458	0.987	81
39.642	PF13304.9	129	187	237	298	62	35	301	304	0.196	0.204	46
39.674	PF01048.23	35	211	38	216	179	133	512	234	0.346	0.765	59
39.738	PF00365.23	4	277	1	286	286	106	326	286	0.840	1.000	343
39.834	PF00215.27	4	204	1	222	222	143	217	225	0.926	0.987	96
39.866	PF07733.15	828	1100	1	260	273	154	1457	260	0.187	1.000	193
39.866	PF17657.4	1103	1246	1	152	152	88	1457	166	0.099	0.916	102
39.866	PF00929.27	416	574	1	165	165	101	1457	165	0.109	1.000	100
39.866	PF13361.9	416	568	188	334	153	108	1457	501	0.105	0.293	59
39.866	PF02811.22	330	397	2	68	68	37	1457	176	0.047	0.381	55
39.866	PF02811.22	584	691	62	176	115	77	1457	176	0.074	0.653	50
39.898	PF04055.24	7	172	1	162	166	115	364	167	0.456	0.970	73
39.994	PF03780.16	1	91	2	92	91	66	109	108	0.835	0.843	36
39.1026	PF00005.30	40	194	3	150	155	82	269	150	0.576	0.987	126
39.1058	PF00005.30	414	559	5	150	146	85	634	150	0.230	0.973	108
39.1058	PF00664.26	79	291	17	224	213	163	634	274	0.336	0.759	55
39.1186	PF01205.22	17	120	1	108	108	52	195	108	0.533	1.000	102
39.3	PF00204.28	223	395	1	175	175	71	640	175	0.270	1.000	200
