50.33	PF00117.31	9	231	4	191	223	124	236	191	0.945	0.984	123
50.65	PF06723.16	11	324	3	318	316	194	335	327	0.937	0.966	205
50.129	PF02357.22	6	65	47	107	61	22	150	107	0.400	0.570	78
50.161	PF00528.25	132	211	57	136	80	53	268	185	0.299	0.432	45
50.353	PF03947.21	125	253	1	126	129	23	280	126	0.461	1.000	218
50.353	PF00181.26	42	118	1	77	77	19	280	77	0.275	1.000	119
50.385	PF02826.22	3	183	9	178	181	97	214	178	0.846	0.955	138
50.385	PF00389.33	1	212	109	310	212	145	214	313	0.991	0.645	87
50.417	PF01515.22	1	98	200	295	98	37	119	319	0.824	0.301	119
50.481	PF00268.24	14	282	1	278	278	140	325	280	0.828	0.993	246
50.769	PF00005.30	1	117	17	147	131	78	206	150	0.568	0.873	72
50.833	PF01148.23	213	241	142	170	29	5	257	265	0.113	0.109	51
50.865	PF01467.29	6	138	1	130	133	78	145	150	0.917	0.867	93
50.897	PF01418.20	41	70	38	67	30	10	246	77	0.122	0.390	41
50.929	PF00005.30	1	127	17	147	131	84	218	150	0.583	0.873	72
50.1057	PF00665.29	100	188	10	99	90	63	240	103	0.371	0.874	40
50.1089	PF00156.30	50	128	31	104	79	51	170	158	0.465	0.468	39
50.1121	PF01633.23	88	153	126	191	66	40	225	213	0.293	0.310	46
50.1153	PF00107.29	8	66	70	129	60	33	103	130	0.573	0.462	48
50.1185	PF02734.20	31	187	2	175	174	93	190	175	0.826	0.994	123
50.1281	PF01081.22	12	171	9	169	161	115	206	196	0.777	0.821	67
50.1345	PF02378.21	287	378	200	309	110	66	465	324	0.198	0.340	46
50.1377	PF19200.3	2	174	65	235	173	97	297	235	0.582	0.728	133
50.1377	PF05913.14	180	296	1	118	118	60	297	119	0.394	0.992	107
50.1441	PF01965.27	3	171	2	163	169	106	191	165	0.885	0.982	95
50.1473	PF01628.24	102	319	1	218	218	137	339	219	0.643	0.995	137
50.1537	PF00005.30	21	70	4	53	50	23	83	150	0.602	0.333	53
50.1569	PF01709.23	6	236	4	239	236	115	240	239	0.962	0.987	222
50.1633	PF05746.18	42	159	2	119	118	66	159	119	0.742	0.992	95
50.1665	PF00224.24	11	184	2	177	176	98	217	348	0.802	0.506	137
50.1825	PF01653.21	9	156	168	319	152	58	508	319	0.291	0.476	182
50.1825	PF03120.19	160	232	2	74	73	22	508	79	0.144	0.924	104
50.1825	PF12826.10	349	412	1	64	64	27	508	64	0.126	1.000	73
50.1825	PF00533.29	437	506	7	79	73	42	508	79	0.138	0.924	51
50.1825	PF03119.19	245	270	1	26	26	3	508	27	0.051	0.963	50
50.1857	PF00381.22	3	83	2	82	81	30	87	82	0.931	0.988	102
50.34	PF06418.17	3	267	1	266	266	55	308	266	0.860	1.000	434
50.66	PF06723.16	6	327	1	322	322	102	343	327	0.939	0.985	439
50.66	PF14450.9	155	319	3	143	165	109	343	143	0.481	0.986	47
50.98	PF01434.21	420	603	1	188	188	85	646	191	0.285	0.984	194
50.98	PF00004.32	209	340	1	132	132	53	646	132	0.204	1.000	154
50.98	PF17862.4	363	406	2	45	44	20	646	45	0.068	0.978	49
50.162	PF00005.30	35	104	16	87	72	39	109	150	0.642	0.480	58
50.226	PF02378.21	126	340	78	288	215	164	359	324	0.599	0.651	57
50.258	PF02378.21	76	368	48	324	293	203	456	324	0.643	0.855	109
50.322	PF00164.28	12	136	1	114	125	48	139	114	0.899	1.000	140
50.354	PF00203.24	3	81	1	81	81	11	89	81	0.888	1.000	147
