36.1	PF00308.21	105	319	5	215	215	99	443	219	0.485	0.963	216
36.1	PF08299.14	353	419	3	69	67	27	443	69	0.151	0.971	81
36.65	PF01790.21	69	222	49	176	154	80	483	242	0.319	0.529	98
36.97	PF02517.19	251	331	13	92	81	55	342	92	0.237	0.870	42
36.129	PF00581.23	11	89	11	101	91	54	97	107	0.814	0.850	47
36.225	PF05746.18	436	553	2	119	118	70	553	119	0.213	0.992	84
36.225	PF03485.19	6	86	5	85	81	38	553	85	0.146	0.953	82
36.225	PF00750.22	95	395	2	295	301	244	553	349	0.544	0.842	44
36.257	PF03838.17	7	160	1	161	161	69	167	162	0.922	0.994	171
36.289	PF01025.22	60	213	14	166	154	90	213	166	0.723	0.922	111
36.321	PF03129.23	365	453	1	94	94	52	455	94	0.196	1.000	69
36.353	PF01116.23	4	280	2	280	279	119	281	280	0.986	0.996	307
36.513	PF00857.23	4	160	2	152	157	105	165	175	0.952	0.863	74
36.545	PF02583.20	11	88	2	77	78	39	91	77	0.857	0.987	73
36.577	PF01255.22	11	232	1	221	222	84	240	221	0.925	1.000	270
36.641	PF00448.25	116	317	2	194	202	68	327	196	0.618	0.985	261
36.673	PF01066.24	1	159	1	134	159	85	225	150	0.707	0.893	98
36.737	PF00347.26	91	165	1	79	79	32	180	80	0.417	0.988	89
36.737	PF00347.26	11	83	1	80	80	48	180	80	0.406	1.000	47
36.769	PF02525.20	4	172	2	179	178	121	200	199	0.845	0.894	76
36.801	PF02255.19	9	102	1	94	94	37	106	94	0.887	1.000	113
36.833	PF01195.22	3	186	1	183	184	74	186	183	0.989	1.000	213
36.897	PF00161.22	103	244	51	194	144	111	265	196	0.536	0.735	39
36.929	PF12631.10	121	445	1	321	325	171	448	321	0.725	1.000	277
36.929	PF10396.12	5	118	1	117	117	47	448	117	0.254	1.000	134
36.929	PF01926.26	219	328	3	114	112	64	448	114	0.246	0.982	83
36.929	PF02421.21	219	364	4	156	153	113	448	156	0.326	0.981	44
36.2	PF02767.19	133	246	1	116	116	67	373	116	0.306	1.000	84
36.2	PF02768.18	251	370	4	120	120	74	373	121	0.322	0.967	75
36.2	PF00712.22	1	123	1	120	123	81	373	121	0.330	0.992	65
36.66	PF01790.21	96	165	77	146	70	31	447	242	0.157	0.289	77
36.98	PF00849.25	90	245	1	159	159	104	305	160	0.511	0.994	85
36.130	PF07992.17	148	279	149	287	139	96	318	305	0.415	0.456	56
36.194	PF00883.24	141	442	1	311	311	118	449	312	0.673	0.997	370
36.258	PF05103.16	10	59	5	54	50	27	109	131	0.459	0.382	43
36.290	PF00012.23	6	563	1	586	586	191	597	599	0.935	0.978	763
36.290	PF06723.16	7	212	4	188	206	145	597	327	0.345	0.566	52
36.322	PF01807.23	5	93	2	90	89	33	603	98	0.148	0.908	111
36.322	PF08275.14	125	250	1	128	128	68	603	128	0.209	1.000	108
36.322	PF13155.9	263	345	4	89	86	48	603	89	0.138	0.966	65
36.322	PF13662.9	257	330	1	85	85	45	603	89	0.123	0.955	57
36.418	PF03235.17	22	235	3	221	219	156	517	221	0.414	0.991	85
36.450	PF13393.9	7	308	1	309	309	233	417	309	0.724	1.000	87
36.450	PF00587.28	65	133	1	71	71	40	417	179	0.165	0.397	53
36.450	PF03129.23	326	415	1	93	93	64	417	94	0.216	0.989	42
36.514	PF00696.31	4	291	3	241	288	184	310	241	0.929	0.992	83
36.578	PF00557.27	136	339	1	208	208	94	357	209	0.571	0.995	213
36.578	PF01321.21	11	102	7	100	94	64	357	130	0.258	0.723	46
36.642	PF01895.22	18	103	4	86	86	47	227	89	0.379	0.933	67
36.674	PF00106.28	11	199	2	192	191	122	269	195	0.703	0.979	113
36.674	PF13561.9	16	191	1	176	176	124	269	234	0.654	0.752	79
36.706	PF00871.20	3	390	3	392	390	190	398	392	0.975	0.995	373
36.738	PF00410.22	4	129	1	126	126	28	129	126	0.977	1.000	201
36.770	PF13649.9	41	136	1	97	97	67	249	97	0.386	1.000	47
36.802	PF02302.20	3	88	1	86	86	53	98	90	0.878	0.956	57
36.834	PF13793.9	30	144	3	116	115	34	366	116	0.314	0.983	163
36.834	PF14572.9	238	334	77	170	97	60	366	184	0.265	0.511	60
36.898	PF06723.16	6	321	3	318	316	99	343	327	0.921	0.966	434
36.898	PF14450.9	152	310	2	136	159	103	343	143	0.464	0.944	48
36.3	PF00204.28	221	389	1	174	174	73	633	175	0.267	0.994	191
36.3	PF00986.24	562	621	3	62	60	12	633	63	0.095	0.952	100
36.3	PF01751.25	418	530	1	107	113	66	633	107	0.179	1.000	74
36.3	PF02518.29	31	125	2	84	95	55	633	112	0.150	0.741	53
36.35	PF02357.22	17	121	1	107	107	51	206	107	0.510	1.000	104
36.67	PF02650.17	221	307	1	84	87	41	318	84	0.274	1.000	85
36.67	PF14527.9	125	217	1	92	93	50	318	93	0.292	0.989	78
36.67	PF10298.12	18	103	1	86	86	52	318	86	0.270	1.000	60
36.131	PF02367.20	19	126	17	124	108	56	142	129	0.761	0.837	96
36.195	PF00883.24	142	428	1	289	289	113	449	312	0.639	0.926	341
36.227	PF01263.23	43	152	54	171	118	80	286	302	0.385	0.391	48
36.259	PF00154.24	19	278	3	262	260	44	341	262	0.762	0.992	447
36.291	PF01556.21	142	358	4	210	217	126	386	210	0.562	0.986	145
36.291	PF00226.34	8	69	1	63	63	17	386	63	0.161	1.000	95
36.291	PF00684.22	166	230	1	66	66	28	386	66	0.168	1.000	74
36.323	PF04542.17	171	241	1	71	71	31	465	71	0.153	1.000	79
36.323	PF04539.19	250	329	1	78	80	38	465	78	0.172	1.000	78
36.355	PF02378.21	44	317	1	243	274	181	685	324	0.400	0.750	95
36.419	PF18766.4	247	468	1	205	222	97	1017	225	0.218	0.911	222
36.419	PF04851.18	246	421	6	170	176	114	1017	172	0.173	0.959	85
36.419	PF04313.17	112	199	109	197	89	49	1017	197	0.087	0.452	73
36.419	PF11867.11	846	989	168	312	145	109	1017	331	0.142	0.438	48
36.451	PF00152.23	115	548	1	320	434	182	575	321	0.755	0.997	330
36.515	PF03606.18	104	500	76	439	397	272	528	461	0.752	0.790	134
36.547	PF01712.22	3	187	1	181	185	127	203	204	0.911	0.887	85
36.579	PF00471.23	3	47	1	47	47	20	47	47	0.957	1.000	53
36.611	PF13353.9	13	156	2	137	144	58	165	137	0.873	0.993	160
36.611	PF13394.9	21	135	1	118	118	73	165	118	0.697	1.000	74
36.643	PF00005.30	97	250	4	150	154	81	325	150	0.474	0.980	125
36.675	PF00230.23	5	232	11	216	228	157	246	227	0.927	0.907	71
36.707	PF01515.22	19	314	16	318	303	134	328	319	0.902	0.950	315
36.739	PF00253.24	9	60	1	54	54	17	61	54	0.852	1.000	74
36.899	PF06723.16	9	329	3	323	321	108	347	327	0.925	0.982	423
36.899	PF14450.9	155	313	2	136	159	104	347	143	0.458	0.944	46
36.931	PF02096.23	156	355	4	162	200	120	394	166	0.508	0.958	65
36.4	PF00521.23	34	460	1	416	427	165	811	426	0.527	0.977	501
36.4	PF03989.16	760	803	1	44	44	20	811	48	0.054	0.917	47
36.4	PF03989.16	615	656	5	48	44	21	811	48	0.052	0.917	42
36.36	PF00160.24	20	164	16	155	145	76	168	158	0.863	0.886	120
