45.1	PF00308.21	105	313	5	211	209	100	442	219	0.473	0.945	203
45.1	PF08299.14	351	419	1	69	69	26	442	69	0.156	1.000	87
45.33	PF00471.23	11	53	5	47	43	14	53	47	0.811	0.915	60
45.65	PF00213.21	18	175	12	170	159	109	182	172	0.868	0.924	76
45.129	PF00122.23	144	341	7	181	198	110	931	181	0.213	0.967	124
45.129	PF13246.9	403	486	1	91	91	44	931	91	0.090	1.000	80
45.129	PF00690.29	23	91	1	69	69	34	931	69	0.074	1.000	68
45.129	PF00702.29	546	657	118	211	112	66	931	211	0.120	0.445	51
45.161	PF08282.15	8	266	1	255	259	181	274	255	0.945	1.000	110
45.193	PF02378.21	405	543	195	324	139	88	830	324	0.167	0.401	72
45.225	PF00829.24	1	96	1	99	99	37	145	100	0.662	0.990	122
45.257	PF02224.21	7	219	1	211	213	114	221	211	0.964	1.000	179
45.289	PF00886.22	8	64	1	62	62	19	128	62	0.445	1.000	84
45.353	PF00145.20	129	428	63	333	300	191	434	337	0.691	0.804	132
45.609	PF13604.9	326	473	1	143	148	90	733	192	0.202	0.745	92
45.609	PF13245.9	331	461	1	149	149	86	733	151	0.179	0.987	84
45.609	PF18335.4	569	619	1	54	54	26	733	65	0.070	0.831	51
45.609	PF13538.9	652	701	3	52	50	25	733	52	0.068	0.962	49
45.609	PF13086.9	327	382	2	56	56	32	733	261	0.076	0.211	42
45.673	PF00383.26	20	97	20	91	78	40	135	101	0.578	0.713	63
45.705	PF00849.25	89	243	1	159	159	88	304	160	0.510	0.994	124
45.769	PF13684.9	225	548	1	313	324	164	548	313	0.591	1.000	281
45.769	PF02734.20	32	194	1	173	173	94	548	175	0.297	0.989	130
45.801	PF00163.22	3	93	1	93	93	41	205	93	0.444	1.000	99
45.801	PF01479.28	95	141	2	48	47	15	205	48	0.229	0.979	66
45.833	PF00572.21	14	132	1	119	119	36	151	119	0.788	1.000	168
45.865	PF00366.23	11	78	1	68	68	15	85	68	0.800	1.000	109
45.929	PF00455.25	90	242	5	157	153	109	246	160	0.622	0.956	67
45.929	PF08220.15	13	64	1	49	52	27	246	57	0.211	0.860	43
45.961	PF00834.22	4	203	1	194	200	127	227	198	0.881	0.980	112
45.1153	PF01026.24	5	262	1	255	258	127	264	255	0.977	1.000	241
45.2	PF00712.22	1	123	1	120	123	81	374	121	0.329	0.992	64
45.2	PF02768.18	251	371	3	120	121	79	374	121	0.324	0.975	64
45.2	PF02767.19	133	247	1	116	116	77	374	116	0.307	1.000	63
45.66	PF00006.28	149	364	1	216	216	76	524	216	0.412	1.000	277
45.66	PF00306.30	371	495	1	123	125	50	524	126	0.239	0.976	145
45.66	PF02874.26	24	92	1	69	69	40	524	69	0.132	1.000	52
45.98	PF01048.23	14	220	1	218	218	149	234	234	0.885	0.932	89
45.162	PF01676.21	5	516	1	499	512	288	528	499	0.970	1.000	379
45.162	PF06415.16	83	304	1	215	222	89	528	215	0.420	1.000	251
45.194	PF00232.21	2	469	7	452	468	301	495	453	0.945	0.985	239
45.226	PF04327.15	1	98	1	90	98	52	103	90	0.951	1.000	73
45.258	PF14714.9	353	433	1	81	81	22	436	81	0.186	1.000	121
45.258	PF12631.10	177	344	96	247	168	91	436	321	0.385	0.474	118
45.258	PF01926.26	7	121	2	114	115	56	436	114	0.264	0.991	109
45.258	PF01926.26	177	295	1	114	119	63	436	114	0.273	1.000	97
45.258	PF12631.10	3	162	92	244	160	101	436	321	0.367	0.477	88
45.258	PF02421.21	7	62	3	57	56	30	436	156	0.128	0.353	48
45.258	PF00071.25	177	343	1	156	167	122	436	162	0.383	0.963	44
45.258	PF02421.21	177	233	2	57	57	33	436	156	0.131	0.359	43
45.258	PF08477.16	177	297	1	119	121	89	436	119	0.278	1.000	42
45.322	PF05697.16	1	148	1	139	148	89	428	140	0.346	0.993	89
45.322	PF05698.17	270	423	4	160	157	112	428	162	0.360	0.969	62
45.322	PF00254.31	166	226	7	71	65	32	428	94	0.143	0.691	59
45.386	PF20030.2	20	169	16	163	150	68	543	205	0.276	0.722	154
45.386	PF17868.4	223	293	3	72	71	29	543	72	0.131	0.972	81
45.386	PF07728.17	39	166	3	139	137	84	543	139	0.236	0.986	78
45.450	PF12682.10	44	151	1	112	112	76	204	155	0.529	0.723	51
45.482	PF00005.30	18	152	2	147	146	92	227	150	0.595	0.973	72
45.514	PF13393.9	7	303	1	309	309	226	412	309	0.721	1.000	96
45.514	PF00587.28	65	125	1	63	63	32	412	179	0.148	0.352	57
45.546	PF02016.18	12	136	1	119	125	63	354	119	0.353	1.000	108
45.546	PF17676.4	212	333	1	115	122	78	354	123	0.345	0.935	63
45.578	PF00753.30	13	84	6	80	75	48	93	197	0.774	0.381	41
45.642	PF09903.12	179	387	7	216	210	147	411	257	0.509	0.817	93
45.674	PF01219.22	20	121	1	102	102	53	134	102	0.761	1.000	91
45.706	PF01252.21	29	174	5	138	146	93	271	142	0.539	0.944	68
45.738	PF00575.26	3	75	3	73	73	44	109	75	0.670	0.947	49
45.802	PF03352.16	6	179	1	174	174	44	187	177	0.930	0.983	266
45.834	PF00005.30	33	162	1	147	147	85	537	150	0.242	0.980	83
45.866	PF00831.26	10	65	2	57	56	23	336	57	0.167	0.982	65
45.930	PF00392.24	5	63	3	61	59	35	228	64	0.259	0.922	43
45.962	PF00367.23	11	44	1	34	34	12	459	34	0.074	1.000	46
45.994	PF05215.16	129	195	15	81	67	41	524	82	0.128	0.817	46
45.1122	PF06071.16	281	364	1	84	84	14	365	84	0.230	1.000	147
45.1122	PF01926.26	4	107	1	86	104	46	365	114	0.285	0.754	89
45.1122	PF02421.21	5	45	3	43	41	18	365	156	0.112	0.263	47
45.1122	PF12631.10	2	24	94	116	23	4	365	321	0.063	0.072	42
45.1154	PF12631.10	124	447	1	321	324	176	450	321	0.720	1.000	263
45.1154	PF10396.12	8	121	1	117	117	52	450	117	0.253	1.000	122
45.1154	PF01926.26	223	329	4	114	111	64	450	114	0.238	0.974	79
45.3	PF00204.28	221	388	1	174	174	76	633	175	0.265	0.994	183
45.3	PF00986.24	562	621	3	62	60	8	633	63	0.095	0.952	109
45.3	PF01751.25	417	529	1	107	113	68	633	107	0.179	1.000	70
45.3	PF02518.29	34	125	5	84	92	52	633	112	0.145	0.714	55
45.35	PF02357.22	17	121	1	107	107	49	205	107	0.512	1.000	110
45.67	PF00231.22	3	278	1	276	276	143	282	277	0.979	0.996	245
45.99	PF00814.28	25	306	4	270	282	128	317	271	0.890	0.985	276
45.163	PF03486.17	3	55	1	65	65	33	329	409	0.161	0.159	43
45.163	PF00070.30	159	232	1	80	80	50	329	82	0.225	0.976	42
45.163	PF07992.17	3	293	1	289	291	240	329	305	0.884	0.948	42
45.227	PF01016.22	11	85	1	75	75	11	97	79	0.773	0.949	134
45.259	PF07479.17	184	325	1	142	142	68	334	142	0.425	1.000	141
45.259	PF01210.26	5	153	1	145	149	89	334	157	0.446	0.924	98
45.259	PF20618.1	246	308	3	64	63	37	334	66	0.189	0.939	46
45.291	PF01782.21	17	89	8	79	73	48	168	84	0.435	0.857	40
45.323	PF05362.16	566	763	1	198	198	51	798	205	0.248	0.966	298
45.323	PF00004.32	351	491	3	132	141	77	798	132	0.177	0.985	100
45.323	PF02190.19	7	198	2	205	204	144	798	206	0.241	0.990	70
45.323	PF07728.17	351	483	4	139	136	102	798	139	0.167	0.978	42
45.355	PF03235.17	183	327	1	123	145	89	370	221	0.392	0.557	58
45.451	PF13411.9	5	72	1	67	68	40	121	69	0.562	0.971	49
45.451	PF00376.26	7	42	2	37	36	17	121	38	0.298	0.947	39
45.483	PF00005.30	18	152	2	147	146	98	223	150	0.605	0.973	57
45.515	PF00152.23	116	547	2	320	432	177	575	321	0.751	0.994	342
45.515	PF01336.28	19	98	1	76	80	50	575	76	0.139	1.000	46
45.515	PF02938.17	310	395	7	95	89	60	575	95	0.150	0.937	44
45.547	PF03644.16	204	294	20	104	91	48	859	304	0.106	0.280	73
45.611	PF00521.23	34	456	1	416	423	158	868	426	0.487	0.977	512
45.643	PF00005.30	441	589	3	150	149	83	663	150	0.225	0.987	117
45.643	PF00664.26	152	315	55	218	164	119	663	274	0.247	0.599	64
45.675	PF02130.20	17	147	6	129	131	63	156	131	0.840	0.947	119
45.707	PF00133.25	29	631	2	601	603	301	902	602	0.669	0.997	554
45.707	PF08264.16	690	829	17	153	140	93	902	153	0.155	0.895	71
45.707	PF09334.14	59	201	8	136	143	90	902	391	0.159	0.330	65
45.739	PF01106.20	10	69	1	61	61	27	79	67	0.759	0.910	66
45.771	PF02378.21	39	434	1	324	396	242	616	324	0.643	1.000	133
45.771	PF00367.23	537	570	1	34	34	9	616	34	0.055	1.000	54
45.803	PF00106.28	12	194	3	187	185	116	266	195	0.688	0.949	113
45.803	PF13561.9	16	191	1	176	176	131	266	234	0.662	0.752	63
45.867	PF00252.21	4	132	1	132	132	38	137	132	0.942	1.000	189
45.899	PF00390.22	16	149	1	182	182	89	386	182	0.347	1.000	98
45.899	PF03949.18	163	370	3	241	239	155	386	258	0.539	0.926	82
45.931	PF00251.23	520	819	1	305	305	136	971	305	0.309	1.000	317
45.931	PF08244.15	823	963	2	151	150	85	971	158	0.145	0.949	103
45.931	PF02378.21	112	391	4	312	309	215	971	324	0.288	0.954	89
45.931	PF00367.23	11	43	1	34	34	11	971	34	0.034	1.000	48
45.963	PF01432.23	345	574	190	452	263	174	593	458	0.388	0.574	83
45.995	PF05215.16	138	205	15	82	68	43	532	82	0.128	0.829	44
45.1123	PF02195.21	41	126	2	90	89	39	290	90	0.297	0.989	95
45.1123	PF17762.4	178	228	3	52	51	25	290	52	0.176	0.962	48
45.4	PF00521.23	32	460	1	416	429	163	814	426	0.527	0.977	509
45.4	PF03989.16	659	702	1	44	44	22	814	48	0.054	0.917	42
45.4	PF03989.16	760	802	1	43	43	21	814	48	0.053	0.896	42
45.36	PF00160.24	16	167	12	157	152	82	170	158	0.894	0.924	121
45.68	PF00006.28	131	344	1	216	216	83	463	216	0.462	1.000	259
45.68	PF02874.26	8	75	1	69	69	33	463	69	0.147	1.000	68
45.100	PF01418.20	16	76	14	76	63	39	261	77	0.234	0.818	39
45.164	PF02367.20	3	105	1	107	107	50	136	129	0.757	0.829	104
45.228	PF01546.31	86	441	5	312	356	238	450	316	0.791	0.975	100
45.260	PF00216.24	1	89	1	89	89	42	91	90	0.978	0.989	91
45.292	PF01746.24	23	217	2	195	195	103	242	195	0.806	0.995	168
45.324	PF05215.16	226	285	24	82	60	36	324	82	0.185	0.720	41
45.356	PF00665.29	558	645	11	103	93	57	708	103	0.124	0.903	55
45.452	PF00248.24	15	260	2	292	291	173	289	293	0.851	0.993	130
45.516	PF01432.23	347	582	190	456	267	188	598	458	0.395	0.583	59
45.548	PF00005.30	17	149	1	147	147	86	232	150	0.573	0.980	87
45.580	PF03672.16	13	68	4	59	56	13	71	60	0.789	0.933	89
45.804	PF01066.24	1	161	1	134	161	87	249	150	0.647	0.893	92
45.868	PF00189.23	123	205	1	83	83	21	239	83	0.347	1.000	127
45.868	PF07650.20	38	112	1	76	76	42	239	78	0.314	0.974	61
45.932	PF00128.27	27	374	1	334	348	168	554	337	0.628	0.991	319
45.964	PF00005.30	1	115	63	148	115	57	245	150	0.469	0.573	64
45.964	PF08352.15	169	197	2	30	29	10	245	65	0.118	0.446	41
45.1060	PF01569.24	251	354	24	124	104	74	446	137	0.233	0.737	42
45.1092	PF02867.18	179	702	1	526	526	259	723	527	0.725	0.998	495
45.1092	PF08343.13	19	99	1	81	81	25	723	82	0.112	0.988	114
45.1092	PF00317.24	102	175	2	84	83	44	723	84	0.102	0.988	60
45.1124	PF13614.9	3	179	2	177	177	51	257	177	0.689	0.994	253
45.1124	PF01656.26	5	230	1	234	234	147	257	234	0.879	1.000	135
45.1124	PF10609.12	4	40	5	41	37	15	257	246	0.144	0.150	44
