154.33	PF01791.12	35	155	37	169	133	93	212	231	0.571	0.576	40
154.97	PF03129.23	369	454	4	92	89	50	460	94	0.187	0.947	66
154.193	PF00209.21	13	70	10	75	66	27	83	523	0.699	0.126	68
154.353	PF00162.22	7	384	3	382	380	128	395	382	0.957	0.995	499
154.385	PF13683.9	284	350	1	67	67	43	360	67	0.186	1.000	42
154.481	PF01668.21	4	144	1	140	141	45	145	143	0.972	0.979	193
154.513	PF00198.26	1	208	20	228	209	114	214	233	0.972	0.897	171
154.545	PF04167.16	60	125	1	72	72	33	177	72	0.373	1.000	70
154.609	PF02534.17	65	138	46	114	74	40	329	469	0.225	0.147	57
154.641	PF00145.20	2	414	1	336	413	246	420	337	0.983	0.997	153
154.673	PF00133.25	18	560	3	602	600	272	871	602	0.623	0.997	553
154.673	PF08264.16	604	739	1	145	145	80	871	153	0.156	0.948	105
154.673	PF09334.14	386	560	207	367	175	118	871	391	0.201	0.412	67
154.673	PF13603.9	202	295	11	137	127	66	871	185	0.108	0.686	59
154.673	PF09334.14	42	172	7	116	131	82	871	391	0.150	0.281	46
154.705	PF03318.16	118	211	38	138	101	68	308	228	0.305	0.443	42
154.769	PF17759.4	485	685	1	206	206	136	803	215	0.250	0.958	104
154.769	PF03483.20	237	336	13	118	106	61	803	174	0.125	0.609	73
154.769	PF03484.18	423	482	10	67	60	27	803	67	0.075	0.866	62
154.769	PF01588.23	46	127	1	78	82	51	803	96	0.102	0.812	48
154.769	PF03147.17	706	797	2	87	92	59	803	94	0.115	0.915	46
154.801	PF02572.18	4	178	1	172	175	90	178	172	0.983	1.000	154
154.865	PF09529.13	25	200	3	171	176	131	311	224	0.566	0.754	49
154.961	PF05362.16	582	770	10	198	189	46	795	205	0.238	0.922	292
154.961	PF00004.32	356	498	1	132	143	79	795	132	0.180	1.000	102
154.961	PF02190.19	12	202	1	202	202	141	795	206	0.240	0.981	74
154.1217	PF00005.30	359	486	2	150	149	85	538	150	0.238	0.993	81
154.1217	PF00005.30	44	209	5	150	166	103	538	150	0.309	0.973	74
154.1217	PF12848.10	250	333	3	85	84	45	538	85	0.156	0.976	72
154.1281	PF01195.22	3	185	1	183	183	70	185	183	0.989	1.000	222
154.1377	PF00276.23	6	91	2	86	86	33	95	86	0.905	0.988	104
154.1537	PF06782.14	51	108	64	117	58	32	214	479	0.271	0.113	43
154.2	PF12696.10	447	564	1	126	126	63	692	126	0.171	1.000	109
154.2	PF02534.17	156	580	46	442	425	318	692	469	0.614	0.846	89
154.2	PF10412.12	445	572	243	376	134	92	692	387	0.185	0.346	55
154.322	PF00270.32	37	203	1	176	176	86	380	176	0.439	1.000	159
154.322	PF00271.34	238	346	2	111	110	54	380	111	0.287	0.991	105
154.354	PF08282.15	6	262	1	255	257	155	270	255	0.952	1.000	174
154.450	PF08241.15	41	134	1	96	96	52	236	96	0.398	1.000	78
154.450	PF13649.9	40	130	1	97	97	52	236	97	0.386	1.000	76
154.450	PF13847.9	37	135	4	110	107	68	236	152	0.419	0.704	54
154.450	PF13489.9	26	136	11	119	111	76	236	165	0.470	0.661	53
154.450	PF08242.15	41	130	1	97	97	63	236	99	0.381	0.980	46
154.450	PF08003.14	29	69	105	148	44	20	236	315	0.174	0.140	44
154.546	PF01381.25	5	52	1	48	48	27	118	55	0.407	0.873	40
154.578	PF13603.9	223	402	1	185	185	78	815	185	0.221	1.000	201
154.578	PF00133.25	31	610	22	589	580	461	815	602	0.712	0.944	106
154.578	PF09334.14	40	148	8	113	109	66	815	391	0.134	0.271	70
154.578	PF08264.16	662	764	9	143	135	76	815	153	0.126	0.882	50
154.674	PF00122.23	187	360	12	175	174	103	699	181	0.249	0.906	109
154.674	PF00702.29	382	595	1	211	214	155	699	211	0.306	1.000	80
154.770	PF01409.23	93	342	1	246	250	90	345	246	0.725	1.000	314
154.770	PF02912.21	21	86	1	66	66	37	345	69	0.191	0.957	54
154.802	PF01633.23	76	194	55	190	136	83	268	213	0.444	0.638	63
154.802	PF01636.26	53	189	52	207	156	106	268	239	0.511	0.653	43
154.866	PF08761.14	10	169	2	164	163	100	169	164	0.947	0.994	104
154.962	PF05697.16	1	146	1	140	146	87	426	140	0.343	1.000	95
154.962	PF05698.17	266	421	2	160	159	106	426	162	0.366	0.981	81
154.962	PF00254.31	159	240	4	94	91	51	426	94	0.192	0.968	60
154.1058	PF04002.18	104	218	1	116	116	52	227	122	0.507	0.951	122
154.1058	PF20582.1	4	80	2	78	77	29	227	78	0.339	0.987	96
154.1282	PF13793.9	12	125	4	116	114	24	331	116	0.344	0.974	184
154.1282	PF00156.30	157	253	20	124	105	64	331	158	0.293	0.665	60
154.1282	PF14572.9	210	282	77	145	73	40	331	184	0.221	0.375	55
154.1314	PF07992.17	1	304	1	303	304	204	444	305	0.685	0.993	156
154.1314	PF00070.30	149	230	1	82	82	51	444	82	0.185	1.000	54
154.1314	PF02852.25	333	428	8	102	96	68	444	110	0.216	0.864	42
154.1378	PF03947.21	125	253	1	126	129	24	278	126	0.464	1.000	217
154.1378	PF00181.26	42	118	1	77	77	17	278	77	0.277	1.000	125
154.3	PF01076.22	183	256	121	185	74	39	393	196	0.188	0.332	53
154.35	PF04452.17	69	234	1	163	166	89	246	166	0.675	0.982	136
154.131	PF07690.19	75	340	41	285	266	194	353	353	0.754	0.694	61
154.291	PF00884.26	296	381	214	308	95	62	413	309	0.208	0.307	40
154.323	PF00005.30	19	159	1	148	148	88	303	150	0.465	0.987	94
154.451	PF14681.9	5	207	1	207	207	85	208	207	0.976	1.000	232
154.579	PF12804.10	5	105	1	96	101	70	234	160	0.432	0.600	40
154.675	PF01926.26	25	144	1	114	120	74	194	114	0.619	1.000	70
154.675	PF02421.21	26	79	3	56	54	32	194	156	0.278	0.346	39
154.771	PF07690.19	70	422	30	348	353	259	474	353	0.745	0.904	63
154.867	PF00453.21	3	109	1	107	107	22	121	107	0.884	1.000	177
154.1059	PF03672.16	9	68	3	58	60	15	75	60	0.800	0.933	91
154.1283	PF00398.23	16	233	6	225	220	141	289	265	0.754	0.830	128
154.1315	PF00152.23	155	492	3	321	338	171	495	321	0.683	0.994	284
154.1315	PF01336.28	60	129	1	68	70	42	495	76	0.141	0.895	46
154.1379	PF00203.24	3	83	1	81	81	18	90	81	0.900	1.000	130
154.36	PF00005.30	2	144	15	150	143	77	219	150	0.653	0.907	112
154.548	PF00005.30	29	111	2	83	83	37	714	150	0.116	0.547	89
