57.33	PF01515.22	15	316	12	319	308	150	322	319	0.938	0.966	288
57.129	PF13613.9	47	93	1	47	47	17	150	53	0.313	0.887	61
57.161	PF02378.21	49	117	256	324	69	39	304	324	0.227	0.213	54
57.161	PF00367.23	223	254	2	33	32	8	304	34	0.105	0.941	51
57.225	PF13384.9	11	49	7	45	39	20	91	50	0.429	0.780	36
57.289	PF13614.9	1	188	1	177	188	120	257	177	0.732	1.000	96
57.289	PF01656.26	4	157	1	154	154	107	257	234	0.599	0.658	74
57.321	PF03318.16	214	362	33	123	149	70	453	228	0.329	0.399	41
57.353	PF13277.9	4	254	1	253	253	84	266	253	0.944	1.000	336
57.449	PF13613.9	47	93	1	47	47	17	150	53	0.313	0.887	61
57.545	PF00575.26	4	73	4	75	72	45	108	75	0.648	0.960	43
57.833	PF01458.20	215	441	1	218	227	99	470	218	0.483	1.000	236
57.833	PF19295.2	145	204	112	171	60	30	470	172	0.128	0.349	58
57.897	PF13613.9	47	93	1	47	47	17	150	53	0.313	0.887	61
57.929	PF00012.23	4	551	1	579	579	172	593	599	0.924	0.967	792
57.929	PF06723.16	2	210	1	188	209	148	593	327	0.352	0.575	53
57.1025	PF00588.22	95	237	1	142	143	61	243	142	0.588	1.000	158
57.1057	PF02195.21	40	128	2	90	89	41	296	90	0.301	0.989	92
57.1057	PF17762.4	180	229	3	51	50	27	296	52	0.169	0.942	42
57.1089	PF00106.28	7	112	1	109	109	73	125	195	0.848	0.559	54
57.1121	PF12461.11	2	51	540	590	51	0	51	708	0.980	0.072	117
57.1153	PF00410.22	4	129	1	126	126	31	129	126	0.977	1.000	194
57.1377	PF11044.11	1	46	1	46	46	5	49	49	0.939	0.939	88
57.1409	PF06782.14	10	58	244	294	51	29	254	479	0.193	0.106	39
57.1537	PF00318.23	10	220	1	210	211	51	308	215	0.685	0.977	325
57.1569	PF13613.9	47	93	1	47	47	17	278	53	0.169	0.887	61
57.1569	PF13359.9	120	247	1	133	133	93	278	158	0.460	0.842	52
57.1665	PF00005.30	62	218	1	150	157	82	293	150	0.536	1.000	130
57.1697	PF13384.9	11	49	7	45	39	20	91	50	0.429	0.780	38
57.1729	PF13384.9	11	49	7	45	39	20	91	50	0.429	0.780	38
57.1761	PF00106.28	2	174	13	187	175	120	247	195	0.700	0.897	83
57.1761	PF13561.9	1	171	6	176	171	131	247	234	0.692	0.731	53
57.1825	PF04551.17	7	348	1	352	352	108	364	352	0.940	1.000	482
