# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	695	1849	-	GCA_031119525_0001	epsG	Transmembrane protein EpsG	SO:0001217, UniRef:UniRef50_A0A411NK98
contig_1	cds	1893	3170	-	GCA_031119525_0002		GTPase Obg	SO:0001217, UniRef:UniRef50_Q6MTG9
contig_1	cds	3297	4163	-	GCA_031119525_0003		hypothetical protein	
contig_1	cds	4388	4987	-	GCA_031119525_0004		hypothetical protein	
contig_1	cds	5216	5503	-	GCA_031119525_0005	rpmA	50S ribosomal protein L27	GO:0000315, GO:0003735, GO:0006412, GO:0022625, KEGG:K02899, SO:0001217, UniRef:UniRef50_P60493, UniRef:UniRef90_A0A846TWJ8
contig_1	cds	5505	5819	-	GCA_031119525_0006		Ribosomal processing cysteine protease Prp	SO:0001217, UniRef:UniRef50_A0A846TW62
contig_1	cds	5825	6382	-	GCA_031119525_0007		hypothetical protein	
contig_1	ncRNA-region	6389	6466	-			Ribosomal protein L21 leader	RFAM:RF00559, SO:0000140
contig_1	cds	6718	7266	-	GCA_031119525_0008		hypothetical protein	
contig_1	cds	7615	8013	+	GCA_031119525_0009		hypothetical protein	
contig_1	cds	8077	8478	+	GCA_031119525_0010		hypothetical protein	
contig_1	cds	8607	9068	-	GCA_031119525_0011		DxFTY motif-containing membrane protein	SO:0001217, UniRef:UniRef50_UPI002022A426
contig_1	tRNA	9175	9249	-	GCA_031119525_0012	trnG	tRNA-Gly(tcc)	SO:0000260
contig_1	cds	9315	9803	-	GCA_031119525_0013		hypothetical protein	
contig_1	cds	9861	9992	-	GCA_031119525_0014		hypothetical protein	
contig_1	cds	10002	11531	-	GCA_031119525_0015		Sodium-dependent transporter	SO:0001217, UniRef:UniRef50_A0A846U063
contig_1	tRNA	11663	11744	-	GCA_031119525_0016	trnL	tRNA-Leu(caa)	SO:0000264
contig_1	tRNA	11808	11896	-	GCA_031119525_0017	trnL	tRNA-Leu(taa)	SO:0000264
contig_1	tRNA	11923	11997	-	GCA_031119525_0018	trnK	tRNA-Lys(ttt)	SO:0000265
contig_1	tRNA	12012	12089	-	GCA_031119525_0019	trnQ	tRNA-Gln(ttg)	SO:0000261
contig_1	tRNA	12098	12182	-	GCA_031119525_0020	trnY	tRNA-Tyr(gta)	SO:0000272
contig_1	tRNA	12224	12299	-	GCA_031119525_0021	trnT	tRNA-Thr(tgt)	SO:0000270
contig_1	tRNA	12313	12386	-	GCA_031119525_0022	trnV	tRNA-Val(tac)	SO:0000273
contig_1	cds	12571	12894	+	GCA_031119525_0023		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A846U4N5
contig_1	cds	12913	13545	+	GCA_031119525_0024		isochorismatase family cysteine hydrolase	SO:0001217, UniRef:UniRef50_UPI00157B53B5
contig_1	cds	13609	13860	-	GCA_031119525_0025		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI002022B637
contig_1	cds	13975	15285	-	GCA_031119525_0026		Glucose-6-phosphate isomerase	SO:0001217, UniRef:UniRef50_A0A2K8NTE1
contig_1	cds	15405	15737	-	GCA_031119525_0027		S1 RNA-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A846U1N1
contig_1	cds	15906	16463	-	GCA_031119525_0028		5-formyltetrahydrofolate cyclo-ligase	SO:0001217, UniRef:UniRef50_A0A846TQ40
contig_1	cds	16447	16929	-	GCA_031119525_0029	nifU	SUF system NifU family Fe-S cluster assembly protein	SO:0001217, UniRef:UniRef50_A0A846TWL8
contig_1	cds	16913	18205	-	GCA_031119525_0030		Aminotransferase class V-fold PLP-dependent enzyme	SO:0001217, UniRef:UniRef50_A0A846TW81
contig_1	cds	18452	20524	+	GCA_031119525_0031		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A846U969
contig_1	cds	20545	22239	+	GCA_031119525_0032		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A846U073
contig_1	cds	22351	22788	+	GCA_031119525_0033		HIT family protein	SO:0001217, UniRef:UniRef50_A0A846TSE5
contig_1	cds	22792	23160	+	GCA_031119525_0034		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI002022CA4E
contig_1	cds	23223	24185	-	GCA_031119525_0035		HD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A846U4P4
contig_1	cds	24178	25875	-	GCA_031119525_0036		Phospho-sugar mutase	SO:0001217, UniRef:UniRef50_Q14PE4
contig_1	cds	26007	27215	-	GCA_031119525_0037		S-adenosylmethionine synthase	SO:0001217, UniRef:UniRef50_Q6F1M6
contig_1	cds	27290	28261	-	GCA_031119525_0038		Alpha/beta fold hydrolase	SO:0001217, UniRef:UniRef50_A0A846TW87
contig_1	cds	28286	29119	-	GCA_031119525_0039		2',3'-cyclic-nucleotide 2'-phosphodiesterase	SO:0001217, UniRef:UniRef50_A0A654IMQ5
contig_1	cds	29155	29469	-	GCA_031119525_0040		UPF0122 protein HER12_01540	SO:0001217, UniRef:UniRef50_A0A846U084
contig_1	cds	29462	30475	-	GCA_031119525_0041	ftsY	Signal recognition particle receptor FtsY	SO:0001217, UniRef:UniRef50_W8GNH9
contig_1	cds	30645	31313	+	GCA_031119525_0042		hypothetical protein	PFAM:PF00881.29
contig_1	cds	31344	36038	-	GCA_031119525_0043		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A846U0T7
contig_1	cds	36302	38314	+	GCA_031119525_0044		hypothetical protein	
contig_1	cds	38699	39334	-	GCA_031119525_0045		hypothetical protein	
contig_1	cds	39428	40657	-	GCA_031119525_0046		AAA family ATPase	SO:0001217, UniRef:UniRef50_UPI002022B3AC
contig_1	cds	40849	43488	+	GCA_031119525_0047		DNA polymerase I	SO:0001217, UniRef:UniRef50_A0A846U1Q1
contig_1	cds	43507	44337	+	GCA_031119525_0048		Formamidopyrimidine-DNA glycosylase	SO:0001217, UniRef:UniRef50_A0A846TQ58
contig_1	cds	44520	45629	+	GCA_031119525_0049	dnaD	DnaD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A846TWN3
contig_1	cds	45678	46556	+	GCA_031119525_0050		ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A846TW97
contig_1	cds	46703	47710	+	GCA_031119525_0051	gap	type I glyceraldehyde-3-phosphate dehydrogenase	GO:0006006, GO:0016620, GO:0050661, GO:0051287, SO:0001217, UniRef:UniRef50_O52631, UniRef:UniRef90_UPI002022FC05
contig_1	cds	47820	49022	+	GCA_031119525_0052		Phosphoglycerate kinase	SO:0001217, UniRef:UniRef50_P62415
