# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	695	1849	-	GCA_031119525_0001	365.0	8.5e-122	0.969	1.025	0.527	UniRef:UniRef90_A0A411NK98
contig_1	cds	1893	3170	-	GCA_031119525_0002	716.0	1.9e-258	0.998	0.995	0.873	UniRef:UniRef90_UPI002022A218
contig_1	cds	3297	4163	-	GCA_031119525_0003	-	-	-	-	-	-
contig_1	cds	4388	4987	-	GCA_031119525_0004	-	-	-	-	-	-
contig_1	cds	5216	5503	-	GCA_031119525_0005	181.0	5.7e-58	0.989	0.989	0.968	UniRef:UniRef90_A0A846TWJ8
contig_1	cds	5505	5819	-	GCA_031119525_0006	169.0	5.9e-53	1.0	1.0	0.769	UniRef:UniRef90_UPI002022B064
contig_1	cds	5825	6382	-	GCA_031119525_0007	-	-	-	-	-	-
contig_1	ncRNA-region	6389	6466	-	-	59.5	2.9e-08	-	-	-	RFAM:RF00559
contig_1	cds	6718	7266	-	GCA_031119525_0008	-	-	-	-	-	-
contig_1	cds	7615	8013	+	GCA_031119525_0009	-	-	-	-	-	-
contig_1	cds	8077	8478	+	GCA_031119525_0010	-	-	-	-	-	-
contig_1	cds	8607	9068	-	GCA_031119525_0011	219.0	4.4e-71	0.987	0.993	0.788	UniRef:UniRef90_UPI002022A426
contig_1	tRNA	9175	9249	-	GCA_031119525_0012	61.7	-	-	-	-	-
contig_1	cds	9315	9803	-	GCA_031119525_0013	-	-	-	-	-	-
contig_1	cds	9861	9992	-	GCA_031119525_0014	-	-	-	-	-	-
contig_1	cds	10002	11531	-	GCA_031119525_0015	820.0	4.5e-297	0.998	0.996	0.829	UniRef:UniRef90_UPI002022AAA8
contig_1	tRNA	11663	11744	-	GCA_031119525_0016	67.3	-	-	-	-	-
contig_1	tRNA	11808	11896	-	GCA_031119525_0017	60.2	-	-	-	-	-
contig_1	tRNA	11923	11997	-	GCA_031119525_0018	76.1	-	-	-	-	-
contig_1	tRNA	12012	12089	-	GCA_031119525_0019	66.1	-	-	-	-	-
contig_1	tRNA	12098	12182	-	GCA_031119525_0020	64.1	-	-	-	-	-
contig_1	tRNA	12224	12299	-	GCA_031119525_0021	80.4	-	-	-	-	-
contig_1	tRNA	12313	12386	-	GCA_031119525_0022	68.7	-	-	-	-	-
contig_1	cds	12571	12894	+	GCA_031119525_0023	143.0	1.4e-42	0.944	1.0	0.703	UniRef:UniRef90_UPI002022F887
contig_1	cds	12913	13545	+	GCA_031119525_0024	238.0	1.2e-76	0.962	0.927	0.574	UniRef:UniRef90_UPI00157B53B5
contig_1	cds	13609	13860	-	GCA_031119525_0025	122.0	7.6e-35	1.0	1.0	0.699	UniRef:UniRef90_UPI002022B637
contig_1	cds	13975	15285	-	GCA_031119525_0026	787.0	2.0e-286	0.998	0.995	0.883	UniRef:UniRef90_UPI00202304E2
contig_1	cds	15405	15737	-	GCA_031119525_0027	167.0	7.2e-52	0.991	1.0	0.752	UniRef:UniRef90_UPI002022B4F6
contig_1	cds	15906	16463	-	GCA_031119525_0028	274.0	1.1e-91	1.0	0.995	0.714	UniRef:UniRef90_UPI002022AD11
contig_1	cds	16447	16929	-	GCA_031119525_0029	223.0	1.7e-72	0.950	1.007	0.704	UniRef:UniRef90_UPI002022CA95
contig_1	cds	16913	18205	-	GCA_031119525_0030	679.0	4.9e-244	1.0	1.007	0.772	UniRef:UniRef90_UPI002022F663
contig_1	cds	18452	20524	+	GCA_031119525_0031	968.0	0.0	1.004	1.019	0.714	UniRef:UniRef90_UPI002022B045
contig_1	cds	20545	22239	+	GCA_031119525_0032	752.0	1.9e-268	1.011	1.022	0.672	UniRef:UniRef90_UPI002022A5CB
contig_1	cds	22351	22788	+	GCA_031119525_0033	263.0	1.3e-88	1.0	0.960	0.883	UniRef:UniRef90_UPI002022E601
contig_1	cds	22792	23160	+	GCA_031119525_0034	206.0	7.1e-67	1.0	1.0	0.730	UniRef:UniRef90_UPI002022CA4E
contig_1	cds	23223	24185	-	GCA_031119525_0035	529.0	4.3e-188	1.0	1.0	0.813	UniRef:UniRef90_UPI002022A9CA
contig_1	cds	24178	25875	-	GCA_031119525_0036	992.0	0.0	1.0	1.0	0.850	UniRef:UniRef90_UPI002022D45C
contig_1	cds	26007	27215	-	GCA_031119525_0037	679.0	8.4e-245	0.990	0.995	0.844	UniRef:UniRef90_UPI002022F24A
contig_1	cds	27290	28261	-	GCA_031119525_0038	487.0	1.5e-171	1.0	1.0	0.777	UniRef:UniRef90_UPI002022B158
contig_1	cds	28286	29119	-	GCA_031119525_0039	503.0	1.8e-179	1.0	1.0	0.874	UniRef:UniRef90_UPI0020230934
contig_1	cds	29155	29469	-	GCA_031119525_0040	156.0	9.0e-48	1.0	1.0	0.798	UniRef:UniRef90_UPI002022AE11
contig_1	cds	29462	30475	-	GCA_031119525_0041	552.0	6.9e-197	0.973	0.985	0.863	UniRef:UniRef90_UPI002022A3C2
contig_1	cds	30645	31313	+	GCA_031119525_0042	-	-	-	-	-	-
contig_1	cds	31344	36038	-	GCA_031119525_0043	1896.0	0.0	1.020	0.993	0.618	UniRef:UniRef90_UPI0020BFB0FE
contig_1	cds	36302	38314	+	GCA_031119525_0044	-	-	-	-	-	-
contig_1	cds	38699	39334	-	GCA_031119525_0045	-	-	-	-	-	-
contig_1	cds	39428	40657	-	GCA_031119525_0046	508.0	4.0e-177	0.990	0.988	0.662	UniRef:UniRef90_UPI002022B3AC
contig_1	cds	40849	43488	+	GCA_031119525_0047	1348.0	0.0	0.995	1.001	0.784	UniRef:UniRef90_UPI002022B0EA
contig_1	cds	43507	44337	+	GCA_031119525_0048	455.0	1.9e-160	1.0	1.0	0.801	UniRef:UniRef90_UPI002022B5E5
contig_1	cds	44520	45629	+	GCA_031119525_0049	534.0	1.9e-188	1.003	1.0	0.738	UniRef:UniRef90_UPI0020BE5CFB
contig_1	cds	45678	46556	+	GCA_031119525_0050	474.0	2.2e-167	0.993	0.993	0.821	UniRef:UniRef90_UPI002022B424
contig_1	cds	46703	47710	+	GCA_031119525_0051	605.0	1.3e-217	0.997	1.0	0.907	UniRef:UniRef90_UPI002022FC05
contig_1	cds	47820	49022	+	GCA_031119525_0052	693.0	2.3e-250	0.990	0.997	0.876	UniRef:UniRef90_UPI002022AA14
contig_1	cds	49029	49709	+	GCA_031119525_0053	295.0	8.6e-99	0.996	1.009	0.693	UniRef:UniRef90_UPI002022B3B9
contig_1	cds	49745	50581	-	GCA_031119525_0054	376.0	3.9e-129	0.996	1.022	0.690	UniRef:UniRef90_UPI002022C1A9
contig_1	cds	50745	51347	-	GCA_031119525_0055	278.0	9.1e-93	0.965	0.980	0.648	UniRef:UniRef90_A0A846U4R3
contig_1	cds	51356	53017	-	GCA_031119525_0056	922.0	0.0	1.0	1.0	0.828	UniRef:UniRef90_UPI0020231640
contig_1	cds	53415	53855	-	GCA_031119525_0057	194.0	1.7e-61	0.870	0.914	0.780	UniRef:UniRef90_UPI002022BF02
contig_1	cds	53934	55331	-	GCA_031119525_0058	574.0	3.3e-201	1.026	1.008	0.656	UniRef:UniRef90_UPI0020C15A60
contig_1	cds	55335	56441	-	GCA_031119525_0059	510.0	3.5e-179	0.986	0.981	0.741	UniRef:UniRef90_UPI002022A565
contig_1	tRNA	56560	56636	-	GCA_031119525_0060	82.2	-	-	-	-	-
contig_1	cds	56729	57133	-	GCA_031119525_0061	222.0	1.0e-72	0.993	0.978	0.872	UniRef:UniRef90_A0A846U0A5
contig_1	cds	57151	57585	-	GCA_031119525_0062	275.0	2.9e-93	0.986	0.966	0.937	UniRef:UniRef90_A0A846TSH0
contig_1	cds	57723	58151	-	GCA_031119525_0063	-	-	-	-	-	-
contig_1	cds	58267	58575	-	GCA_031119525_0064	-	-	-	-	-	-
contig_1	cds	58544	58990	-	GCA_031119525_0065	-	-	-	-	-	-
contig_1	cds	59415	60026	+	GCA_031119525_0066	384.0	1.1e-134	1.0	1.0	0.970	UniRef:UniRef90_UPI002022DC4B
contig_1	cds	60124	61734	-	GCA_031119525_0067	916.0	0.0	1.0	1.0	0.862	UniRef:UniRef90_UPI0020BF19C5
contig_1	cds	61797	62228	-	GCA_031119525_0068	187.0	6.5e-59	0.972	0.979	0.770	UniRef:UniRef90_UPI002022D0CB
contig_1	cds	62370	62666	-	GCA_031119525_0069	139.0	6.4e-41	0.959	0.940	0.787	UniRef:UniRef90_UPI002022EF5F
contig_1	cds	62698	63612	-	GCA_031119525_0070	526.0	1.0e-187	1.0	1.0	0.882	UniRef:UniRef90_UPI002022ABAB
contig_1	cds	63640	64599	-	GCA_031119525_0071	571.0	6.9e-205	1.0	1.0	0.887	UniRef:UniRef90_UPI002022CA7E
contig_1	cds	64583	65788	-	GCA_031119525_0072	662.0	6.5e-238	0.993	0.988	0.786	UniRef:UniRef90_UPI002022B580
contig_1	cds	65818	66759	-	GCA_031119525_0073	528.0	4.1e-188	1.0	0.987	0.824	UniRef:UniRef90_UPI00202309A6
