# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3	1346	+	GCF_964019525_00001	dnaA	(5' truncated) chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0006270, GO:0006275, KEGG:K02313, SO:0001217, UniRef:UniRef50_A0A846U523, UniRef:UniRef90_UPI0030CD3377
contig_1	oriC	1349	1515	?			origin of replication	
contig_1	cds	1516	2640	+	GCF_964019525_00002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, KEGG:K02338, RefSeq:WP_338981949.1, SO:0001217, UniParc:UPI0030D4486D, UniRef:UniRef100_UPI0030D4486D, UniRef:UniRef50_UPI00313CBB49, UniRef:UniRef90_UPI00313CBB49
contig_1	cds	2857	4764	+	GCF_964019525_00003	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0006265, KEGG:K02470, RefSeq:WP_338981950.1, SO:0001217, UniParc:UPI0030CB8CCE, UniRef:UniRef100_UPI0030CB8CCE, UniRef:UniRef50_A0A3P8KWL2, UniRef:UniRef90_UPI0035C8D316
contig_1	cds	4778	7216	+	GCF_964019525_00004	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, RefSeq:WP_338981951.1, SO:0001217, UniParc:UPI0030CBAC58, UniRef:UniRef100_UPI0030CBAC58, UniRef:UniRef50_A0A847AZB8, UniRef:UniRef90_UPI00313AB768
contig_1	cds	7250	8530	+	GCF_964019525_00005	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_338981952.1, SO:0001217, UniParc:UPI0030D4468D, UniRef:UniRef100_UPI0030D4468D, UniRef:UniRef50_Q8DR22, UniRef:UniRef90_UPI0035C8CC63
contig_1	ncRNA	8656	8750	+	GCF_964019525_00006	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	8782	9237	+	GCF_964019525_00007		nucleoside deaminase	EC:3.5.4.33, KEGG:K11991, RefSeq:WP_338981953.1, SO:0001217, UniParc:UPI0030D26413, UniRef:UniRef100_UPI0030D26413, UniRef:UniRef50_A0A846UDJ0, UniRef:UniRef90_UPI0030CE4B0E
contig_1	cds	9333	11150	+	GCF_964019525_00008	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_338981955.1, SO:0001217, UniParc:UPI0030D2E9CC, UniRef:UniRef100_UPI0030D2E9CC, UniRef:UniRef50_UPI00313DBDAF, UniRef:UniRef90_UPI00313DBDAF
contig_1	cds	11171	11779	+	GCF_964019525_00009	recR	recombination mediator RecR	GO:0003677, GO:0006281, GO:0006310, GO:0046872, KEGG:K06187, RefSeq:WP_338981956.1, SO:0001217, UniParc:UPI0030D4A014, UniRef:UniRef100_UPI0030D4A014, UniRef:UniRef50_UPI00313D5361, UniRef:UniRef90_UPI00313D5361
