# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	5	1243	+	GCF_044714365_00001		Capsid protein	SO:0001217, UniRef:UniRef50_A0A3S0RR73, UniRef:UniRef90_A0A3S0RR73
contig_1	cds	1250	2167	+	GCF_044714365_00002		Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A345DQG0, UniRef:UniRef90_A0A433ESY9
contig_1	cds	2157	3461	+	GCF_044714365_00003		Plectrovirus-related protein	SO:0001217, UniRef:UniRef50_Q14MT6
contig_1	cds	3478	4116	+	GCF_044714365_00004		RDD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FFU6, UniRef:UniRef90_A0A3S0T5U5
contig_1	gap	4074	4076	.				
contig_1	cds	4235	4522	+	GCF_044714365_00005	ytxH	YtxH domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FA36, UniRef:UniRef90_A0A432ZUT3
contig_1	cds	4548	4763	-	GCF_044714365_00006		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0C2EJF9, UniRef:UniRef50_A0A2P6F8G7, UniRef:UniRef90_A0A2P6F8G7
contig_1	cds	4732	4887	-	GCF_044714365_00007		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_A0A345DQU2, UniRef:UniRef50_UPI00209FD1DF, UniRef:UniRef90_A0A433ET47
contig_1	cds	5082	5246	-	GCF_044714365_00008		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A345DLU7
contig_1	cds	5231	6151	-	GCF_044714365_00009	recT	Recombination and repair protein RecT	KEGG:K07455, SO:0001217, UniRef:UniRef50_A0A345DQU1, UniRef:UniRef90_A0A2P6FDC0
contig_1	cds	6153	6854	-	GCF_044714365_00010		Phage protein	SO:0001217, UniRef:UniRef50_A0AAI9T4X2, UniRef:UniRef90_A0A2P6FFT1
contig_1	cds	6857	6994	-	GCF_044714365_00011		hypothetical protein	RefSeq:WP_157944213.1, SO:0001217, UniParc:UPI000591FE48, UniRef:UniRef100_A0A977TP57, UniRef:UniRef50_Q14MU4, UniRef:UniRef90_A0A977TP57
contig_1	cds	6997	7185	-	GCF_044714365_00012		Phage protein	RefSeq:WP_133165036.1, SO:0001217, UniParc:UPI000591D82E, UniRef:UniRef100_A0A977TNZ9, UniRef:UniRef50_A0A0K2JI27, UniRef:UniRef90_A0A977TNZ9
contig_1	cds	7199	7357	-	GCF_044714365_00013		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JF61, UniRef:UniRef90_UPI0030D098B0
contig_1	cds	7876	8115	-	GCF_044714365_00014		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JHV7, UniRef:UniRef90_A0A2P6FDC2
contig_1	cds	8637	9974	-	GCF_044714365_00015		ISLre2 family transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAB8
contig_1	cds	10257	10655	+	GCF_044714365_00016		Terminase small subunit	SO:0001217, UniRef:UniRef50_A0A0K2JGV9, UniRef:UniRef90_A0A977TP23
contig_1	cds	10648	12108	+	GCF_044714365_00017		PBSX family phage terminase large subunit	KEGG:K06909, SO:0001217, UniRef:UniRef50_W0GPI8, UniRef:UniRef90_A0A432ZV87
contig_1	cds	12108	12386	+	GCF_044714365_00018		Adhesin P12	RefSeq:WP_353487204.1, SO:0001217, UniParc:UPI003133E156, UniRef:UniRef100_UPI003133E156, UniRef:UniRef50_A0A2P6F9F7, UniRef:UniRef90_A0A3S0YNT3
contig_1	cds	12379	13770	+	GCF_044714365_00019		Adhesin P54	SO:0001217, UniRef:UniRef50_A0A2P6FF31, UniRef:UniRef90_A0A2S8NT99
contig_1	cds	13774	16962	+	GCF_044714365_00020		Adhesin P123	SO:0001217, UniRef:UniRef50_W0GR15, UniRef:UniRef90_UPI0011BB6A37
contig_1	cds	16982	17341	-	GCF_044714365_00021		Lipoprotein	SO:0001217, UniRef:UniRef50_W6AMT1
contig_1	cds	17431	18870	-	GCF_044714365_00022		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A433ELK2
contig_1	cds	19184	19645	+	GCF_044714365_00023		P18	SO:0001217, UniRef:UniRef50_A0A2P6FFS4, UniRef:UniRef90_A0A2P6FFS4
contig_1	cds	19661	21025	+	GCF_044714365_00024		Capsid protein	SO:0001217, UniRef:UniRef50_A0A3S0RR73, UniRef:UniRef90_A0A3S0RR73
contig_1	cds	21032	21970	+	GCF_044714365_00025		Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A345DQG0, UniRef:UniRef90_A0A2P6FFU2
contig_1	cds	21960	23264	+	GCF_044714365_00026		Plectrovirus-related protein	SO:0001217, UniRef:UniRef50_Q14MT6
contig_2	cds	585	830	+	GCF_044714365_00027		PvuRts1 I-like SET and RING associated domain-containing protein	SO:0001217, UniRef:UniRef50_A0A345DNL1, UniRef:UniRef90_A0A345DNL1
contig_2	cds	863	1066	-	GCF_044714365_00028		Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A1J0TZU3, UniRef:UniRef90_A0A345DNL2
contig_2	cds	1188	1931	-	GCF_044714365_00029	map	type I methionyl aminopeptidase	EC:3.4.11.18, GO:0006508, GO:0070006, KEGG:K01265, SO:0001217, UniRef:UniRef50_Q59509, UniRef:UniRef90_A0A0K2JF31
contig_2	cds	2004	2363	-	GCF_044714365_00030	rplQ	50S ribosomal protein L17	COG:COG0203, COG:J, GO:0003735, GO:0005840, GO:0006412, KEGG:K02879, RefSeq:WP_105298344.1, SO:0001217, UniParc:UPI000CF9B241, UniRef:UniRef100_A0A2S8NTY1, UniRef:UniRef50_P20277, UniRef:UniRef90_W0GKH1
contig_2	cds	2379	3332	-	GCF_044714365_00031		DNA-directed RNA polymerase subunit alpha	EC:2.7.7.6, GO:0003677, GO:0003899, GO:0006351, GO:0046983, SO:0001217, UniRef:UniRef50_Q6F1W7, UniRef:UniRef90_A0A0K2JFI4
contig_2	cds	3348	3737	-	GCF_044714365_00032	rpsK	30S ribosomal protein S11	COG:COG0100, COG:J, GO:0003735, GO:0005840, GO:0006412, RefSeq:WP_004028449.1, SO:0001217, UniParc:UPI000239F935, UniRef:UniRef100_A0AAI9T2E4, UniRef:UniRef50_C1CXD6, UniRef:UniRef90_R4UI59
contig_2	cds	3756	4121	-	GCF_044714365_00033	rpsM	30S ribosomal protein S13	COG:COG0099, COG:J, GO:0003723, GO:0003735, GO:0005840, GO:0006412, KEGG:K02952, RefSeq:WP_004028448.1, SO:0001217, UniParc:UPI000239F934, UniRef:UniRef100_A0AAI9T286, UniRef:UniRef50_Q50297, UniRef:UniRef90_R4UD45
contig_2	cds	4290	4508	-	GCF_044714365_00034	infA	translation initiation factor IF-1	COG:COG0361, COG:J, GO:0003743, GO:0005829, GO:0006413, GO:0019843, GO:0043022, KEGG:K02518, RefSeq:WP_004028446.1, SO:0001217, UniParc:UPI000239F932, UniRef:UniRef100_A0AAI9T298, UniRef:UniRef50_P0A3K4, UniRef:UniRef90_P61694
contig_2	cds	4533	5171	-	GCF_044714365_00035		adenylate kinase	EC:2.7.4.3, GO:0005524, GO:0006139, GO:0019205, SO:0001217, UniRef:UniRef50_A0A0K2JFG4, UniRef:UniRef90_A0A0K2JFG4
contig_2	cds	5190	6638	-	GCF_044714365_00036	secY	preprotein translocase subunit SecY	GO:0015031, GO:0016020, GO:0043952, SO:0001217, UniRef:UniRef50_P10250, UniRef:UniRef90_A0A0K2JFH9
contig_2	cds	6638	7075	-	GCF_044714365_00037	rplO	50S ribosomal protein L15	GO:0003735, GO:0006412, GO:0015934, GO:0019843, GO:0022625, KEGG:K02876, SO:0001217, UniRef:UniRef50_Q5M2D2, UniRef:UniRef90_Q6XYX0
contig_2	cds	7088	7702	-	GCF_044714365_00038	rpsE	30S ribosomal protein S5	GO:0003735, GO:0006412, GO:0015935, KEGG:K02988, SO:0001217, UniRef:UniRef50_P10128, UniRef:UniRef90_A0A0K2JF17
contig_2	cds	7721	8086	-	GCF_044714365_00039	rplR	50S ribosomal protein L18	GO:0003735, GO:0005840, GO:0006412, GO:0008097, GO:0022625, SO:0001217, UniRef:UniRef50_Q6XYX2, UniRef:UniRef90_Q6XYX2
contig_2	cds	8108	8647	-	GCF_044714365_00040	rplF	50S ribosomal protein L6	GO:0002181, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:0022625, SO:0001217, UniRef:UniRef50_B8DNB1, UniRef:UniRef90_Q14PJ7
contig_2	cds	8672	9058	-	GCF_044714365_00041	rpsH	30S ribosomal protein S8	GO:0003735, GO:0005737, GO:0005840, GO:0006412, GO:0019843, GO:1990904, SO:0001217, UniParc:UPI000DF63B37, UniRef:UniRef100_A0A432ZXL8, UniRef:UniRef50_P12879, UniRef:UniRef90_Q6XYX4
contig_2	cds	9081	9266	-	GCF_044714365_00042	rpsZ	type Z 30S ribosomal protein S14	GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:0046872, GO:1990904, KEGG:K02954, SO:0001217, UniRef:UniRef50_P10130, UniRef:UniRef90_Q14PJ9
contig_2	cds	9280	9822	-	GCF_044714365_00043	rplE	50S ribosomal protein L5	GO:0000049, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, KEGG:K02931, SO:0001217, UniRef:UniRef50_Q5SHQ0, UniRef:UniRef90_Q6XYX6
contig_2	cds	9842	10162	-	GCF_044714365_00044	rplX	50S ribosomal protein L24	GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, SO:0001217, UniRef:UniRef50_O31166, UniRef:UniRef90_O31166
