#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	27153	27401	+	GCF_964020205_00022	10.0	4.8		RefSeq:WP_339041953.1, SO:0001217, UniParc:UPI0030D4F8DC, UniRef:UniRef100_UPI0030D4F8DC, UniRef:UniRef50_UPI0030D522B9, UniRef:UniRef90_UPI0030D4F8DC
contig_1	28295	28645	+	GCF_964020205_00024	14.2	5.2		RefSeq:WP_339041955.1, SO:0001217, UniParc:UPI0030CAB24D, UniRef:UniRef100_UPI0030CAB24D, UniRef:UniRef50_UPI0030CAB24D, UniRef:UniRef90_UPI0030CAB24D
contig_1	29329	30654	+	GCF_964020205_00026	53.9	9.3		SO:0001217, UniRef:UniRef50_UPI0030D36B1F, UniRef:UniRef90_UPI0030D36B1F
contig_1	30993	31295	+	GCF_964020205_00027	11.7	5.6		RefSeq:WP_339041959.1, SO:0001217, UniParc:UPI0030D5BAFD, UniRef:UniRef100_UPI0030D5BAFD, UniRef:UniRef50_UPI00313CBB11, UniRef:UniRef90_UPI00313CBB11
contig_1	31298	31579	-	GCF_964020205_00028	11.0	9.6	PF13683.12|rve_3	PFAM:PF13683.12
contig_1	35065	35877	+	GCF_964020205_00033	31.0	6.2		SO:0001217, UniRef:UniRef50_UPI00157A984A, UniRef:UniRef90_UPI00157A984A
contig_1	41094	42254	+	GCF_964020205_00041	42.1	8.8	PF13570.12|PQQ_3	PFAM:PF13570.12, RefSeq:WP_339041983.1, SO:0001217, UniParc:UPI0030D2871A, UniRef:UniRef100_UPI0030D2871A, UniRef:UniRef50_UPI00313DF8C4, UniRef:UniRef90_UPI00313DF8C4
contig_1	45506	46060	-	GCF_964020205_00045	22.2	9.6		RefSeq:WP_339041991.1, SO:0001217, UniParc:UPI0030CE5927, UniRef:UniRef100_UPI0030CE5927, UniRef:UniRef50_UPI00313F066A, UniRef:UniRef90_UPI00313F066A
contig_1	47236	47451	+	GCF_964020205_00047	8.5	5.0		SO:0001217, UniRef:UniRef50_UPI00157A56D4, UniRef:UniRef90_UPI00157A56D4
contig_1	47559	47711	+	GCF_964020205_00048	6.4	4.8		RefSeq:WP_174481447.1, SO:0001217, UniParc:UPI00157A438B, UniRef:UniRef100_UPI00157A438B, UniRef:UniRef50_UPI00313DBC76, UniRef:UniRef90_UPI00313DBC76
contig_1	47693	48106	+	GCF_964020205_00049	16.7	9.6		SO:0001217, UniRef:UniRef50_UPI00157A949C, UniRef:UniRef50_UPI0030D4F226, UniRef:UniRef90_UPI00157A949C, UniRef:UniRef90_UPI0030D4F226
contig_1	48301	50682	+	GCF_964020205_00050	91.3	6.3	PF10035.14|DUF2179	PFAM:PF10035.14, RefSeq:WP_339041998.1, SO:0001217, UniParc:UPI0030D3EA4C, UniRef:UniRef100_UPI0030D3EA4C, UniRef:UniRef50_UPI0030D3EA4C, UniRef:UniRef90_UPI0030D3EA4C
contig_1	51182	51331	-	GCF_964020205_00052	5.6	10.4		
contig_1	51972	53303	+	GCF_964020205_00054	50.4	6.5		RefSeq:WP_339042002.1, SO:0001217, UniParc:UPI0030D38F73, UniRef:UniRef100_UPI0030D38F73, UniRef:UniRef50_UPI0013CB472B, UniRef:UniRef90_UPI0013CB472B
contig_1	53376	54473	+	GCF_964020205_00055	41.3	5.6		RefSeq:WP_339042004.1, SO:0001217, UniParc:UPI0030CD760A, UniRef:UniRef100_UPI0030CD760A, UniRef:UniRef50_UPI00157BAA3E, UniRef:UniRef90_UPI00157BAA3E
contig_1	57381	57761	+	GCF_964020205_00061	13.8	9.5		RefSeq:WP_339042014.1, SO:0001217, UniParc:UPI0030D498DE, UniRef:UniRef100_UPI0030D498DE, UniRef:UniRef50_UPI002491CA8B, UniRef:UniRef90_UPI002491CA8B
contig_1	57781	58146	+	GCF_964020205_00062	14.3	8.6		RefSeq:WP_339042016.1, SO:0001217, UniParc:UPI0030D43FC9, UniRef:UniRef100_UPI0030D43FC9, UniRef:UniRef50_UPI00157B9A37, UniRef:UniRef90_UPI00157B9A37
contig_1	59281	60420	+	GCF_964020205_00065	44.6	9.6		RefSeq:WP_339042020.1, SO:0001217, UniParc:UPI0030D41C35, UniRef:UniRef100_UPI0030D41C35, UniRef:UniRef50_UPI0030CD60E7, UniRef:UniRef90_UPI0030CD60E7
contig_1	61618	61950	+	GCF_964020205_00067	12.6	7.9		RefSeq:WP_338961647.1, SO:0001217, UniParc:UPI0030D43249, UniRef:UniRef100_UPI0030D43249, UniRef:UniRef50_UPI00313EE144, UniRef:UniRef90_UPI00313EE144
contig_1	64476	65114	+	GCF_964020205_00070	22.6	5.1		RefSeq:WP_339042026.1, SO:0001217, UniParc:UPI0030CCB694, UniRef:UniRef100_UPI0030CCB694, UniRef:UniRef50_UPI00207982A3, UniRef:UniRef90_UPI00207982A3
contig_1	72055	72231	+	GCF_964020205_00079	6.6	6.2		RefSeq:WP_339042039.1, SO:0001217, UniParc:UPI0030CAC022, UniRef:UniRef100_UPI0030CAC022, UniRef:UniRef50_UPI0030CAC022, UniRef:UniRef90_UPI0030CAC022
contig_1	72255	72404	+	GCF_964020205_00080	5.6	6.1	PF00690.31|Cation_ATPase_N	PFAM:PF00690.31
contig_1	79497	79943	+	GCF_964020205_00086	18.2	8.8		SO:0001217, UniRef:UniRef50_UPI0013C5DBF3, UniRef:UniRef90_UPI0013C5DBF3
contig_1	80200	80712	-	GCF_964020205_00087	19.5	5.2		SO:0001217, UniRef:UniRef50_UPI0030D3E0E5, UniRef:UniRef90_UPI0030D3E0E5
contig_1	81540	81851	-	GCF_964020205_00089	11.9	9.4		
contig_1	82129	82305	+	GCF_964020205_00090	6.8	9.5		RefSeq:WP_338975618.1, SO:0001217, UniParc:UPI0030D29378, UniRef:UniRef100_UPI0030D29378, UniRef:UniRef50_UPI0030D29378, UniRef:UniRef90_UPI0030D29378
contig_1	89248	91416	+	GCF_964020205_00098	86.0	8.6		SO:0001217, UniRef:UniRef50_UPI0013CDB583, UniRef:UniRef90_UPI0013CDB583
contig_1	92662	92802	-	GCF_964020205_00100	5.3	8.1		SO:0001217, UniRef:UniRef50_UPI00313EAB22, UniRef:UniRef90_UPI0030D2206A
contig_1	93978	94319	-	GCF_964020205_00102	13.6	5.1	PF20080.4|ALTTAQ_rpt	PFAM:PF20080.4
