# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3	1379	+	GCF_964020205_00001	dnaA	(5' truncated) chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0006270, GO:0006275, KEGG:K02313, SO:0001217, UniRef:UniRef50_A0A846U523, UniRef:UniRef90_A0A3S7R547
contig_1	cds	1557	2744	+	GCF_964020205_00002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, KEGG:K02338, RefSeq:WP_338961549.1, SO:0001217, UniParc:UPI0030CC350C, UniRef:UniRef100_UPI0030CC350C, UniRef:UniRef50_UPI0013C8FC25, UniRef:UniRef90_UPI0013C8FC25
contig_1	cds	2807	3838	+	GCF_964020205_00003		SGNH/GDSL hydrolase family protein	RefSeq:WP_339041921.1, SO:0001217, UniParc:UPI0030D47C75, UniRef:UniRef100_UPI0030D47C75, UniRef:UniRef50_UPI0013C6C5A6, UniRef:UniRef90_UPI0013C6C5A6
contig_1	cds	4082	6001	+	GCF_964020205_00004	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0006265, KEGG:K02470, SO:0001217, UniRef:UniRef50_A0A9D7YHK9, UniRef:UniRef90_UPI0030D6274A
contig_1	cds	6033	8531	+	GCF_964020205_00005	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, SO:0001217, UniRef:UniRef50_A0A846U0L5, UniRef:UniRef90_A0A411NKC5
contig_1	cds	8548	9813	+	GCF_964020205_00006	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_339041927.1, SO:0001217, UniParc:UPI0030CB3A57, UniRef:UniRef100_UPI0030CB3A57, UniRef:UniRef50_Q8DR22, UniRef:UniRef90_UPI0030CD0BBA
contig_1	ncRNA	9885	9979	+	GCF_964020205_00007	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	10004	10456	+	GCF_964020205_00008		nucleoside deaminase	EC:3.5.4.33, KEGG:K11991, RefSeq:WP_339041929.1, SO:0001217, UniParc:UPI0030CA666D, UniRef:UniRef100_UPI0030CA666D, UniRef:UniRef50_A0A846UDJ0, UniRef:UniRef90_UPI00157B74B7
contig_1	cds	10547	11368	-	GCF_964020205_00009		IS1595 family transposase	SO:0001217, UniRef:UniRef50_UPI0030CD983C, UniRef:UniRef90_UPI0030CE7F43
contig_1	cds	11462	13228	+	GCF_964020205_00010	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_339041931.1, SO:0001217, UniParc:UPI0030CFBC82, UniRef:UniRef100_UPI0030CFBC82, UniRef:UniRef50_UPI0013C58968, UniRef:UniRef90_UPI0013C58968
