# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3	1379	+	GCF_964264745_00001	dnaA	(5' truncated) chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0006270, GO:0006275, KEGG:K02313, SO:0001217, UniRef:UniRef50_A0A846U523, UniRef:UniRef90_UPI0027E0E07C
contig_1	cds	1580	1951	+	GCF_964264745_00002		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI002576B901, UniRef:UniRef90_UPI0030D1E365
contig_1	cds	2010	2399	+	GCF_964264745_00003		transposase	SO:0001217, UniRef:UniRef50_UPI002490A74C, UniRef:UniRef90_UPI002490A74C
contig_1	cds	2513	3706	+	GCF_964264745_00004	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, KEGG:K02338, SO:0001217, UniRef:UniRef50_UPI0013C8FC25, UniRef:UniRef90_UPI0027E18B93
contig_1	cds	3797	4567	+	GCF_964264745_00005		DeoR/GlpR family DNA-binding transcription regulator	KEGG:K02530, SO:0001217, UniRef:UniRef50_UPI0027E045B1, UniRef:UniRef90_UPI0027E045B1
contig_1	cds	4587	4850	+	GCF_964264745_00006		hypothetical protein	
contig_1	cds	4909	5295	+	GCF_964264745_00007		(pseudo) RpiB/LacA/LacB family sugar-phosphate isomerase	SO:0001217, UniRef:UniRef50_A0A968GD63, UniRef:UniRef90_UPI00313E8BCB
contig_1	cds	5402	6187	+	GCF_964264745_00008		hypothetical protein	
contig_1	cds	6284	6517	+	GCF_964264745_00009		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0027E0C6EF, UniRef:UniRef90_UPI0027E0C6EF
contig_1	cds	6576	7091	+	GCF_964264745_00010		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0027DF8161, UniRef:UniRef90_UPI0027DF8161
contig_1	cds	7150	7323	+	GCF_964264745_00011		(pseudo) PTS lactose/cellobiose transporter subunit IIA	SO:0001217, UniRef:UniRef50_A0A0H3XLK0, UniRef:UniRef90_UPI0027DFDD12
contig_1	cds	7315	7758	-	GCF_964264745_00012		IS1595 family transposase	SO:0001217, UniRef:UniRef50_UPI0025766750, UniRef:UniRef90_UPI00313B84FF
