# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1	1338	+	GCF_000439455_0001	dnaA	chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0006270, GO:0006275, KEGG:K02313, SO:0001217, UniRef:UniRef50_P35892, UniRef:UniRef90_S5MII1
contig_1	cds	1466	2590	+	GCF_000439455_0002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0009360, KEGG:K02338, RefSeq:WP_020835939.1, SO:0001217, UniParc:UPI00035A341F, UniRef:UniRef100_S5LYT7, UniRef:UniRef50_S5LYT7, UniRef:UniRef90_S5LYT7
contig_1	cds	2656	4560	+	GCF_000439455_0003	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0006265, RefSeq:WP_020835940.1, SO:0001217, UniParc:UPI00035A3614, UniRef:UniRef100_S5M124, UniRef:UniRef50_A0A3P8KWL2, UniRef:UniRef90_S5M124
contig_1	cds	4580	7012	+	GCF_000439455_0004	gyrA	DNA topoisomerase (ATP-hydrolyzing) subunit A	EC:5.6.2.2, GO:0003916, GO:0003918, GO:0006265, GO:0009330, KEGG:K02469, RefSeq:WP_020835941.1, SO:0001217, UniParc:UPI00035A33B6, UniRef:UniRef100_S5MDC2, UniRef:UniRef50_S5MDC2, UniRef:UniRef90_S5MDC2
contig_1	cds	7015	8280	+	GCF_000439455_0005	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_020835942.1, SO:0001217, UniParc:UPI00035A30C8, UniRef:UniRef100_S5LV97, UniRef:UniRef50_Q6MUG5, UniRef:UniRef90_S5LV97
contig_1	ncRNA	8376	8473	+	GCF_000439455_0006	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	8490	8915	+	GCF_000439455_0007		tRNA-specific adenosine deaminase	RefSeq:WP_020835943.1, SO:0001217, UniParc:UPI00035A3389, UniRef:UniRef100_S5MII6, UniRef:UniRef50_A0A0M4JHL8, UniRef:UniRef90_S5MII6
contig_1	cds	8951	10870	+	GCF_000439455_0008	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_020835944.1, SO:0001217, UniParc:UPI00035A32B5, UniRef:UniRef100_S5LYU1, UniRef:UniRef50_S5LSS2, UniRef:UniRef90_S5LYU1
contig_1	cds	10870	11436	+	GCF_000439455_0009	recR	Recombination protein RecR	KEGG:K06187, RefSeq:WP_020835945.1, SO:0001217, UniParc:UPI00035A369D, UniRef:UniRef100_S5M127, UniRef:UniRef50_A0A2K8SC67, UniRef:UniRef90_S5M127
contig_1	cds	11457	12086	+	GCF_000439455_0010	tmk	dTMP kinase	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, KEGG:K00943, RefSeq:WP_020835946.1, SO:0001217, UniParc:UPI00035A3398, UniRef:UniRef100_S5MDC6, UniRef:UniRef50_Q6MUI5, UniRef:UniRef90_S5MDC6
