#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	373	615	+	GCF_023566085_0001	8.8	8.9		
contig_1	5784	6674	+	GCF_023566085_0007	35.2	9.2		RefSeq:WP_250137910.1, SO:0001217, UniParc:UPI002022AF71, UniRef:UniRef100_UPI002022AF71, UniRef:UniRef50_UPI002022AF71, UniRef:UniRef90_UPI002022AF71
contig_1	6734	6997	+	GCF_023566085_0008	10.2	6.0		RefSeq:WP_249728797.1, SO:0001217, UniParc:UPI002022CD0E, UniRef:UniRef100_UPI002022CD0E, UniRef:UniRef50_UPI002022CD0E, UniRef:UniRef90_UPI002022CD0E
contig_1	10827	11192	-	GCF_023566085_0013	14.4	5.7		RefSeq:WP_250135723.1, SO:0001217, UniParc:UPI002022A2AD, UniRef:UniRef100_UPI002022A2AD, UniRef:UniRef50_UPI0020C12527, UniRef:UniRef90_UPI0020C12527
contig_1	11413	11994	+	GCF_023566085_0014	22.0	4.9		RefSeq:WP_250137913.1, SO:0001217, UniParc:UPI002022A526, UniRef:UniRef100_UPI002022A526, UniRef:UniRef50_UPI002022A526, UniRef:UniRef90_UPI002022A526
contig_1	12060	12293	-	GCF_023566085_0015	8.8	5.3		RefSeq:WP_250137914.1, SO:0001217, UniParc:UPI002022A6F4, UniRef:UniRef100_UPI002022A6F4, UniRef:UniRef50_UPI002022AC86, UniRef:UniRef90_UPI002022AC86
contig_1	13735	14508	+	GCF_023566085_0017	29.2	9.6		RefSeq:WP_250137916.1, SO:0001217, UniParc:UPI002022B40D, UniRef:UniRef100_UPI002022B40D, UniRef:UniRef50_UPI002022F218, UniRef:UniRef90_UPI002022F218
contig_1	16931	17386	+	GCF_023566085_0020	17.7	9.7		RefSeq:WP_250137919.1, SO:0001217, UniParc:UPI002022ABC4, UniRef:UniRef100_UPI002022ABC4, UniRef:UniRef50_UPI002022B1DA, UniRef:UniRef90_UPI002022B1DA
contig_1	22871	23656	-	GCF_023566085_0030	28.8	6.3		RefSeq:WP_249728779.1, SO:0001217, UniParc:UPI002022BA29, UniRef:UniRef100_UPI002022BA29, UniRef:UniRef50_UPI002022BA29, UniRef:UniRef90_UPI002022BA29
contig_1	24003	26033	-	GCF_023566085_0031	74.7	4.7	PF01011.27|PQQ, PF07494.17|Reg_prop, PF13360.12|PQQ_2, PF13570.12|PQQ_3, PF20067.5|SSL_N, PF23185.1|CFAP43_N	PFAM:PF01011.27, PFAM:PF07494.17, PFAM:PF13360.12, PFAM:PF13570.12, PFAM:PF20067.5, PFAM:PF23185.1, RefSeq:WP_250137922.1, SO:0001217, UniParc:UPI002022B016, UniRef:UniRef100_UPI002022B016, UniRef:UniRef50_UPI002022AD34, UniRef:UniRef90_UPI002022AD34
contig_1	46451	47755	-	GCF_023566085_0050	50.4	9.7		RefSeq:WP_249728759.1, SO:0001217, UniParc:UPI00202312CE, UniRef:UniRef100_UPI00202312CE, UniRef:UniRef50_UPI00202312CE, UniRef:UniRef90_UPI00202312CE
contig_1	47979	49250	+	GCF_023566085_0051	47.1	6.6		RefSeq:WP_250137930.1, SO:0001217, UniParc:UPI002022B236, UniRef:UniRef100_UPI002022B236, UniRef:UniRef50_UPI002022A9AA, UniRef:UniRef90_UPI002022A9AA
contig_1	57134	59128	+	GCF_023566085_0058	73.9	4.7		RefSeq:WP_250137934.1, SO:0001217, UniParc:UPI002022B058, UniRef:UniRef100_UPI002022B058, UniRef:UniRef50_UPI0020BF240B, UniRef:UniRef90_UPI0020BF240B
contig_1	62030	63493	+	GCF_023566085_0060	54.2	5.1		RefSeq:WP_250137936.1, SO:0001217, UniParc:UPI002022AFE5, UniRef:UniRef100_UPI002022AFE5, UniRef:UniRef50_UPI002022A209, UniRef:UniRef90_UPI002022A209
contig_1	63694	69147	+	GCF_023566085_0061	204.8	9.1		RefSeq:WP_250135758.1, SO:0001217, UniParc:UPI002022AFB3, UniRef:UniRef100_UPI002022AFB3, UniRef:UniRef50_UPI002022AFB3, UniRef:UniRef90_UPI002022AFB3
contig_1	69353	70204	+	GCF_023566085_0062	31.9	4.8		RefSeq:WP_250137937.1, SO:0001217, UniParc:UPI002022A9A6, UniRef:UniRef100_UPI002022A9A6, UniRef:UniRef50_UPI002022B273, UniRef:UniRef90_UPI002022B273
contig_1	70471	72012	+	GCF_023566085_0063	57.6	5.1		RefSeq:WP_250137938.1, SO:0001217, UniParc:UPI002022A625, UniRef:UniRef100_UPI002022A625, UniRef:UniRef50_UPI0020C10158, UniRef:UniRef90_UPI0020C10158
contig_1	80920	82182	-	GCF_023566085_0070	47.3	6.8		RefSeq:WP_250135765.1, SO:0001217, UniParc:UPI002022B745, UniRef:UniRef100_UPI002022B745, UniRef:UniRef50_UPI002022B745, UniRef:UniRef90_UPI002022B745
contig_1	88343	88960	-	GCF_023566085_0075	24.6	5.7		RefSeq:WP_250137948.1, SO:0001217, UniParc:UPI002022A7E0, UniRef:UniRef100_UPI002022A7E0, UniRef:UniRef50_UPI002022B230, UniRef:UniRef90_UPI002022B230
contig_1	97531	97854	-	GCF_023566085_0086	12.5	6.3		RefSeq:WP_250135775.1, SO:0001217, UniParc:UPI002022A962, UniRef:UniRef100_UPI002022A962, UniRef:UniRef50_UPI0020BEC93B, UniRef:UniRef90_UPI0020BEC93B
contig_1	99744	100163	-	GCF_023566085_0088	14.6	9.6		RefSeq:WP_250135776.1, SO:0001217, UniParc:UPI002022B552, UniRef:UniRef100_UPI002022B552, UniRef:UniRef50_UPI0020BF539B, UniRef:UniRef90_UPI0020BF539B
contig_1	100290	100679	-	GCF_023566085_0089	13.4	9.3		RefSeq:WP_249728722.1, SO:0001217, UniParc:UPI002022C226, UniRef:UniRef100_UPI002022C226, UniRef:UniRef50_UPI002022C226, UniRef:UniRef90_UPI002022C226
contig_1	103359	104309	-	GCF_023566085_0091	35.6	10.0		RefSeq:WP_250137952.1, SO:0001217, UniParc:UPI002022ACDD, UniRef:UniRef100_UPI002022ACDD, UniRef:UniRef50_UPI002023043E, UniRef:UniRef90_UPI002023043E
contig_1	106287	107867	-	GCF_023566085_0094	61.3	8.1		RefSeq:WP_250137955.1, SO:0001217, UniParc:UPI002022AD2F, UniRef:UniRef100_UPI002022AD2F, UniRef:UniRef50_UPI002022AD2F, UniRef:UniRef90_UPI002022AD2F
contig_1	108064	109638	-	GCF_023566085_0095	61.2	8.9		RefSeq:WP_250137956.1, SO:0001217, UniParc:UPI002022A3E7, UniRef:UniRef100_UPI002022A3E7, UniRef:UniRef50_UPI002022AD2F, UniRef:UniRef90_UPI002022AD2F
contig_1	110381	111550	-	GCF_023566085_0097	44.5	6.4		RefSeq:WP_250137958.1, SO:0001217, UniParc:UPI002022B13F, UniRef:UniRef100_UPI002022B13F, UniRef:UniRef50_UPI0020BEBBCB, UniRef:UniRef90_UPI0020BEBBCB
contig_1	118218	119306	+	GCF_023566085_0103	41.4	8.9		RefSeq:WP_250137963.1, SO:0001217, UniParc:UPI002022A579, UniRef:UniRef100_UPI002022A579, UniRef:UniRef50_UPI002022A579, UniRef:UniRef90_UPI002022A579
contig_1	119306	119953	+	GCF_023566085_0104	25.1	4.6		RefSeq:WP_250137964.1, SO:0001217, UniParc:UPI002022B626, UniRef:UniRef100_UPI002022B626, UniRef:UniRef50_UPI0020C149F5, UniRef:UniRef90_UPI0020C149F5
contig_1	125953	126291	+	GCF_023566085_0109	13.1	9.7		RefSeq:WP_250137969.1, SO:0001217, UniParc:UPI002022AD95, UniRef:UniRef100_UPI002022AD95, UniRef:UniRef50_UPI002022AD95, UniRef:UniRef90_UPI002022AD95
contig_1	126581	126685	+	GCF_023566085_0110	4.1	10.2		
contig_1	126757	127041	+	GCF_023566085_0111	11.4	9.5		RefSeq:WP_249728698.1, SO:0001217, UniParc:UPI0020231314, UniRef:UniRef100_UPI0020231314, UniRef:UniRef50_UPI0020231314, UniRef:UniRef90_UPI0020231314
contig_1	127057	127626	+	GCF_023566085_0112	21.4	4.4		RefSeq:WP_249728697.1, SO:0001217, UniParc:UPI002023146B, UniRef:UniRef100_UPI002023146B, UniRef:UniRef50_UPI002022B4B3, UniRef:UniRef90_UPI002023146B
