#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	9309	9500	-	GCF_016082285_00005	7.3	10.3		
contig_1	11919	12644	-	GCF_016082285_00009	28.4	5.4		SO:0001217, UniRef:UniRef50_R4UJ59, UniRef:UniRef90_UPI001F4D7E3D
contig_1	29520	30596	-	GCF_016082285_00025	40.5	7.7		
contig_2	12	344	-	GCF_016082285_00026	12.8	7.8		
contig_4	22	249	+	GCF_016082285_00040	8.8	5.0		
contig_4	427	924	+	GCF_016082285_00041	19.1	9.8		
contig_6	3047	3220	+	GCF_016082285_00049	7.2	9.4		SO:0001217, UniRef:UniRef50_A0A3S0ULN3, UniRef:UniRef90_A0A3S0ULN3
contig_11	2931	3191	-	GCF_016082285_00064	10.2	9.5		
contig_13	11213	11815	-	GCF_016082285_00079	23.0	9.4		SO:0001217, UniRef:UniRef50_A0A2P6FE36, UniRef:UniRef90_UPI0037DCE7C5
contig_14	1299	1457	-	GCF_016082285_00082	5.9	10.1		
contig_14	1482	1763	-	GCF_016082285_00083	10.7	6.1	PF00004.35|AAA, PF05496.18|RuvB_N, PF07728.20|AAA_5	PFAM:PF00004.35, PFAM:PF05496.18, PFAM:PF07728.20
contig_15	1238	2704	-	GCF_016082285_00086	NA	5.9		
contig_16	2071	2802	-	GCF_016082285_00089	28.9	9.0		SO:0001217, UniRef:UniRef50_UPI0030D57173
contig_18	130	273	-	GCF_016082285_00094	5.7	8.5		SO:0001217, UniRef:UniRef50_A0A2S8NQ78, UniRef:UniRef50_UPI0037DCA7AB, UniRef:UniRef90_UPI0037DC2B02
contig_18	618	959	+	GCF_016082285_00095	13.1	5.9		SO:0001217, UniRef:UniRef50_A0A1J0U1M4, UniRef:UniRef90_A0A3S0SV40
contig_19	69	434	-	GCF_016082285_00097	14.3	6.6		
contig_19	1921	2037	+	GCF_016082285_00100	4.5	10.9		
contig_21	626	937	+	GCF_016082285_00103	NA	9.8		
contig_23	1995	2216	-	GCF_016082285_00110	8.8	5.4		SO:0001217, UniRef:UniRef50_UPI0032B207F2, UniRef:UniRef90_UPI0032B207F2
contig_24	3853	4050	-	GCF_016082285_00118	NA	4.5		SO:0001217, UniRef:UniRef50_UPI0032B1FBB3, UniRef:UniRef90_UPI0037DD5E05
contig_24	4409	4615	-	GCF_016082285_00121	NA	8.6		SO:0001217, UniRef:UniRef50_Q14MA8, UniRef:UniRef90_A0A2P6FFU0
contig_24	11808	11906	-	GCF_016082285_00130	3.7	8.1		
contig_24	13670	14014	-	GCF_016082285_00133	13.1	7.9		SO:0001217, UniRef:UniRef50_UPI0037DCF6B8, UniRef:UniRef90_UPI0037DCF6B8
contig_25	56	856	+	GCF_016082285_00134	NA	9.1		SO:0001217, UniRef:UniRef50_UPI003364B8D1, UniRef:UniRef90_UPI003364B8D1
contig_25	928	1173	+	GCF_016082285_00135	NA	9.5		
contig_25	1133	1543	+	GCF_016082285_00136	NA	7.8	PF00563.25|EAL	PFAM:PF00563.25
contig_25	2336	2653	-	GCF_016082285_00138	NA	10.0		
contig_26	125	217	-	GCF_016082285_00139	3.6	4.7		
contig_26	1222	1425	-	GCF_016082285_00141	8.4	5.6		
contig_26	1578	2003	-	GCF_016082285_00142	17.1	9.4		
contig_27	80	271	+	GCF_016082285_00145	7.6	6.4		
contig_27	453	857	+	GCF_016082285_00146	NA	9.6		
contig_28	472	720	+	GCF_016082285_00148	9.3	5.8		SO:0001217, UniRef:UniRef50_Q14P49, UniRef:UniRef90_UPI003364C72D
contig_29	57	401	-	GCF_016082285_00150	NA	9.7		SO:0001217, UniRef:UniRef50_A0A432ZUV8
contig_29	2524	2682	+	GCF_016082285_00153	NA	9.6		
contig_30	1208	2404	-	GCF_016082285_00156	NA	5.5		SO:0001217, UniRef:UniRef50_A0A2P6F924, UniRef:UniRef90_UPI0032B23D2B
contig_31	65	463	-	GCF_016082285_00158	NA	9.7		
contig_32	115	471	-	GCF_016082285_00163	NA	9.3	PF00455.28|DeoRC, PF08220.18|HTH_DeoR	PFAM:PF00455.28, PFAM:PF08220.18
contig_34	202	558	+	GCF_016082285_00168	14.1	9.0		
contig_34	740	979	+	GCF_016082285_00169	9.2	8.4		SO:0001217, UniRef:UniRef50_UPI0030CDC95D
contig_34	1072	1386	+	GCF_016082285_00170	11.9	6.6		
contig_35	12657	13325	+	GCF_016082285_00183	25.6	4.8		SO:0001217, UniRef:UniRef50_UPI001F4D47ED, UniRef:UniRef90_UPI001F4D47ED
contig_35	13376	14272	+	GCF_016082285_00184	34.3	7.0		SO:0001217, UniRef:UniRef50_UPI003294C799, UniRef:UniRef90_UPI0037DCDDDE
contig_41	2032	2280	-	GCF_016082285_00197	9.9	8.9		
contig_42	253	441	+	GCF_016082285_00198	7.2	8.0		
contig_42	466	723	+	GCF_016082285_00199	9.4	9.4		
