# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3	1352	+	GCF_964030655_00001	dnaA	(5' truncated) chromosomal replication initiator protein DnaA	GO:0003677, GO:0003688, GO:0005524, GO:0005737, GO:0005886, GO:0006270, GO:0006275, GO:0016887, KEGG:K02313, SO:0001217, UniRef:UniRef50_P34028, UniRef:UniRef90_P34028
contig_1	cds	1521	2639	+	GCF_964030655_00002	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005737, GO:0006260, GO:0006271, GO:0008408, GO:0009360, KEGG:K02338, RefSeq:WP_342256129.1, SO:0001217, UniParc:UPI00313D31CA, UniRef:UniRef100_UPI00313D31CA, UniRef:UniRef50_P34029, UniRef:UniRef90_P34029
contig_1	cds	2806	4725	+	GCF_964030655_00003	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0005737, GO:0006261, GO:0006265, GO:0034335, GO:0046872, KEGG:K02470, RefSeq:WP_342256130.1, SO:0001217, UniParc:UPI00313AD589, UniRef:UniRef100_UPI00313AD589, UniRef:UniRef50_P22447, UniRef:UniRef90_P34031
contig_1	cds	4738	7203	+	GCF_964030655_00004	gyrA	DNA gyrase subunit A	EC:5.6.2.2, GO:0003677, GO:0003916, GO:0003918, GO:0005524, GO:0006259, GO:0006265, KEGG:K02469, RefSeq:WP_342256131.1, SO:0001217, UniParc:UPI00313B7F17, UniRef:UniRef100_UPI00313B7F17, UniRef:UniRef50_P05653, UniRef:UniRef90_P34030
contig_1	cds	7206	8477	+	GCF_964030655_00005	serS	serine--tRNA ligase	EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_342256132.1, SO:0001217, UniParc:UPI00313CB61A, UniRef:UniRef100_UPI00313CB61A, UniRef:UniRef50_B8GQ80, UniRef:UniRef90_A0A0K2JFA7
contig_1	cds	8617	9273	-	GCF_964030655_00006		ISXO2-like transposase domain-containing protein	RefSeq:WP_342256133.1, SO:0001217, UniParc:UPI00313EBC5B, UniRef:UniRef100_UPI00313EBC5B, UniRef:UniRef50_A0A345DQP3, UniRef:UniRef90_A0A345DQP3
contig_1	cds	9294	9464	-	GCF_964030655_00007		Spiroplasma plectrovirus-related protein	SO:0001217, UniRef:UniRef50_A0A345DQP4
contig_1	ncRNA	9706	9796	+	GCF_964030655_00008	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_1	cds	9777	10256	+	GCF_964030655_00009		tRNA(adenine(34)) deaminase	SO:0001217, UniRef:UniRef50_R4U2K4, UniRef:UniRef90_A0A0K2JET8
contig_1	cds	10323	12395	+	GCF_964030655_00010	dnaX	DNA polymerase III subunit gamma/tau	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005524, GO:0006260, GO:0009360, KEGG:K02343, RefSeq:WP_342256135.1, SO:0001217, UniParc:UPI00313D4B92, UniRef:UniRef100_UPI00313D4B92, UniRef:UniRef50_A0A1J0TZ61, UniRef:UniRef90_A0A345DLD7
contig_1	cds	12413	12994	+	GCF_964030655_00011	recR	recombination mediator RecR	GO:0003677, GO:0006281, GO:0006310, GO:0046872, KEGG:K06187, SO:0001217, UniRef:UniRef50_R4UCI4, UniRef:UniRef90_A0AAI9X1F6
contig_1	cds	13012	13656	+	GCF_964030655_00012	tmk	dTMP kinase	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, KEGG:K00943, RefSeq:WP_342256137.1, SO:0001217, UniParc:UPI00313B9824, UniRef:UniRef100_UPI00313B9824, UniRef:UniRef50_Q6MUI5, UniRef:UniRef90_A0A0K2JEC4
contig_1	cds	13649	14485	+	GCF_964030655_00013		DNA polymerase III subunit delta	RefSeq:WP_342256138.1, SO:0001217, UniParc:UPI00313F2C6D, UniRef:UniRef100_UPI00313F2C6D, UniRef:UniRef50_Q14QH2, UniRef:UniRef90_Q14QH2
contig_1	cds	14487	15209	+	GCF_964030655_00014		Methyltransferase	RefSeq:WP_342256139.1, SO:0001217, UniParc:UPI00313C546C, UniRef:UniRef100_UPI00313C546C, UniRef:UniRef50_W0GPF1, UniRef:UniRef90_Q14QH1
contig_1	cds	15219	16520	+	GCF_964030655_00015		tRNA(Ile)-lysidine synthase	EC:6.3.4.19, KEGG:K04075, RefSeq:WP_342256140.1, SO:0001217, UniParc:UPI00313C62FC, UniRef:UniRef100_UPI00313C62FC, UniRef:UniRef50_A0A0K2JEU1, UniRef:UniRef90_A0A0K2JEU1
