# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	3	1352	+	GCF_964030655_00001	867.0	0.0	1.0	0.991	0.982	UniRef:UniRef90_P34028
contig_1	cds	1521	2639	+	GCF_964030655_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313D31CA
contig_1	cds	2806	4725	+	GCF_964030655_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313AD589
contig_1	cds	4738	7203	+	GCF_964030655_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313B7F17
contig_1	cds	7206	8477	+	GCF_964030655_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313CB61A
contig_1	cds	8617	9273	-	GCF_964030655_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313EBC5B
contig_1	cds	9294	9464	-	GCF_964030655_00007	72.0	1.2e-15	1.0	1.0	0.857	UniRef:UniRef90_A0A345DQP4
contig_1	ncRNA	9706	9796	+	GCF_964030655_00008	56.7	1.2e-09	-	-	-	RFAM:RF00169
contig_1	cds	9777	10256	+	GCF_964030655_00009	305.0	7.2e-105	1.0	1.0	0.943	UniRef:UniRef90_A0A0K2JET8
contig_1	cds	10323	12395	+	GCF_964030655_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313D4B92
contig_1	cds	12413	12994	+	GCF_964030655_00011	377.0	4.1e-132	1.0	1.0	0.974	UniRef:UniRef90_A0AAI9X1F6
contig_1	cds	13012	13656	+	GCF_964030655_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313B9824
contig_1	cds	13649	14485	+	GCF_964030655_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313F2C6D
contig_1	cds	14487	15209	+	GCF_964030655_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313C546C
contig_1	cds	15219	16520	+	GCF_964030655_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313C62FC
contig_1	cds	16599	18617	+	GCF_964030655_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313B86B7
contig_1	cds	18705	19568	+	GCF_964030655_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313AFC7D
contig_1	cds	19684	20625	+	GCF_964030655_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313EFECB
contig_1	cds	21084	21182	+	GCF_964030655_00019	-	-	-	-	-	-
contig_1	cds	21195	21416	+	GCF_964030655_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313C794F
contig_1	cds	21385	21669	+	GCF_964030655_00021	-	-	-	-	-	-
contig_1	cds	21931	22083	+	GCF_964030655_00022	95.9	2.7e-25	1.0	1.0	0.920	UniRef:UniRef90_UPI0030CC3633
contig_1	cds	22101	23603	+	GCF_964030655_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313C280F
contig_1	cds	23789	24184	+	GCF_964030655_00024	252.0	1.9e-84	1.0	0.868	1.0	UniRef:UniRef90_UPI00313B2F75
contig_1	cds	24523	24804	+	GCF_964030655_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313C7DE7
contig_1	cds	24805	25491	+	GCF_964030655_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313B6D35
contig_1	cds	25605	26054	+	GCF_964030655_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313B5116
contig_1	cds	26078	26524	+	GCF_964030655_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00313EB708
contig_1	cds	26543	26767	+	GCF_964030655_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A345DPJ9
contig_1	cds	26873	27652	-	GCF_964030655_00030	436.0	4.2e-153	1.0	0.932	0.988	UniRef:UniRef90_UPI00313AB020
contig_1	cds	27998	28120	+	GCF_964030655_00031	-	-	-	-	-	-
