#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	12734	13690	+	GCF_964031155_00011	37.2	6.1	PF13177.12|DNA_pol3_delta2	PFAM:PF13177.12, RefSeq:WP_342262802.1, SO:0001217, UniParc:UPI00313DD8C1, UniRef:UniRef100_UPI00313DD8C1, UniRef:UniRef50_UPI00313B981B, UniRef:UniRef90_UPI00313B981B
contig_1	25031	25432	+	GCF_964031155_00017	16.2	9.8		RefSeq:WP_342262808.1, SO:0001217, UniParc:UPI00313AA8BA, UniRef:UniRef100_UPI00313AA8BA, UniRef:UniRef50_UPI00313A8C16, UniRef:UniRef90_UPI00313A8C16
contig_1	42195	42389	-	GCF_964031155_00028	7.6	9.1		SO:0001217, UniRef:UniRef50_A0AAX3SYR7
contig_1	46066	46914	-	GCF_964031155_00032	33.7	6.4		RefSeq:WP_342262821.1, SO:0001217, UniParc:UPI00313AB983, UniRef:UniRef100_UPI00313AB983, UniRef:UniRef50_A0AAJ4EIM2, UniRef:UniRef90_UPI00313AB983
contig_1	59397	60017	+	GCF_964031155_00049	23.7	8.8		SO:0001217, UniRef:UniRef50_UPI00313BA32D, UniRef:UniRef90_UPI00313BA32D
contig_1	60215	60520	+	GCF_964031155_00050	11.3	9.3		RefSeq:WP_342262833.1, SO:0001217, UniParc:UPI00313C23ED, UniRef:UniRef100_UPI00313C23ED, UniRef:UniRef50_UPI00313C23ED, UniRef:UniRef90_UPI00313C23ED
contig_1	60708	60971	+	GCF_964031155_00051	10.3	5.6		RefSeq:WP_342262834.1, SO:0001217, UniParc:UPI00313C3095, UniRef:UniRef100_UPI00313C3095, UniRef:UniRef50_UPI00313C3095, UniRef:UniRef90_UPI00313C3095
contig_1	60964	61203	+	GCF_964031155_00052	9.2	8.9		RefSeq:WP_342262835.1, SO:0001217, UniParc:UPI00313A7614, UniRef:UniRef100_UPI00313A7614, UniRef:UniRef50_UPI0035C8EB93, UniRef:UniRef90_UPI0030CDAD09
contig_1	61176	61631	+	GCF_964031155_00053	17.8	9.0		RefSeq:WP_342262836.1, SO:0001217, UniParc:UPI00313EEFD4, UniRef:UniRef100_UPI00313EEFD4, UniRef:UniRef50_UPI00313CCE59, UniRef:UniRef90_UPI00313EEFD4
contig_1	61713	62336	+	GCF_964031155_00054	24.0	5.4	PF03731.21|Ku_N	PFAM:PF03731.21, RefSeq:WP_342262837.1, SO:0001217, UniParc:UPI00313C0DE2, UniRef:UniRef100_UPI00313C0DE2, UniRef:UniRef50_UPI00313C0DE2, UniRef:UniRef90_UPI00313C0DE2
contig_1	62569	63468	+	GCF_964031155_00055	34.2	8.4		RefSeq:WP_342262838.1, SO:0001217, UniParc:UPI00313F056E, UniRef:UniRef100_UPI00313F056E, UniRef:UniRef50_UPI001C046D03, UniRef:UniRef90_UPI001C046D03
