#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	27729	30071	+	GCF_001715535_00028	88.7	4.6		RefSeq:WP_069115766.1, SO:0001217, UniParc:UPI00083FA640, UniRef:UniRef100_A0A1B3SJ75, UniRef:UniRef50_A0A1B3SJ75, UniRef:UniRef90_A0A1B3SJ75
contig_1	59823	60323	+	GCF_001715535_00058	19.4	9.6		RefSeq:WP_157087557.1, SO:0001217, UniParc:UPI000857F6C9, UniRef:UniRef100_A0A1B3SJA4, UniRef:UniRef50_A0A1B3SJA4, UniRef:UniRef90_A0A1B3SJA4
contig_1	122387	123934	+	GCF_001715535_00115	56.9	5.1		RefSeq:WP_069115848.1, SO:0001217, UniParc:UPI00083FC42F, UniRef:UniRef100_A0A1B3SJG5, UniRef:UniRef50_A0A1B3SJG5, UniRef:UniRef90_A0A1B3SJG5
contig_1	139409	140539	+	GCF_001715535_00128	44.7	5.4		RefSeq:WP_069115861.1, SO:0001217, UniParc:UPI00083F7166, UniRef:UniRef100_A0A1B3SJI6, UniRef:UniRef50_A0A1B3SJI6, UniRef:UniRef90_A0A1B3SJI6
contig_1	147196	147888	+	GCF_001715535_00132	26.9	9.7		RefSeq:WP_069115865.1, SO:0001217, UniParc:UPI00083FD303, UniRef:UniRef100_A0A1B3SJI0, UniRef:UniRef50_A0A1B3SJI0, UniRef:UniRef90_A0A1B3SJI0
contig_1	158272	158397	+	GCF_001715535_00146	5.0	4.2		RefSeq:WP_269745955.1, SO:0001217, UniParc:UPI0008567315, UniRef:UniRef100_A0A1B3SJH8, UniRef:UniRef50_S5MIS9, UniRef:UniRef90_A0A1B3SJH8
contig_1	179048	181318	+	GCF_001715535_00167	88.9	6.1		RefSeq:WP_069115880.1, SO:0001217, UniParc:UPI00083FD730, UniRef:UniRef100_A0A1B3SJJ0, UniRef:UniRef50_W6A6D9, UniRef:UniRef90_A0A1B3SJJ0
contig_1	181319	182404	+	GCF_001715535_00168	42.0	6.0		RefSeq:WP_069115881.1, SO:0001217, UniParc:UPI00083F5115, UniRef:UniRef100_A0A1B3SJK1, UniRef:UniRef50_A0A1B3SJK1, UniRef:UniRef90_A0A1B3SJK1
contig_1	206777	207085	+	GCF_001715535_00194	12.6	9.1		SO:0001217, UniParc:UPI00083F5E3E, UniRef:UniRef100_A0A1B3SJM2, UniRef:UniRef50_A0A1B3SJM2, UniRef:UniRef90_A0A1B3SJM2
contig_1	207232	208152	+	GCF_001715535_00195	33.8	4.8		RefSeq:WP_069115906.1, SO:0001217, UniParc:UPI00083FD0E6, UniRef:UniRef100_A0A1B3SJN2, UniRef:UniRef50_A0A1B3SJN2, UniRef:UniRef90_A0A1B3SJN2
